location_name,sex_name,measure_name,age_name,age_midpoint,period,period_midpoint,cohort_midpoint,events,population,rate,window,age_coverage,age_index,period_index,cohort_index,cohort_level,fitted_rate
China,Male,Prevalence,65-69 years,67.0,1994-1998,1996.0,1929.0,413160.56187033176,80329617.68851373,514.331542660148,primary_1994_2023,10-14 to 65-69,11,0,-11,0,514.3315426601484
China,Male,Prevalence,65-69 years,67.0,1999-2003,2001.0,1934.0,467774.9308127681,90955304.27081525,514.290985625192,primary_1994_2023,10-14 to 65-69,11,1,-10,1,514.7782966286879
China,Male,Prevalence,65-69 years,67.0,2004-2008,2006.0,1939.0,502470.39742618107,97370344.50666028,516.040484371308,primary_1994_2023,10-14 to 65-69,11,2,-9,2,514.5953217077968
China,Male,Prevalence,65-69 years,67.0,2009-2013,2011.0,1944.0,568514.0060123863,109774809.12810975,517.8911359790362,primary_1994_2023,10-14 to 65-69,11,3,-8,3,516.6570542298412
China,Male,Prevalence,65-69 years,67.0,2014-2018,2016.0,1949.0,759363.1593056328,146590346.90392286,518.0171650752208,primary_1994_2023,10-14 to 65-69,11,4,-7,4,520.4970985737871
China,Male,Prevalence,65-69 years,67.0,2019-2023,2021.0,1954.0,966439.6829840256,185002176.06270134,522.3936839837374,primary_1994_2023,10-14 to 65-69,11,5,-6,5,521.6845996080775
United States of America,Female,DALYs,10-14 years,12.0,1994-1998,1996.0,1984.0,4001.152718954685,47321721.806490526,8.455213728943178,primary_1994_2023,10-14 to 65-69,0,0,0,11,8.645641517496209
United States of America,Female,DALYs,10-14 years,12.0,1999-2003,2001.0,1989.0,4361.362289837536,51086572.37898521,8.537198889529748,primary_1994_2023,10-14 to 65-69,0,1,1,12,8.565745947669388
United States of America,Female,DALYs,10-14 years,12.0,2004-2008,2006.0,1994.0,4356.2363490820535,51512875.07487542,8.456597195846943,primary_1994_2023,10-14 to 65-69,0,2,2,13,8.447029335131354
United States of America,Female,DALYs,10-14 years,12.0,2009-2013,2011.0,1999.0,4181.131089992995,51051716.90629014,8.189991137159646,primary_1994_2023,10-14 to 65-69,0,3,3,14,8.238550079915676
United States of America,Female,DALYs,10-14 years,12.0,2014-2018,2016.0,2004.0,4427.100398079972,52237986.27262862,8.47486802989506,primary_1994_2023,10-14 to 65-69,0,4,4,15,8.240025587235223
United States of America,Female,DALYs,10-14 years,12.0,2019-2023,2021.0,2009.0,4275.9097660154275,52287920.69982942,8.177624408823311,primary_1994_2023,10-14 to 65-69,0,5,5,16,8.177624408823325
United States of America,Female,DALYs,15-19 years,17.0,1994-1998,1996.0,1979.0,37905.03350982805,46252278.83974978,81.95279121523411,primary_1994_2023,10-14 to 65-69,1,0,-1,10,83.475888959187
United States of America,Female,DALYs,15-19 years,17.0,1999-2003,2001.0,1984.0,41129.15695839556,49589567.23069054,82.9391326749492,primary_1994_2023,10-14 to 65-69,1,1,0,11,82.81365649451992
United States of America,Female,DALYs,15-19 years,17.0,2004-2008,2006.0,1989.0,43995.12181642359,53059455.64430936,82.91664752716339,primary_1994_2023,10-14 to 65-69,1,2,1,12,82.31941581143191
United States of America,Female,DALYs,15-19 years,17.0,2009-2013,2011.0,1994.0,42825.79637211428,53139804.23513766,80.5908056842192,primary_1994_2023,10-14 to 65-69,1,3,2,13,79.30693200897628
United States of America,Female,DALYs,15-19 years,17.0,2014-2018,2016.0,1999.0,40382.10062030277,52282593.308920935,77.23813618367781,primary_1994_2023,10-14 to 65-69,1,4,3,14,75.7637369577006
United States of America,Female,DALYs,15-19 years,17.0,2019-2023,2021.0,2004.0,40001.37725203971,53082712.53438112,75.35669400114253,primary_1994_2023,10-14 to 65-69,1,5,4,15,77.46972382894475
United States of America,Female,DALYs,20-24 years,22.0,1994-1998,1996.0,1974.0,151970.08646727717,45448626.98752966,334.3777283062373,primary_1994_2023,10-14 to 65-69,2,0,-2,9,336.6087139125918
United States of America,Female,DALYs,20-24 years,22.0,1999-2003,2001.0,1979.0,161845.00995782568,47950931.846836254,337.52213716051904,primary_1994_2023,10-14 to 65-69,2,1,-1,10,335.27004986402426
United States of America,Female,DALYs,20-24 years,22.0,2004-2008,2006.0,1984.0,173465.20812979728,51258957.184505686,338.40955348625687,primary_1994_2023,10-14 to 65-69,2,2,0,11,333.709077666829
United States of America,Female,DALYs,20-24 years,22.0,2009-2013,2011.0,1989.0,178361.49696324224,54207321.067736335,329.03580817130853,primary_1994_2023,10-14 to 65-69,2,3,1,12,324.0696772537716
United States of America,Female,DALYs,20-24 years,22.0,2014-2018,2016.0,1994.0,163406.0373319909,54281550.48329743,301.0342112137555,primary_1994_2023,10-14 to 65-69,2,4,2,13,305.80932267905104
United States of America,Female,DALYs,20-24 years,22.0,2019-2023,2021.0,1999.0,155760.3117872875,52852227.21010894,294.7090785182569,primary_1994_2023,10-14 to 65-69,2,5,3,14,298.6715149519601
United States of America,Female,DALYs,25-29 years,27.0,1994-1998,1996.0,1969.0,244509.0288189125,49558406.142535545,493.3754893482189,primary_1994_2023,10-14 to 65-69,3,0,-3,8,494.5063712079859
United States of America,Female,DALYs,25-29 years,27.0,1999-2003,2001.0,1974.0,233280.88849474245,47021428.04063753,496.1161287852277,primary_1994_2023,10-14 to 65-69,3,1,-2,9,494.79552086676034
United States of America,Female,DALYs,25-29 years,27.0,2004-2008,2006.0,1979.0,249778.1105873098,49874434.37761104,500.81392140947634,primary_1994_2023,10-14 to 65-69,3,2,-1,10,494.4558480119074
United States of America,Female,DALYs,25-29 years,27.0,2009-2013,2011.0,1984.0,257137.39141738228,52907283.635969795,486.0151074597291,primary_1994_2023,10-14 to 65-69,3,3,0,11,480.8070600851486
United States of America,Female,DALYs,25-29 years,27.0,2014-2018,2016.0,1989.0,251033.92428793444,56039041.798987195,447.96255651264795,primary_1994_2023,10-14 to 65-69,3,4,1,12,457.3457699624016
United States of America,Female,DALYs,25-29 years,27.0,2019-2023,2021.0,1994.0,243968.17603804535,55352062.60238151,440.7571544182144,primary_1994_2023,10-14 to 65-69,3,5,2,13,441.2145611207465
United States of America,Female,DALYs,30-34 years,32.0,1994-1998,1996.0,1964.0,286235.1204001685,54313060.225853786,527.0097453722863,primary_1994_2023,10-14 to 65-69,4,0,-4,7,526.6340341008886
United States of America,Female,DALYs,30-34 years,32.0,1999-2003,2001.0,1969.0,269543.0016016735,51067724.02736224,527.8147924846847,primary_1994_2023,10-14 to 65-69,4,1,-3,8,528.5741311749169
United States of America,Female,DALYs,30-34 years,32.0,2004-2008,2006.0,1974.0,260220.41594698717,48682299.821212664,534.5277788901822,primary_1994_2023,10-14 to 65-69,4,2,-2,9,530.6303989975714
United States of America,Female,DALYs,30-34 years,32.0,2009-2013,2011.0,1979.0,266826.6135794758,51296072.615638174,520.1696737658834,primary_1994_2023,10-14 to 65-69,4,3,-1,10,518.0407714402495
United States of America,Female,DALYs,30-34 years,32.0,2014-2018,2016.0,1984.0,265501.68434040376,54461497.788911216,487.5034567897286,primary_1994_2023,10-14 to 65-69,4,4,0,11,493.4131438782018
United States of America,Female,DALYs,30-34 years,32.0,2019-2023,2021.0,1989.0,274870.00501971884,57161770.55687444,480.8633503509667,primary_1994_2023,10-14 to 65-69,4,5,1,12,479.81894410584596
United States of America,Female,DALYs,35-39 years,37.0,1994-1998,1996.0,1959.0,294481.7738574408,56766542.90912418,518.7593937662676,primary_1994_2023,10-14 to 65-69,5,0,-5,6,516.392601053022
United States of America,Female,DALYs,35-39 years,37.0,1999-2003,2001.0,1964.0,287307.934439677,55408543.49628348,518.5264154415972,primary_1994_2023,10-14 to 65-69,5,1,-4,7,519.7412620370526
United States of America,Female,DALYs,35-39 years,37.0,2004-2008,2006.0,1969.0,275211.1170097181,52420761.06587909,525.0040468963246,primary_1994_2023,10-14 to 65-69,5,2,-3,8,523.3792887581546
United States of America,Female,DALYs,35-39 years,37.0,2009-2013,2011.0,1974.0,256190.4246013095,49979816.40143545,512.5877665167884,primary_1994_2023,10-14 to 65-69,5,3,-2,9,513.3018284742379
United States of America,Female,DALYs,35-39 years,37.0,2014-2018,2016.0,1979.0,254916.8280533525,52501698.84795065,485.540151360841,primary_1994_2023,10-14 to 65-69,5,4,-1,10,490.8491924305258
United States of America,Female,DALYs,35-39 years,37.0,2019-2023,2021.0,1984.0,265639.6935867432,55229074.39329125,480.9779930315305,primary_1994_2023,10-14 to 65-69,5,5,0,11,477.9557597844344
United States of America,Female,DALYs,40-44 years,42.0,1994-1998,1996.0,1954.0,257974.5375178683,52441470.94973715,491.92849255720836,primary_1994_2023,10-14 to 65-69,6,0,-6,5,487.86181750434355
United States of America,Female,DALYs,40-44 years,42.0,1999-2003,2001.0,1959.0,278938.33073285356,56888857.71643786,490.32155316462826,primary_1994_2023,10-14 to 65-69,6,1,-5,6,491.4742592874112
United States of America,Female,DALYs,40-44 years,42.0,2004-2008,2006.0,1964.0,276720.344039382,55820964.38586009,495.7283470177336,primary_1994_2023,10-14 to 65-69,6,2,-4,7,496.29547572285463
United States of America,Female,DALYs,40-44 years,42.0,2009-2013,2011.0,1969.0,256877.8280221821,52795829.203860946,486.54947160749714,primary_1994_2023,10-14 to 65-69,6,3,-3,8,488.2471411051349
United States of America,Female,DALYs,40-44 years,42.0,2014-2018,2016.0,1974.0,234587.9286638654,50322805.42407627,466.16623752782664,primary_1994_2023,10-14 to 65-69,6,4,-2,9,469.0287258898965
United States of America,Female,DALYs,40-44 years,42.0,2019-2023,2021.0,1979.0,242052.45006211344,52534161.381450914,460.75247743000773,primary_1994_2023,10-14 to 65-69,6,5,-1,10,458.5297911696986
United States of America,Female,DALYs,45-49 years,47.0,1994-1998,1996.0,1949.0,212870.72663102258,46417463.61471845,458.6005138021451,primary_1994_2023,10-14 to 65-69,7,0,-7,4,453.11992662846194
United States of America,Female,DALYs,45-49 years,47.0,1999-2003,2001.0,1954.0,238731.70877672406,52300439.2640485,456.46214857095674,primary_1994_2023,10-14 to 65-69,7,1,-6,5,457.62993070163986
United States of America,Female,DALYs,45-49 years,47.0,2004-2008,2006.0,1959.0,261891.39552214343,56968462.8290782,459.7129403120689,primary_1994_2023,10-14 to 65-69,7,2,-5,6,462.5415190104119
United States of America,Female,DALYs,45-49 years,47.0,2009-2013,2011.0,1964.0,254268.34788433946,55936336.351418026,454.56739656116855,primary_1994_2023,10-14 to 65-69,7,3,-4,7,456.3103488677772
United States of America,Female,DALYs,45-49 years,47.0,2014-2018,2016.0,1969.0,231913.80468159413,52801990.076389134,439.21413633479017,primary_1994_2023,10-14 to 65-69,7,4,-3,8,439.7067836103316
United States of America,Female,DALYs,45-49 years,47.0,2019-2023,2021.0,1974.0,217589.59556436833,50188779.95550847,433.542309172006,primary_1994_2023,10-14 to 65-69,7,5,-2,9,431.83291788331746
United States of America,Female,DALYs,50-54 years,52.0,1994-1998,1996.0,1944.0,156083.89500659742,36934460.31114155,422.5969289701888,primary_1994_2023,10-14 to 65-69,8,0,-8,3,415.88980576478156
United States of America,Female,DALYs,50-54 years,52.0,1999-2003,2001.0,1949.0,194050.46974373722,46155112.248968065,420.4311511517899,primary_1994_2023,10-14 to 65-69,8,1,-7,4,420.14149748446454
United States of America,Female,DALYs,50-54 years,52.0,2004-2008,2006.0,1954.0,219999.12934440677,52236184.33440544,421.1623267427365,primary_1994_2023,10-14 to 65-69,8,2,-6,5,425.72503765496214
United States of America,Female,DALYs,50-54 years,52.0,2009-2013,2011.0,1959.0,237223.11054885463,56861911.29576404,417.1915877307605,primary_1994_2023,10-14 to 65-69,8,3,-5,6,420.37371279074176
United States of America,Female,DALYs,50-54 years,52.0,2014-2018,2016.0,1964.0,226231.8671742857,55588747.16026059,406.97421462308984,primary_1994_2023,10-14 to 65-69,8,4,-4,7,406.20812049711014
United States of America,Female,DALYs,50-54 years,52.0,2019-2023,2021.0,1969.0,210057.79991892906,52223996.47176932,402.2246746904554,primary_1994_2023,10-14 to 65-69,8,5,-3,8,400.16978538056435
United States of America,Female,DALYs,55-59 years,57.0,1994-1998,1996.0,1939.0,114036.77636431967,29728709.59850332,383.59141013662025,primary_1994_2023,10-14 to 65-69,9,0,-9,2,379.1622079109258
United States of America,Female,DALYs,55-59 years,57.0,1999-2003,2001.0,1944.0,138957.55615930253,36321804.745781645,382.57338018271474,primary_1994_2023,10-14 to 65-69,9,1,-8,3,381.4066815221508
United States of America,Female,DALYs,55-59 years,57.0,2004-2008,2006.0,1949.0,174212.7585915807,45585743.02092013,382.16500828259245,primary_1994_2023,10-14 to 65-69,9,2,-7,4,386.5787294821604
United States of America,Female,DALYs,55-59 years,57.0,2009-2013,2011.0,1954.0,196079.2770348232,51680998.61913614,379.4030345269298,primary_1994_2023,10-14 to 65-69,9,3,-6,5,382.68516310357967
United States of America,Female,DALYs,55-59 years,57.0,2014-2018,2016.0,1959.0,208221.71471689944,56007851.79366857,371.77236413919724,primary_1994_2023,10-14 to 65-69,9,4,-5,6,370.1275710212763
United States of America,Female,DALYs,55-59 years,57.0,2019-2023,2021.0,1964.0,200384.47755555785,54538582.164631665,367.41783449865227,primary_1994_2023,10-14 to 65-69,9,5,-4,7,365.64305903879415
United States of America,Female,DALYs,60-64 years,62.0,1994-1998,1996.0,1934.0,90757.31669543171,26591714.218212266,341.29923310199155,primary_1994_2023,10-14 to 65-69,10,0,-10,1,340.1014128319901
United States of America,Female,DALYs,60-64 years,62.0,1999-2003,2001.0,1939.0,98580.80137328032,28977380.55174892,340.1991467007549,primary_1994_2023,10-14 to 65-69,10,1,-9,2,339.3766093187537
United States of America,Female,DALYs,60-64 years,62.0,2004-2008,2006.0,1944.0,120388.8991029597,35546237.99368376,338.6825326616889,primary_1994_2023,10-14 to 65-69,10,2,-8,3,342.5133577383722
United States of America,Female,DALYs,60-64 years,62.0,2009-2013,2011.0,1949.0,149871.96755499716,44696572.70205929,335.309753063219,primary_1994_2023,10-14 to 65-69,10,3,-7,4,339.15422191866844
United States of America,Female,DALYs,60-64 years,62.0,2014-2018,2016.0,1954.0,166827.60062210253,50390165.54049006,331.07174551361885,primary_1994_2023,10-14 to 65-69,10,4,-6,5,328.85492666858823
United States of America,Female,DALYs,60-64 years,62.0,2019-2023,2021.0,1959.0,177730.6951786255,54249504.53865738,327.61717676513945,primary_1994_2023,10-14 to 65-69,10,5,-5,6,325.1674092699469
United States of America,Female,DALYs,65-69 years,67.0,1994-1998,1996.0,1929.0,75512.39050431043,26514393.20908394,284.7977319671022,primary_1994_2023,10-14 to 65-69,11,0,-11,0,284.7977319671002
United States of America,Female,DALYs,65-69 years,67.0,1999-2003,2001.0,1934.0,71942.73383666754,25368828.597589437,283.58713355611377,primary_1994_2023,10-14 to 65-69,11,1,-10,1,284.6341475554432
United States of America,Female,DALYs,65-69 years,67.0,2004-2008,2006.0,1939.0,78181.43297032481,27847697.024763867,280.7464936895899,primary_1994_2023,10-14 to 65-69,11,2,-9,2,284.9658548695366
United States of America,Female,DALYs,65-69 years,67.0,2009-2013,2011.0,1944.0,95605.13533657987,34327629.685739875,278.50782652871436,primary_1994_2023,10-14 to 65-69,11,3,-8,3,280.9690537835968
United States of America,Female,DALYs,65-69 years,67.0,2014-2018,2016.0,1949.0,118422.96218881864,43011017.686502054,275.3316907123143,primary_1994_2023,10-14 to 65-69,11,4,-7,4,272.50950685180413
United States of America,Female,DALYs,65-69 years,67.0,2019-2023,2021.0,1954.0,131177.35976635697,48190648.54573171,272.2050101522767,primary_1994_2023,10-14 to 65-69,11,5,-6,5,270.1354798190001
United States of America,Female,Incidence,10-14 years,12.0,1994-1998,1996.0,1984.0,3445.025762895484,47321721.806490526,7.280009330562805,primary_1994_2023,10-14 to 65-69,0,0,0,11,7.668391976412158
United States of America,Female,Incidence,10-14 years,12.0,1999-2003,2001.0,1989.0,3755.176752436013,51086572.37898521,7.350614021583349,primary_1994_2023,10-14 to 65-69,0,1,1,12,7.483301062306537
United States of America,Female,Incidence,10-14 years,12.0,2004-2008,2006.0,1994.0,3750.7077406744966,51512875.07487542,7.281107364368106,primary_1994_2023,10-14 to 65-69,0,2,2,13,7.234724283666418
United States of America,Female,Incidence,10-14 years,12.0,2009-2013,2011.0,1999.0,3600.0921909421377,51051716.90629014,7.051853314846237,primary_1994_2023,10-14 to 65-69,0,3,3,14,6.915891260240864
United States of America,Female,Incidence,10-14 years,12.0,2014-2018,2016.0,2004.0,3811.7636565537473,52237986.27262862,7.296919212506119,primary_1994_2023,10-14 to 65-69,0,4,4,15,7.01605858628202
United States of America,Female,Incidence,10-14 years,12.0,2019-2023,2021.0,2009.0,3681.1448007768417,52287920.69982942,7.040143787528447,primary_1994_2023,10-14 to 65-69,0,5,5,16,7.040143787528466
United States of America,Female,Incidence,15-19 years,17.0,1994-1998,1996.0,1979.0,26274.49044680861,46252278.83974978,56.80691007213245,primary_1994_2023,10-14 to 65-69,1,0,-1,10,57.87065237586704
United States of America,Female,Incidence,15-19 years,17.0,1999-2003,2001.0,1984.0,28423.9006514817,49589567.23069054,57.31830753685304,primary_1994_2023,10-14 to 65-69,1,1,0,11,56.55970866703932
United States of America,Female,Incidence,15-19 years,17.0,2004-2008,2006.0,1989.0,30373.352076847543,53059455.64430936,57.24399488841174,primary_1994_2023,10-14 to 65-69,1,2,1,12,56.00651765196723
United States of America,Female,Incidence,15-19 years,17.0,2009-2013,2011.0,1994.0,29645.222241437208,53139804.23513766,55.78722516601761,primary_1994_2023,10-14 to 65-69,1,3,2,13,54.011949283158955
United States of America,Female,Incidence,15-19 years,17.0,2014-2018,2016.0,1999.0,26737.412190269915,52282593.308920935,51.14017973876544,primary_1994_2023,10-14 to 65-69,1,4,3,14,51.760481867616576
United States of America,Female,Incidence,15-19 years,17.0,2019-2023,2021.0,2004.0,26739.478784721156,53082712.53438112,50.373233597288895,primary_1994_2023,10-14 to 65-69,1,5,4,15,52.3570171727335
United States of America,Female,Incidence,20-24 years,22.0,1994-1998,1996.0,1974.0,42205.894008754476,45448626.98752966,92.8650584325354,primary_1994_2023,10-14 to 65-69,2,0,-2,9,92.71453838225796
United States of America,Female,Incidence,20-24 years,22.0,1999-2003,2001.0,1979.0,44559.40962612199,47950931.846836254,92.92709841062654,primary_1994_2023,10-14 to 65-69,2,1,-1,10,91.76018133844458
United States of America,Female,Incidence,20-24 years,22.0,2004-2008,2006.0,1984.0,48057.48470331748,51258957.184505686,93.75431601219556,primary_1994_2023,10-14 to 65-69,2,2,0,11,91.00086939122149
United States of America,Female,Incidence,20-24 years,22.0,2009-2013,2011.0,1989.0,49333.982857733994,54207321.067736335,91.00981543819013,primary_1994_2023,10-14 to 65-69,2,3,1,12,89.88753313619841
United States of America,Female,Incidence,20-24 years,22.0,2014-2018,2016.0,1994.0,45034.969786389556,54281550.48329743,82.96551845962271,primary_1994_2023,10-14 to 65-69,2,4,2,13,86.90265221947311
United States of America,Female,Incidence,20-24 years,22.0,2019-2023,2021.0,1999.0,43586.186379898776,52852227.21010894,82.46802203174161,primary_1994_2023,10-14 to 65-69,2,5,3,14,83.03726294252722
United States of America,Female,Incidence,25-29 years,27.0,1994-1998,1996.0,1969.0,25240.313289990692,49558406.142535545,50.93043795112521,primary_1994_2023,10-14 to 65-69,3,0,-3,8,50.32259565389545
United States of America,Female,Incidence,25-29 years,27.0,1999-2003,2001.0,1974.0,23551.000286871466,47021428.04063753,50.085676399529774,primary_1994_2023,10-14 to 65-69,3,1,-2,9,50.102693571499
United States of America,Female,Incidence,25-29 years,27.0,2004-2008,2006.0,1979.0,25538.57959015902,49874434.37761104,51.205752824784824,primary_1994_2023,10-14 to 65-69,3,2,-1,10,50.31644971909877
United States of America,Female,Incidence,25-29 years,27.0,2009-2013,2011.0,1984.0,26252.879630818352,52907283.635969795,49.62053960557133,primary_1994_2023,10-14 to 65-69,3,3,0,11,49.77643423801264
United States of America,Female,Incidence,25-29 years,27.0,2014-2018,2016.0,1989.0,26769.68002314741,56039041.798987195,47.769696204247424,primary_1994_2023,10-14 to 65-69,3,4,1,12,49.2901331171238
United States of America,Female,Incidence,25-29 years,27.0,2019-2023,2021.0,1994.0,26523.959831006843,55352062.60238151,47.91864762392008,primary_1994_2023,10-14 to 65-69,3,5,2,13,47.514383123445405
United States of America,Female,Incidence,30-34 years,32.0,1994-1998,1996.0,1964.0,15635.661101202068,54313060.225853786,28.78803189542848,primary_1994_2023,10-14 to 65-69,4,0,-4,7,28.444735514935285
United States of America,Female,Incidence,30-34 years,32.0,1999-2003,2001.0,1969.0,14350.877684510448,51067724.02736224,28.101659037753873,primary_1994_2023,10-14 to 65-69,4,1,-3,8,28.33935306665917
United States of America,Female,Incidence,30-34 years,32.0,2004-2008,2006.0,1974.0,13857.466894568448,48682299.821212664,28.465103221212736,primary_1994_2023,10-14 to 65-69,4,2,-2,9,28.630601035235745
United States of America,Female,Incidence,30-34 years,32.0,2009-2013,2011.0,1979.0,14455.120179494057,51296072.615638174,28.179779547269383,primary_1994_2023,10-14 to 65-69,4,3,-1,10,28.68150225735155
United States of America,Female,Incidence,30-34 years,32.0,2014-2018,2016.0,1984.0,15527.87144525154,54461497.788911216,28.511649652817912,primary_1994_2023,10-14 to 65-69,4,4,0,11,28.444478461349128
United States of America,Female,Incidence,30-34 years,32.0,2019-2023,2021.0,1989.0,16290.522930523817,57161770.55687444,28.498982399985632,primary_1994_2023,10-14 to 65-69,4,5,1,12,28.084436783728915
United States of America,Female,Incidence,35-39 years,37.0,1994-1998,1996.0,1959.0,12206.959588560534,56766542.90912418,21.50379248583498,primary_1994_2023,10-14 to 65-69,5,0,-5,6,21.279395688443106
United States of America,Female,Incidence,35-39 years,37.0,1999-2003,2001.0,1964.0,11694.38069081097,55408543.49628348,21.10573560121711,primary_1994_2023,10-14 to 65-69,5,1,-4,7,21.153560205928656
United States of America,Female,Incidence,35-39 years,37.0,2004-2008,2006.0,1969.0,11042.086390050605,52420761.06587909,21.06433818496761,primary_1994_2023,10-14 to 65-69,5,2,-3,8,21.385233448636367
United States of America,Female,Incidence,35-39 years,37.0,2009-2013,2011.0,1974.0,10668.356497993627,49979816.40143545,21.345329507227294,primary_1994_2023,10-14 to 65-69,5,3,-2,9,21.551477176928373
United States of America,Female,Incidence,35-39 years,37.0,2014-2018,2016.0,1979.0,11470.818898427788,52501698.84795065,21.84847185925973,primary_1994_2023,10-14 to 65-69,5,4,-1,10,21.643662870199076
United States of America,Female,Incidence,35-39 years,37.0,2019-2023,2021.0,1984.0,11886.422002822768,55229074.39329125,21.522037320738853,primary_1994_2023,10-14 to 65-69,5,5,0,11,21.402197925505
United States of America,Female,Incidence,40-44 years,42.0,1994-1998,1996.0,1954.0,9202.144615262863,52441470.94973715,17.547457095707166,primary_1994_2023,10-14 to 65-69,6,0,-6,5,17.401731855964073
United States of America,Female,Incidence,40-44 years,42.0,1999-2003,2001.0,1959.0,9835.36186395225,56888857.71643786,17.288731499895018,primary_1994_2023,10-14 to 65-69,6,1,-5,6,17.28621474546808
United States of America,Female,Incidence,40-44 years,42.0,2004-2008,2006.0,1964.0,9531.513351971498,55820964.38586009,17.075149913364644,primary_1994_2023,10-14 to 65-69,6,2,-4,7,17.43679160686993
United States of America,Female,Incidence,40-44 years,42.0,2009-2013,2011.0,1969.0,9275.514523342645,52795829.203860946,17.56865014379645,primary_1994_2023,10-14 to 65-69,6,3,-3,8,17.584078580651056
United States of America,Female,Incidence,40-44 years,42.0,2014-2018,2016.0,1974.0,9115.918063376734,50322805.42407627,18.114884467500982,primary_1994_2023,10-14 to 65-69,6,4,-2,9,17.76498934554729
United States of America,Female,Incidence,40-44 years,42.0,2019-2023,2021.0,1979.0,9307.837641182708,52534161.381450914,17.71768578087396,primary_1994_2023,10-14 to 65-69,6,5,-1,10,17.78894547890952
United States of America,Female,Incidence,45-49 years,47.0,1994-1998,1996.0,1949.0,7856.079756749109,46417463.61471845,16.924836354604338,primary_1994_2023,10-14 to 65-69,7,0,-7,4,16.763631366983176
United States of America,Female,Incidence,45-49 years,47.0,1999-2003,2001.0,1954.0,8719.872776076223,52300439.2640485,16.672656862502286,primary_1994_2023,10-14 to 65-69,7,1,-6,5,16.64869030739596
United States of America,Female,Incidence,45-49 years,47.0,2004-2008,2006.0,1959.0,9417.766975004506,56968462.8290782,16.531544836062228,primary_1994_2023,10-14 to 65-69,7,2,-5,6,16.781469930516764
United States of America,Female,Incidence,45-49 years,47.0,2009-2013,2011.0,1964.0,9424.319108686444,55936336.351418026,16.848295264599557,primary_1994_2023,10-14 to 65-69,7,3,-4,7,16.885704561399276
United States of America,Female,Incidence,45-49 years,47.0,2014-2018,2016.0,1969.0,9140.267739452123,52801990.076389134,17.310460697085116,primary_1994_2023,10-14 to 65-69,7,4,-3,8,17.070825120244347
United States of America,Female,Incidence,45-49 years,47.0,2019-2023,2021.0,1974.0,8583.096138516665,50188779.95550847,17.101623402930773,primary_1994_2023,10-14 to 65-69,7,5,-2,9,17.196156294419342
United States of America,Female,Incidence,50-54 years,52.0,1994-1998,1996.0,1944.0,6020.657351634876,36934460.31114155,16.300921418415044,primary_1994_2023,10-14 to 65-69,8,0,-8,3,16.168976350548757
United States of America,Female,Incidence,50-54 years,52.0,1999-2003,2001.0,1949.0,7412.75895528603,46155112.248968065,16.060537162818328,primary_1994_2023,10-14 to 65-69,8,1,-7,4,16.01730674264775
United States of America,Female,Incidence,50-54 years,52.0,2004-2008,2006.0,1954.0,8351.913032933835,52236184.33440544,15.988750210900903,primary_1994_2023,10-14 to 65-69,8,2,-6,5,16.141502513507962
United States of America,Female,Incidence,50-54 years,52.0,2009-2013,2011.0,1959.0,9174.490866860166,56861911.29576404,16.134686045179816,primary_1994_2023,10-14 to 65-69,8,3,-5,6,16.229920646954113
United States of America,Female,Incidence,50-54 years,52.0,2014-2018,2016.0,1964.0,9177.77256555711,55588747.16026059,16.51012666124294,primary_1994_2023,10-14 to 65-69,8,4,-4,7,16.37147736291923
United States of America,Female,Incidence,50-54 years,52.0,2019-2023,2021.0,1969.0,8608.129393338008,52223996.47176932,16.483092016887863,primary_1994_2023,10-14 to 65-69,8,5,-3,8,16.502689701994576
United States of America,Female,Incidence,55-59 years,57.0,1994-1998,1996.0,1939.0,4661.220989392129,29728709.59850332,15.679190426841789,primary_1994_2023,10-14 to 65-69,9,0,-9,2,15.60387455881128
United States of America,Female,Incidence,55-59 years,57.0,1999-2003,2001.0,1944.0,5611.082832966886,36321804.745781645,15.448248984980701,primary_1994_2023,10-14 to 65-69,9,1,-8,3,15.405038125762461
United States of America,Female,Incidence,55-59 years,57.0,2004-2008,2006.0,1949.0,7038.429752150549,45585743.02092013,15.439980322182059,primary_1994_2023,10-14 to 65-69,9,2,-7,4,15.485036631160625
United States of America,Female,Incidence,55-59 years,57.0,2009-2013,2011.0,1954.0,7968.064007785406,51680998.61913614,15.417782590669674,primary_1994_2023,10-14 to 65-69,9,3,-6,5,15.56643693443177
United States of America,Female,Incidence,55-59 years,57.0,2014-2018,2016.0,1959.0,8801.379382362811,56007851.79366857,15.714545551196748,primary_1994_2023,10-14 to 65-69,9,4,-5,6,15.69075867659477
United States of America,Female,Incidence,55-59 years,57.0,2019-2023,2021.0,1964.0,8654.297993787546,54538582.164631665,15.868212282569877,primary_1994_2023,10-14 to 65-69,9,5,-4,7,15.781451809074374
United States of America,Female,Incidence,60-64 years,62.0,1994-1998,1996.0,1934.0,3577.2154184523174,26591714.218212266,13.452368617899543,primary_1994_2023,10-14 to 65-69,10,0,-10,1,13.413503946509367
United States of America,Female,Incidence,60-64 years,62.0,1999-2003,2001.0,1939.0,3840.8848016784887,28977380.55174892,13.254768818110694,primary_1994_2023,10-14 to 65-69,10,1,-9,2,13.261128575548447
United States of America,Female,Incidence,60-64 years,62.0,2004-2008,2006.0,1944.0,4717.940059374808,35546237.99368376,13.272684609305609,primary_1994_2023,10-14 to 65-69,10,2,-8,3,13.284747543397938
