location_name,sex_name,measure_name,start_year,end_year,all_age_count_start_reconstructed,all_age_count_end_reconstructed,population_source,age_partition,age_group_count,population_size_change,age_structure_change,age_specific_rate_change,total_change,component_sum,closure_error,population_size_change_pct_of_total,age_structure_change_pct_of_total,age_specific_rate_change_pct_of_total,cumulative_population_size_change,cumulative_age_structure_change,cumulative_age_specific_rate_change,cumulative_total_change,chain_step_years
China,Female,Incidence,2014,2015,139823.4414886893,138939.94452788704,official_GBD_2023,fine_5_year,20,913.0935441960415,-1742.78276169286,-53.807743305447126,-883.4969608022657,-883.4969608022657,0.0,-103.34993607300024,197.25962159624336,6.090314476756844,21627.878973954732,1457.498816040987,157.2283888728004,23242.60617886852,1
China,Female,Incidence,2015,2016,138939.94452788704,138025.9153370345,official_GBD_2023,fine_5_year,20,968.9234732212207,-1949.1322991482302,66.17963507444074,-914.0291908525687,-914.0291908525688,-1.1368683772161603e-13,-106.00574718160246,213.24617623318574,-7.240429051583255,22596.802447175953,-491.63348310724314,223.40802394724113,22328.57698801595,1
China,Female,Incidence,2016,2017,138025.9153370345,137149.27838890103,official_GBD_2023,fine_5_year,20,930.9468558727337,-1947.2953631930625,139.71155918685935,-876.6369481334696,-876.6369481334693,2.2737367544323206e-13,-106.19525652607965,222.1324765445071,-15.937220018427515,23527.749303048684,-2438.928846300306,363.1195831341005,21451.94003988248,1
China,Female,Incidence,2017,2018,137149.27838890103,136314.16875933684,official_GBD_2023,fine_5_year,20,813.2989517898774,-1815.6066575169439,167.19807616287534,-835.109629564191,-835.1096295641912,-2.2737367544323206e-13,-97.38828568104337,217.4093787500012,-20.021093068957793,24341.048254838563,-4254.535503817249,530.3176592969758,20616.83041031829,1
China,Female,Incidence,2018,2019,136314.16875933684,135412.8961864185,official_GBD_2023,fine_5_year,20,683.94773842909,-1738.0814946081277,152.86118326067904,-901.2725729183585,-901.2725729183587,-2.2737367544323206e-13,-75.88689137787011,192.84748552595434,-16.960594148084205,25024.995993267654,-5992.6169984253775,683.1788425576549,19715.55783739993,1
China,Female,Incidence,2019,2020,135412.8961864185,134565.1118362121,official_GBD_2023,fine_5_year,20,535.1143017131495,-1468.7371068741534,85.83845495465599,-847.7843502063479,-847.7843502063479,0.0,-63.119153070342065,173.24418721773614,-10.12503414739411,25560.1102949808,-7461.354105299531,769.0172975123108,18867.773487193583,1
China,Female,Incidence,2020,2021,134565.1118362121,133622.29833421428,official_GBD_2023,fine_5_year,20,360.53691286240064,-1199.4450231949886,-103.90539166526287,-942.8135019978508,-942.8135019978508,0.0,-38.2405334775554,127.21975455944656,11.020778918108846,25920.6472078432,-8660.79912849452,665.111905847048,17924.959985195732,1
China,Female,Incidence,2021,2022,133622.29833421428,132840.55660755973,official_GBD_2023,fine_5_year,20,195.37813285110556,-847.8591000698265,-129.26075943583177,-781.7417266545526,-781.7417266545526,0.0,-24.99267036534204,108.45770043492776,16.53496993041429,26116.02534069431,-9508.658228564345,535.8511464112162,17143.21825854118,1
China,Female,Incidence,2022,2023,132840.55660755973,132520.0933376089,official_GBD_2023,fine_5_year,20,70.936621046465,-518.3845282981492,126.98463730089134,-320.4632699507929,-320.4632699507929,0.0,-22.135647887933402,161.760980713249,-39.62533282531562,26186.961961740773,-10027.042756862495,662.8357837121075,16822.754988590386,1
China,Female,Prevalence,1990,1991,1544461.786892054,1584088.1987934336,official_GBD_2023,fine_5_year,20,19940.293407130946,19890.451341417698,-204.33284716894076,39626.4119013797,39626.4119013797,0.0,50.320714014575394,50.19493410334524,-0.5156481179206295,19940.293407130946,19890.451341417698,-204.33284716894076,39626.4119013797,1
China,Female,Prevalence,1991,1992,1584088.1987934336,1621607.6126713878,official_GBD_2023,fine_5_year,20,16388.995758865727,21139.74652878393,-9.328409695415758,37519.41387795424,37519.41387795424,0.0,43.68137469358395,56.34348819400209,-0.024862887586037077,36329.28916599667,41030.19787020163,-213.66125686435652,77145.82577933394,1
China,Female,Prevalence,1992,1993,1621607.6126713878,1657551.8976533737,official_GBD_2023,fine_5_year,20,13617.4408891494,22164.347768100753,162.4963247361205,35944.284981986275,35944.284981986275,0.0,37.88485678870473,61.66306487723588,0.45207833405938286,49946.73005514607,63194.545638302385,-51.16493212823602,113090.11076132022,1
China,Female,Prevalence,1993,1994,1657551.8976533737,1691855.381531782,official_GBD_2023,fine_5_year,20,11486.061051406705,22495.104260636417,322.31856636520627,34303.483878408326,34303.483878408326,0.0,33.48365749706369,65.57673366463962,0.9396088382966943,61432.79110655278,85689.6498989388,271.1536342369702,147393.59463972854,1
China,Female,Prevalence,1994,1995,1691855.381531782,1724187.0315281346,official_GBD_2023,fine_5_year,20,9817.199899766205,22140.60677603046,373.84332055548055,32331.64999635215,32331.649996352146,-3.637978807091713e-12,30.36405472926325,68.47966861737181,1.156276653364922,71249.99100631899,107830.25667496926,644.9969547924508,179725.2446360807,1
China,Female,Prevalence,1995,1996,1724187.0315281346,1755577.8576156728,official_GBD_2023,fine_5_year,20,8547.222315190942,22001.912792991265,841.690979356179,31390.826087538386,31390.826087538386,0.0,27.228408361588297,70.09026373385453,2.681327904557172,79797.21332150993,129832.16946796053,1486.6879341486297,211116.07072361908,1
China,Female,Prevalence,1996,1997,1755577.8576156728,1787128.7488486974,official_GBD_2023,fine_5_year,20,7642.013793105724,22376.269490354578,1532.6079495645827,31550.891233024886,31550.891233024886,0.0,24.221229557872807,70.92119625113136,4.857574190995829,87439.22711461566,152208.4389583151,3019.2958837132123,242666.96195664397,1
China,Female,Prevalence,1997,1998,1787128.7488486974,1819284.9422443938,official_GBD_2023,fine_5_year,20,7250.029600997533,23086.02571710975,1820.1380775888292,32156.193395696115,32156.193395696115,0.0,22.54629306330736,71.79340363153698,5.660303305155648,94689.25671561318,175294.46467542485,4839.433961302042,274823.1553523401,1
China,Female,Prevalence,1998,1999,1819284.9422443938,1851727.4209071656,official_GBD_2023,fine_5_year,20,7423.532633420158,23392.920279082573,1626.025750269609,32442.478662772337,32442.47866277234,3.637978807091713e-12,22.882137676917527,72.10583544569265,5.012026877389826,102112.78934903334,198687.38495450743,6465.459711571651,307265.6340151124,1
China,Female,Prevalence,1999,2000,1851727.4209071656,1883669.735818274,official_GBD_2023,fine_5_year,20,8209.091856137384,22874.166500986903,859.0565539844101,31942.314911108697,31942.314911108697,0.0,25.69973991860708,71.61086027935899,2.689399802033925,110321.88120517072,221561.55145549434,7324.516265556061,339207.9489262211,1
China,Female,Prevalence,2000,2001,1883669.735818274,1915012.421949658,official_GBD_2023,fine_5_year,20,9688.407739365784,21819.943785714528,-165.66539369678748,31342.686131383525,31342.686131383525,0.0,30.911223431053514,69.6173381383102,-0.5285615693637253,120010.28894453651,243381.49524120885,7158.850871859273,370550.63505760464,1
China,Female,Prevalence,2001,2002,1915012.421949658,1946702.5577661183,official_GBD_2023,fine_5_year,20,11090.16716877239,21337.09073176452,-737.1220840769045,31690.13581646001,31690.135816460006,-3.637978807091713e-12,34.995644174589195,67.3303858820382,-2.326030056627399,131100.4561133089,264718.5859729734,6421.728787782369,402240.77087406465,1
China,Female,Prevalence,2002,2003,1946702.5577661183,1980028.1851477404,official_GBD_2023,fine_5_year,20,12376.89468272535,21813.007015648687,-864.2743167517086,33325.627381622326,33325.627381622326,0.0,37.13926985077761,65.45415264313266,-2.5934224939102553,143477.35079603424,286531.5929886221,5557.45447103066,435566.398255687,1
China,Female,Prevalence,2003,2004,1980028.1851477404,2015339.912735853,official_GBD_2023,fine_5_year,20,13607.695795978498,22378.389891527786,-674.3580993935855,35311.7275881127,35311.7275881127,0.0,38.53591066034214,63.37381776546447,-1.9097284258066167,157085.04659201275,308909.98288014985,4883.096371637074,470878.1258437997,1
China,Female,Prevalence,2004,2005,2015339.912735853,2052254.5877217636,official_GBD_2023,fine_5_year,20,14869.792105470086,22298.1260031251,-253.24312268465295,36914.67498591053,36914.67498591053,0.0,40.28151977809784,60.404503118707595,-0.6860228968054302,171954.83869748283,331208.10888327495,4629.853248952421,507792.8008297102,1
China,Female,Prevalence,2005,2006,2052254.5877217636,2090077.6676479904,official_GBD_2023,fine_5_year,20,16078.898770285421,21363.490871530026,380.69028441084083,37823.07992622629,37823.07992622629,0.0,42.51081297886694,56.48268441702632,1.0065026041067389,188033.73746776825,352571.599754805,5010.543533363262,545615.8807559365,1
China,Female,Prevalence,2006,2007,2090077.6676479904,2128448.2480253344,official_GBD_2023,fine_5_year,20,17001.537266980584,20385.455987711397,983.5871226513603,38370.58037734334,38370.58037734334,0.0,44.30878318697382,53.12782811007046,2.5633887029557116,205035.27473474885,372957.05574251636,5994.130656014623,583986.4611332798,1
China,Female,Prevalence,2007,2008,2128448.2480253344,2167379.3316657636,official_GBD_2023,fine_5_year,20,17333.967865774794,20202.19674489267,1394.9190297631235,38931.08364043059,38931.08364043059,0.0,44.524750520361,51.89220246598106,3.5830470136579415,222369.24260052363,393159.25248740904,7389.049685777746,622917.5447737104,1
China,Female,Prevalence,2008,2009,2167379.3316657636,2206091.931570403,official_GBD_2023,fine_5_year,20,16955.087881320313,20292.978613676427,1464.5334096429092,38712.59990463965,38712.59990463965,0.0,43.79733710235326,52.41957053688958,3.783092360757168,239324.33048184394,413452.2311010855,8853.583095420656,661630.1446783501,1
