location_name,sex_name,measure_name,year,reconstructed_all_age_count,reported_all_age_count,reported_all_age_lower,reported_all_age_upper,absolute_error,relative_error_pct,within_tolerance,tolerance_pct
United States of America,Male,Incidence,2002,38562.09927363831,38562.09927364472,33068.63095716242,45183.45586357251,-6.410118658095598e-09,-1.6622846729914924e-11,True,0.0001
United States of America,Male,Incidence,2003,38943.75963620901,38943.75963621388,33415.74817803062,45583.90969646982,-4.867615643888712e-09,-1.2499090199196654e-11,True,0.0001
United States of America,Male,Incidence,2004,39366.18440401891,39366.18440402305,33798.645928472804,46081.74592157885,-4.140019882470369e-09,-1.0516690771908485e-11,True,0.0001
United States of America,Male,Incidence,2005,39741.87880767445,39741.878807679714,34117.39176324689,46661.2043198279,-5.260517355054617e-09,-1.3236710273591986e-11,True,0.0001
United States of America,Male,Incidence,2006,40162.560679275484,40162.56067928062,34442.5116302933,46993.06452130707,-5.136826075613499e-09,-1.2790086062076029e-11,True,0.0001
United States of America,Male,Incidence,2007,40552.09186742458,40552.09186743079,34736.20052536616,47293.0774854283,-6.213667802512646e-09,-1.532268131278111e-11,True,0.0001
United States of America,Male,Incidence,2008,40923.18844063004,40923.18844063545,35018.195834572085,47677.561037896376,-5.413312464952469e-09,-1.3227983134318093e-11,True,0.0001
United States of America,Male,Incidence,2009,41258.493188784916,41258.49318879018,35260.11924155934,48044.22348202477,-5.260517355054617e-09,-1.2750144148463196e-11,True,0.0001
United States of America,Male,Incidence,2010,41512.01998303068,41512.01998303494,35442.476714721764,48299.412033394925,-4.256435204297304e-09,-1.0253500566912468e-11,True,0.0001
United States of America,Male,Incidence,2011,41707.02108517278,41707.02108517692,35694.24684854423,48444.2850208823,-4.140019882470369e-09,-9.926433906692445e-12,True,0.0001
United States of America,Male,Incidence,2012,41836.103957580104,41836.10395758656,35891.74716805948,48557.59513492776,-6.453774403780699e-09,-1.5426327485760947e-11,True,0.0001
United States of America,Male,Incidence,2013,41913.66975686686,41913.66975687205,36027.39728918745,48614.90151667534,-5.187757778912783e-09,-1.2377245440462087e-11,True,0.0001
United States of America,Male,Incidence,2014,42022.35415629618,42022.35415630107,36173.643465520014,48717.29310093956,-4.896719474345446e-09,-1.1652653861638076e-11,True,0.0001
United States of America,Male,Incidence,2015,42155.592601452205,42155.59260145701,36303.274070079,48846.30627485589,-4.802132025361061e-09,-1.1391447086892776e-11,True,0.0001
United States of America,Male,Incidence,2016,42292.71925238328,42292.71925238858,36431.67054217313,49026.94836200994,-5.3041731007397175e-09,-1.2541574990925067e-11,True,0.0001
United States of America,Male,Incidence,2017,42353.755760213084,42353.755760217806,36497.257540102495,49132.34230253033,-4.722096491605043e-09,-1.114918005935245e-11,True,0.0001
United States of America,Male,Incidence,2018,42350.357612145,42350.35761215046,36503.46413078178,49178.62250502338,-5.4569682106375694e-09,-1.2885294288688479e-11,True,0.0001
United States of America,Male,Incidence,2019,42336.086637389344,42336.08663739357,36491.45033772258,49202.56679873951,-4.2273313738405704e-09,-9.985172720491265e-12,True,0.0001
United States of America,Male,Incidence,2020,42302.511889071655,42302.51188907696,36424.13624350901,49177.85294488952,-5.3041731007397175e-09,-1.2538671733366552e-11,True,0.0001
United States of America,Male,Incidence,2021,42351.49413318217,42351.49413318962,36555.92396445376,49248.46390313506,-7.450580596923828e-09,-1.7592249693700952e-11,True,0.0001
United States of America,Male,Incidence,2022,42569.207097605926,42569.20709761086,36822.04589458284,49542.30129139328,-4.933099262416363e-09,-1.1588421769531213e-11,True,0.0001
United States of America,Male,Incidence,2023,42426.252726558676,42426.252726563966,36456.4740053096,49242.15928338784,-5.289621185511351e-09,-1.2467801998924615e-11,True,0.0001
United States of America,Male,Prevalence,1990,608106.0929780887,608106.0929780935,507601.901577999,721030.0233944319,-4.889443516731262e-09,-8.040444871693466e-13,True,0.0001
United States of America,Male,Prevalence,1991,616165.5409511434,616165.5409511497,514184.0400024605,730785.4209887467,-6.28642737865448e-09,-1.0202497479736336e-12,True,0.0001
United States of America,Male,Prevalence,1992,623546.8672243307,623546.8672243357,520127.8529665639,740091.1396347946,-5.005858838558197e-09,-8.028039433252772e-13,True,0.0001
United States of America,Male,Prevalence,1993,630426.4857221792,630426.485722185,525560.4422463055,748683.1636021662,-5.820766091346741e-09,-9.23306082973142e-13,True,0.0001
United States of America,Male,Prevalence,1994,637467.211547629,637467.211547633,531047.8856551502,757482.8016820423,-4.0745362639427185e-09,-6.391758180080545e-13,True,0.0001
United States of America,Male,Prevalence,1995,644787.3986891509,644787.3986891558,536877.4843659976,766545.1690806726,-4.889443516731262e-09,-7.583032060910985e-13,True,0.0001
United States of America,Male,Prevalence,1996,652062.7253982318,652062.7253982365,543810.749351722,774017.7547586577,-4.773028194904327e-09,-7.319891183764997e-13,True,0.0001
United States of America,Male,Prevalence,1997,658869.9943812689,658869.9943812753,550288.2139254181,780790.5037642501,-6.402842700481415e-09,-9.717915150308414e-13,True,0.0001
United States of America,Male,Prevalence,1998,665359.7915908052,665359.7915908104,556550.6712944438,787203.7671557753,-5.238689482212067e-09,-7.873468683292194e-13,True,0.0001
United States of America,Male,Prevalence,1999,671997.7981648402,671997.7981648443,562833.7338698287,794737.7053578775,-4.0745362639427185e-09,-6.063317878525571e-13,True,0.0001
United States of America,Male,Prevalence,2000,678749.5609300995,678749.5609301049,569255.8010435816,802599.8199110964,-5.471520125865936e-09,-8.061176670771169e-13,True,0.0001
United States of America,Male,Prevalence,2001,687418.5251033972,687418.5251034026,577183.5227895875,813259.527868492,-5.3551048040390015e-09,-7.790166555714334e-13,True,0.0001
United States of America,Male,Prevalence,2002,695499.2673981109,695499.267398115,584851.1423602138,822677.7116062625,-4.0745362639427185e-09,-5.858433581369092e-13,True,0.0001
United States of America,Male,Prevalence,2003,702668.383079001,702668.3830790081,591820.5079892607,830751.9875269781,-7.101334631443024e-09,-1.0106239020355281e-12,True,0.0001
United States of America,Male,Prevalence,2004,710307.80840562,710307.8084056256,599009.6124256649,839432.8803974657,-5.587935447692871e-09,-7.866921046856697e-13,True,0.0001
United States of America,Male,Prevalence,2005,717679.1013969437,717679.1013969494,605997.5698853915,847916.1320230843,-5.704350769519806e-09,-7.948330609622588e-13,True,0.0001
United States of America,Male,Prevalence,2006,725175.5157096683,725175.515709673,612463.7218695257,855027.2934023,-4.773028194904327e-09,-6.581893750554078e-13,True,0.0001
United States of America,Male,Prevalence,2007,731919.5110974764,731919.5110974826,618205.350551598,862588.3440222169,-6.28642737865448e-09,-8.588959965322205e-13,True,0.0001
United States of America,Male,Prevalence,2008,738400.3314837799,738400.3314837854,623664.9450960561,870249.4364353984,-5.471520125865936e-09,-7.40996434125529e-13,True,0.0001
United States of America,Male,Prevalence,2009,744629.39342854,744629.3934285472,628878.8116957329,878209.1676278082,-7.2177499532699585e-09,-9.693076874170635e-13,True,0.0001
United States of America,Male,Prevalence,2010,750566.0921671294,750566.0921671374,633802.0063763971,884991.2595077264,-8.032657206058502e-09,-1.0702131750803599e-12,True,0.0001
United States of America,Male,Prevalence,2011,755764.8913321082,755764.8913321154,638223.265286067,890208.1570806849,-7.2177499532699585e-09,-9.550258335694732e-13,True,0.0001
United States of America,Male,Prevalence,2012,759422.9662049437,759422.9662049506,641208.4065217477,892202.3210447123,-6.868503987789154e-09,-9.044372231870987e-13,True,0.0001
United States of America,Male,Prevalence,2013,762376.4835133521,762376.4835133587,643457.5254382703,893228.8966017026,-6.6356733441352844e-09,-8.703932358400206e-13,True,0.0001
United States of America,Male,Prevalence,2014,766088.0077485262,766088.0077485328,645815.9173161124,896380.0600185293,-6.6356733441352844e-09,-8.661763762151768e-13,True,0.0001
United States of America,Male,Prevalence,2015,771002.6361685054,771002.6361685137,649189.6930291555,902058.146667842,-8.265487849712372e-09,-1.0720440452431645e-12,True,0.0001
United States of America,Male,Prevalence,2016,776418.2494423692,776418.2494423747,654128.7403949721,908411.1116590126,-5.471520125865936e-09,-7.047129726530249e-13,True,0.0001
United States of America,Male,Prevalence,2017,780465.3083501727,780465.3083501796,657847.0837943915,913117.3538788848,-6.868503987789154e-09,-8.800524397821652e-13,True,0.0001
United States of America,Male,Prevalence,2018,783601.1631483826,783601.1631483887,660717.5912714305,917011.6307699988,-6.170012056827545e-09,-7.873918961576559e-13,True,0.0001
United States of America,Male,Prevalence,2019,786819.4343740052,786819.434374014,663594.5241141289,920937.6700419708,-8.847564458847046e-09,-1.1244720290731104e-12,True,0.0001
United States of America,Male,Prevalence,2020,789742.4397672616,789742.4397672681,666212.183147643,924441.9386482936,-6.51925802230835e-09,-8.254916658942037e-13,True,0.0001
United States of America,Male,Prevalence,2021,796068.1919736994,796068.1919737069,671275.4064244757,933719.9787889872,-7.566995918750763e-09,-9.505461962988079e-13,True,0.0001
United States of America,Male,Prevalence,2022,803796.0457214807,803796.0457214885,677745.2479729508,944435.8800670936,-7.799826562404633e-09,-9.703738409665223e-13,True,0.0001
United States of America,Male,Prevalence,2023,800474.6603648802,800474.660364888,674408.9775918858,934021.1488159228,-7.799826562404633e-09,-9.744001838670525e-13,True,0.0001
