population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,12,35-39 years,559,Schizophrenia,3,Rate,1990,566.7629805013448,742.8312907491027,387.11657850793495
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,12,35-39 years,559,Schizophrenia,3,Rate,1990,524.6731977349305,705.9934006635838,362.20648112651503
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,13,40-44 years,559,Schizophrenia,1,Number,1990,48173.522833536306,62670.62894806065,35053.728513179114
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,13,40-44 years,559,Schizophrenia,1,Number,1990,45164.78041910927,58664.58426558883,32122.825651357703
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,13,40-44 years,559,Schizophrenia,2,Percent,1990,0.0181382141500317,0.023841617833810107,0.012918838039977775
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,13,40-44 years,559,Schizophrenia,2,Percent,1990,0.019964557013008342,0.02653242768531159,0.014131829313864273
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,13,40-44 years,559,Schizophrenia,3,Rate,1990,539.597056273311,701.9807750416097,392.6407620733015
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,13,40-44 years,559,Schizophrenia,3,Rate,1990,494.14347709527857,641.84352015762,351.4527163464588
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,14,45-49 years,559,Schizophrenia,1,Number,1990,34211.19567515707,44381.88051801401,24400.691727203604
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,14,45-49 years,559,Schizophrenia,1,Number,1990,32583.263558664174,41879.59874369831,23509.06768641653
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,14,45-49 years,559,Schizophrenia,2,Percent,1990,0.013799883038989215,0.017687808696609724,0.010273553040016894
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,14,45-49 years,559,Schizophrenia,2,Percent,1990,0.015392638635427067,0.02033232294449926,0.011329324616509682
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,14,45-49 years,559,Schizophrenia,3,Rate,1990,497.84912665940703,645.855253502302,355.08443439452986
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,14,45-49 years,559,Schizophrenia,3,Rate,1990,457.2271826202145,587.6787298599044,329.8928225816076
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,15,50-54 years,559,Schizophrenia,1,Number,1990,24912.837644510862,31867.874899563267,18424.653800514676
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,15,50-54 years,559,Schizophrenia,1,Number,1990,24713.304435597514,31342.631943745135,18034.903163283045
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,15,50-54 years,559,Schizophrenia,2,Percent,1990,0.009782961152508079,0.0126109149908591,0.007397616204142301
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,15,50-54 years,559,Schizophrenia,2,Percent,1990,0.011581548380085746,0.014998598644223263,0.008536945007121457
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,15,50-54 years,559,Schizophrenia,3,Rate,1990,446.667321036913,571.3655951859707,330.3393564209955
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,15,50-54 years,559,Schizophrenia,3,Rate,1990,419.27878773293713,531.7500441909378,305.974959960849
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,16,55-59 years,559,Schizophrenia,1,Number,1990,19752.683574457988,24828.279546343256,14755.602990441239
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,16,55-59 years,559,Schizophrenia,1,Number,1990,20905.986734888644,26001.19337096545,15235.788626328555
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,16,55-59 years,559,Schizophrenia,2,Percent,1990,0.006581490215313012,0.008350531814748324,0.004938123201735292
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,16,55-59 years,559,Schizophrenia,2,Percent,1990,0.008600479578401954,0.010877684771620636,0.006462679357075868
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,16,55-59 years,559,Schizophrenia,3,Rate,1990,392.9507087617835,493.92225660350493,293.5411095634118
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,16,55-59 years,559,Schizophrenia,3,Rate,1990,381.25263603498564,474.1715202656645,277.84790306816143
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,17,60-64 years,559,Schizophrenia,1,Number,1990,16710.886928850745,21193.307198521597,12722.604757760813
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,17,60-64 years,559,Schizophrenia,1,Number,1990,19275.546185747775,24222.39658426476,14741.85869923984
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,17,60-64 years,559,Schizophrenia,2,Percent,1990,0.004404830084214242,0.0056190479544063286,0.0032963491160632025
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,17,60-64 years,559,Schizophrenia,2,Percent,1990,0.006276519482051121,0.007856260802554367,0.0047981247395777644
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,17,60-64 years,559,Schizophrenia,3,Rate,1990,336.07782796564544,426.22517171071877,255.86824872063795
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,17,60-64 years,559,Schizophrenia,3,Rate,1990,339.1704289474958,426.2146743056208,259.3961535679608
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,18,65-69 years,559,Schizophrenia,1,Number,1990,12099.202515332792,15550.220242142388,9109.583891309972
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,18,65-69 years,559,Schizophrenia,1,Number,1990,15818.94916854439,20243.75820265573,12192.515094567725
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,18,65-69 years,559,Schizophrenia,2,Percent,1990,0.0028659917445613674,0.003665514651892698,0.0021496590464720865
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,18,65-69 years,559,Schizophrenia,2,Percent,1990,0.004437255826420034,0.005666023879009504,0.0032884649007117704
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,18,65-69 years,559,Schizophrenia,3,Rate,1990,267.5737603654076,343.89298794093924,201.458370010175
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,18,65-69 years,559,Schizophrenia,3,Rate,1990,284.71777940142096,364.3578230632756,219.44730879763378
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,20,75-79 years,559,Schizophrenia,1,Number,1990,3135.9080809463376,3991.0438858156554,2231.2090738156926
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,20,75-79 years,559,Schizophrenia,1,Number,1990,5821.471055823621,7494.760388603946,4120.269121482037
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,20,75-79 years,559,Schizophrenia,2,Percent,1990,0.000955937493613705,0.0012023685557877198,0.0006951774487602696
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,20,75-79 years,559,Schizophrenia,2,Percent,1990,0.001689650207299019,0.002122552479710286,0.0012425656082273133
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,20,75-79 years,559,Schizophrenia,3,Rate,1990,130.05385826310587,165.5184534908523,92.5337545460878
