population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
1,All Population,44,Population,102,United States of America,1,Male,8,15-19 years,1,Number,2010,11337177.0063733,12127279.537101159,10547061.38634207
1,All Population,44,Population,102,United States of America,2,Female,8,15-19 years,1,Number,2010,10750370.191605013,11499577.396350387,10001150.575052299
1,All Population,44,Population,102,United States of America,1,Male,8,15-19 years,1,Number,2011,11194798.836883405,12025462.77759555,10393495.172960976
1,All Population,44,Population,102,United States of America,2,Female,8,15-19 years,1,Number,2011,10614530.0424988,11402137.527222855,9854760.980294118
1,All Population,44,Population,102,United States of America,1,Male,8,15-19 years,1,Number,2012,11060862.344164995,11993823.260826029,10138720.593887616
1,All Population,44,Population,102,United States of America,2,Female,8,15-19 years,1,Number,2012,10496258.979102915,11381596.766876884,9621188.091753824
1,All Population,44,Population,102,United States of America,1,Male,8,15-19 years,1,Number,2013,10963283.329848984,11964043.393245246,9995331.814374063
1,All Population,44,Population,102,United States of America,2,Female,8,15-19 years,1,Number,2013,10421806.158988481,11373138.627426706,9501661.822472671
1,All Population,44,Population,102,United States of America,1,Male,8,15-19 years,1,Number,2014,10921166.212654369,11967907.699611189,9833249.744687922
1,All Population,44,Population,102,United States of America,2,Female,8,15-19 years,1,Number,2014,10395175.722590894,11391503.539709393,9359656.013815856
1,All Population,44,Population,102,United States of America,1,Male,8,15-19 years,1,Number,2015,10939040.331865605,11994575.78250348,9824099.323551588
1,All Population,44,Population,102,United States of America,2,Female,8,15-19 years,1,Number,2015,10421112.390470289,11426671.674421392,9358960.208570153
1,All Population,44,Population,102,United States of America,1,Male,8,15-19 years,1,Number,2016,10976509.908103103,11962597.565945733,9990902.470964817
1,All Population,44,Population,102,United States of America,2,Female,8,15-19 years,1,Number,2016,10464491.318252845,11404581.184788004,9524859.271683553
1,All Population,44,Population,102,United States of America,1,Male,8,15-19 years,1,Number,2017,10998716.088430246,11992763.478211105,10040114.350209305
1,All Population,44,Population,102,United States of America,2,Female,8,15-19 years,1,Number,2017,10490401.014119895,11438507.653294785,9576101.875391487
1,All Population,44,Population,102,United States of America,1,Male,8,15-19 years,1,Number,2018,11008823.186295947,11983369.248447813,10125011.069253922
1,All Population,44,Population,102,United States of America,2,Female,8,15-19 years,1,Number,2018,10511412.863487015,11441926.129111586,9667533.922135156
1,All Population,44,Population,102,United States of America,1,Male,8,15-19 years,1,Number,2019,11016053.396963578,11859722.494655672,10158631.322816785
1,All Population,44,Population,102,United States of America,2,Female,8,15-19 years,1,Number,2019,10530910.802205062,11337425.04956893,9711249.253980324
1,All Population,44,Population,102,United States of America,1,Male,8,15-19 years,1,Number,2020,11011460.975553596,11788965.531770887,10213700.871310297
1,All Population,44,Population,102,United States of America,2,Female,8,15-19 years,1,Number,2020,10535568.738823129,11279471.179649211,9772286.152252147
1,All Population,44,Population,102,United States of America,1,Male,8,15-19 years,1,Number,2021,11044510.697008094,11855866.762480639,10229454.643956129
1,All Population,44,Population,102,United States of America,2,Female,8,15-19 years,1,Number,2021,10569761.611031929,11346241.477725593,9789740.800990827
1,All Population,44,Population,102,United States of America,1,Male,8,15-19 years,1,Number,2022,11177787.606142534,12135731.391345534,10273652.531148067
1,All Population,44,Population,102,United States of America,2,Female,8,15-19 years,1,Number,2022,10675848.899941145,11590776.20629334,9812314.022925448
1,All Population,44,Population,102,United States of America,1,Male,8,15-19 years,1,Number,2023,11304046.503212946,12221350.054762853,10305914.25627857
1,All Population,44,Population,102,United States of America,2,Female,8,15-19 years,1,Number,2023,10770622.48237986,11644639.610023677,9819590.865855275
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,1990,9990986.732238846,10688138.006038997,9286266.929115187
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,1990,9626327.28798917,10298033.347730376,8947328.94147896
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,1991,10084249.246967535,10865099.363104526,9344842.161736608
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,1991,9693045.57529778,10443603.755468551,8982322.704381363
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,1992,10089205.93346997,10865737.943007253,9266443.281802887
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,1992,9679661.861633966,10424672.65104808,8890297.038174603
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,1993,10015839.127870977,10847459.712503588,9114101.808968935
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,1993,9600441.120783042,10397570.982361969,8736102.554038111
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,1994,9841332.72913499,10749498.29186485,8963816.942760097
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,1994,9429171.282955823,10299302.278416483,8588406.431186218
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,1995,9599928.037778903,10559878.383038161,8577232.902564004
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,1995,9195695.162995141,10115224.008615367,8216063.579184834
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,1996,9365580.361302666,10274823.72608329,8480005.057901707
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,1996,8961067.379225306,9831039.206019754,8113741.355955765
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,1997,9304651.062535316,10092234.904143358,8528739.587957548
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,1997,8896399.602303741,9649427.365319444,8154532.068802094
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,1998,9381593.005800514,10132295.841513252,8629071.823120113
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,1998,8966293.560049647,9683764.675797308,8247084.590965568
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,1999,9543608.31386443,10238551.240821248,8852660.553898528
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,1999,9120212.74617315,9784325.011875307,8459918.40464761
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2000,9745877.624195881,10428895.001721032,9056572.89282585
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2000,9319475.497229248,9972609.464171771,8660329.261062833
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2001,10079755.403079545,10836880.423707535,9373232.357619755
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2001,9625245.526884515,10348230.750897534,8950580.56617773
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2002,10340967.884183899,11258104.438261785,9515994.641953075
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2002,9862385.492694577,10737076.754388934,9075592.203404656
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2003,10518414.557537688,11477268.339900866,9607125.677172119
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2003,10023612.583854765,10937360.448268872,9155192.09721276
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2004,10649475.929958845,11610032.591869775,9653963.461950589
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2004,10140111.118948473,11054724.32169043,9192214.047553204
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2005,10704019.328940174,11839680.809870007,9658313.341912907
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2005,10191289.048537245,11272551.52179847,9195673.13585223
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2006,10768197.633000553,11835656.826808311,9727658.690015262
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2006,10247822.761520963,11263696.819197388,9257568.029243886
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2007,10812296.180101637,11745037.723909898,9878856.454970252
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2007,10298533.29058864,11186954.1847649,9409447.390249096
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2008,10879380.863079593,11721696.948007956,10006912.709456066
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2008,10381200.964910368,11184946.386057675,9548684.174457064
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2009,11006093.755488666,11866375.655352619,10128588.207053652
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2009,10525419.722971402,11348130.148423461,9686237.865020325
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2010,11159827.514094107,11937570.3292954,10382071.814347763
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2010,10698450.98926763,11444039.877642263,9952849.749028817
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2011,11313955.260756252,12153460.713143378,10504122.59328312
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2011,10870612.379765002,11677221.399623344,10092513.402203454
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2012,11459404.470178118,12425981.59284947,10504036.347290209
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2012,11022223.479386702,11951925.287527924,10103303.043079853
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2013,11534476.581311302,12587376.809049444,10516094.245365227
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2013,11090614.4963456,12102997.71518003,10111420.874663133
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2014,11537026.579862533,12642795.334052252,10387760.927898018
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2014,11082747.35508817,12144975.620837843,9978734.91510338
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2015,11457805.673775073,12563398.0939766,10289990.488582663
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2015,10987375.490815246,12047574.922226183,9867508.012790777
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2016,11338618.207948083,12357236.290148636,10320496.188637076
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2016,10856621.977895461,11831939.362737676,9881779.568678167
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2017,11206884.609080605,12219745.956138233,10230139.779963061
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2017,10729349.614686804,11699052.068389095,9794224.723024393
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2018,11084692.710126845,12065955.05288705,10194789.623746753
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2018,10625456.044811752,11566064.879362674,9772421.470399465
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2019,10994463.693554897,11836479.33470154,10138722.029588576
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2019,10553519.543223778,11361765.29055845,9732098.269177137
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2020,10954342.614190854,11727814.11918072,10160720.630222065
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2020,10531563.085704753,11275182.692712769,9768570.701338217
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2021,10928986.712554106,11731856.110933313,10122456.027930403
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2021,10526968.342225714,11300304.513452929,9750105.5636925
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2022,10986271.340190843,11927802.054829424,10097627.396320011
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2022,10581618.44686162,11488470.141108356,9725705.566323563
1,All Population,44,Population,102,United States of America,1,Male,9,20-24 years,1,Number,2023,11070684.901490843,11969051.568271725,10093158.173103202
1,All Population,44,Population,102,United States of America,2,Female,9,20-24 years,1,Number,2023,10658557.79209308,11523481.066630915,9717421.338427754
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,1990,10923338.006422305,11685546.9062454,10152854.287882313
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,1990,10823316.08923823,11578545.657705817,10059887.47222876
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,1991,10713439.708403287,11543009.707682014,9927898.511078171
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,1991,10575847.863401089,11394763.761861973,9800395.30852947
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,1992,10506438.021638181,11315082.971877156,9649650.5932458
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,1992,10339393.493749715,11135181.59244073,9496228.346398903
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,1993,10299048.784302127,11154184.421148337,9371813.77988248
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,1993,10097112.956200333,10935481.751119444,9188058.462659307
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,1994,10162856.47497443,11100692.490031017,9256671.587530203
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,1994,9921249.712868206,10836790.074774288,9036608.020200383
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,1995,10140933.085380515,11154981.542645242,9060603.84831282
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,1995,9867310.621267023,10853998.042296603,8816130.807177618
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,1996,10232862.066912772,11226304.17921361,9265279.751671605
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,1996,9945688.875243327,10911251.207648493,9005260.615226762
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,1997,10238930.353109654,11105595.427088475,9385109.667628122
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,1997,9946554.500787329,10788471.683048576,9117114.931500446
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,1998,10159433.234085983,10972377.83031256,9344519.52935055
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,1998,9877602.432369655,10667995.295440804,9085295.085434247
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,1999,9972436.981752314,10698606.195436768,9250442.452289822
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,1999,9710707.654224226,10417818.358908623,9007662.068036174
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2000,9711374.43019322,10391973.73086653,9024510.03470575
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2000,9476164.094009295,10140279.22022629,8805935.614121282
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2001,9532835.217883248,10248879.186448,8864647.598176971
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2001,9275175.002596367,9971865.228137305,8625047.63065589
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2002,9509634.207350967,10353040.090161072,8750982.420368206
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2002,9236574.651836496,10055762.985321686,8499706.785793997
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2003,9600480.53612611,10475655.879730705,8768719.141775263
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2003,9322806.637971146,10172669.358075975,8515102.209085219
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2004,9792161.87329103,10675390.905758195,8876791.079673585
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2004,9508126.557644976,10365736.299880754,8619307.3708803
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2005,10029398.514912669,11093484.931450274,9049598.147309542
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2005,9747723.02079065,10781924.587631525,8795440.330571184
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2006,10285388.636720462,11304986.626685448,9291503.88599419
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2006,10011705.37014016,11004172.940599551,9044266.836935699
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2007,10481909.249554921,11386149.389912976,9576992.261916067
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2007,10220341.741776934,11102017.305938499,9338006.220507167
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2008,10638125.351841582,11461762.67184289,9785004.599792683
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2008,10386537.687258324,11190696.29433331,9553592.920217756
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2009,10726507.767258136,11564936.067609511,9871293.347845592
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2009,10487243.209838927,11306969.600811778,9651105.129529389
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2010,10754626.653171904,11504130.4962298,10005110.393392384
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2010,10526958.294620419,11260595.635271491,9793308.800101534
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2011,10806234.385354431,11608066.501285205,10032743.469406923
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2011,10570670.2720429,11355023.323141439,9814040.61370578
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2012,10865289.5152472,11781754.267317828,9959452.630282614
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2012,10620470.834217947,11516285.635682395,9735044.430823453
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2013,10950894.015615657,11950523.146742404,9984036.356344853
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2013,10701941.025249595,11678845.010731047,9757063.498851098
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2014,11122251.289453859,12188265.81815324,10014303.648785453
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2014,10864727.183630234,11906059.259905742,9782432.912773125
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2015,11330053.409369303,12423318.69301327,10175259.132242847
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2015,11062862.019547852,12130345.33553235,9935300.719770657
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2016,11529531.863043245,12565300.897648439,10494267.243772104
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2016,11253231.786648322,12264179.079417992,10242776.821124744
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2017,11696675.430450056,12753803.334040863,10677242.497652542
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2017,11404868.937685136,12435623.810085583,10410868.628926612
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2018,11766814.45402984,12808461.00391005,10822149.15988627
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2018,11453351.871475657,12467249.431269407,10533852.030897146
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2019,11730345.488798652,12628718.947743494,10817327.296436176
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2019,11400182.740130581,12273270.545654655,10512862.39241063
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2020,11579709.090034278,12397336.886850748,10740780.454562416
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2020,11236018.983513294,12029379.28082719,10421990.064420056
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2021,11373821.573523007,12209369.60045192,10534463.237590186
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2021,11029377.415277679,11839621.753824573,10215438.158905556
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2022,11240233.351421533,12203528.778265098,10331047.242127588
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2022,10883572.163203975,11816301.490501294,10003235.223488051
1,All Population,44,Population,102,United States of America,1,Male,10,25-29 years,1,Number,2023,11169651.166496215,12076048.772140207,10183385.848751882
1,All Population,44,Population,102,United States of America,2,Female,10,25-29 years,1,Number,2023,10802911.300255986,11679548.608850468,9849028.62412824
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,1990,11134309.472872326,11911239.54393835,10348944.764667759
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,1990,11197307.248750389,11978633.1798928,10407498.957403952
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,1991,11248892.413917122,12119923.93373612,10424090.234979315
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,1991,11306801.330627086,12182316.891174445,10477753.098040188
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,1992,11285387.62705472,12153985.690195847,10365077.791934427
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,1992,11324116.707425475,12195695.616711102,10400648.56221888
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,1993,11266151.440240815,12201586.137990816,10251847.090463722
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,1993,11284897.892607337,12221889.11852016,10268905.778532108
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,1994,11275331.402326932,12315827.43775159,10269951.178481974
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,1994,11268095.20776147,12307923.48172633,10263360.209023643
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,1995,11145440.726630257,12259935.505288068,9958099.741771378
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,1995,11116074.339144709,12227632.608935492,9931861.800822314
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,1996,10945221.885846833,12007822.38595868,9910281.410358623
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,1996,10881145.038367536,11937524.733557634,9852263.437125059
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,1997,10734460.638021398,11643069.428406235,9839317.861955306
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,1997,10646503.769506082,11547667.52966512,9758695.684777716
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,1998,10515984.623298625,11357459.996632434,9672471.034414439
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,1998,10401241.871073991,11233535.679036196,9566932.0870825
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,1999,10354426.212635614,11108410.97631392,9604776.042378802
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,1999,10214053.04639333,10957816.168968352,9474565.753906082
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,2000,10301551.786756044,11023512.307618855,9572945.430214582
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,2000,10148470.267977322,10859702.423316205,9430691.034374228
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,2001,10408277.23407939,11190078.65687449,9678727.018290931
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,2001,10244464.321856104,11013961.194631243,9526396.289216084
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,2002,10428943.396229824,11353882.465397662,9596951.715858366
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,2002,10261526.93416615,11171617.900251891,9442891.266796408
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,2003,10352242.119216816,11295947.699335549,9455349.999355095
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,2003,10199209.456969341,11128964.650723437,9315575.700587781
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,2004,10186028.340412697,11104783.164138071,9233838.929491565
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,2004,10048018.93785148,10954325.651274676,9108730.638858827
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,2005,9954724.05418972,11010887.754404962,8982218.8463071
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,2005,9833900.184231926,10877244.866574418,8873198.602660878
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,2006,9722481.00542248,10686277.556114834,8782990.437607013
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,2006,9609143.708002273,10561705.050700141,8680605.007498104
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,2007,9655373.413184632,10488311.001412487,8821812.349492127
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,2007,9553336.11394983,10377471.277010173,8728584.064269181
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,2008,9731970.49035616,10485450.434228146,8951518.511360344
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,2008,9637900.877177155,10384097.653993877,8864992.777999066
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,2009,9893516.524094533,10666834.776761511,9104715.71644223
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,2009,9808395.708240237,10575060.565178636,9026381.503524348
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,2010,10113615.0750427,10818445.992043165,9408772.481398586
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,2010,10036140.752273567,10735572.38350369,9336697.533847539
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,2011,10359162.479162058,11127821.465607386,9617672.170075698
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,2011,10287001.766644793,11050306.364619406,9550676.592204785
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,2012,10574852.5708011,11466819.565871287,9693229.352362977
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,2012,10496596.497932764,11381962.754723625,9621497.471710334
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,2013,10760354.635306697,11742590.783274984,9810319.754064951
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,2013,10667937.890546812,11641737.972004533,9726062.510930097
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,2014,10895685.331454104,11939984.59795963,9810307.151957614
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,2014,10781602.246817177,11814967.195931662,9707588.500759043
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,2015,10977462.226066582,12036705.101686854,9858605.138813082
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,2015,10838399.854051009,11884224.252450326,9733716.436202668
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,2016,11071989.68338704,12066654.878968835,10077808.885735804
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,2016,10893132.446539693,11871729.792208577,9915011.673823396
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,2017,11153324.583020482,12161345.25561451,10181247.820036076
1,All Population,44,Population,102,United States of America,2,Female,11,30-34 years,1,Number,2017,10939827.671170983,11928552.814519236,9986358.399202643
1,All Population,44,Population,102,United States of America,1,Male,11,30-34 years,1,Number,2018,11244620.099751674,12240039.869255105,10341877.69690647
