location_name,sex_name,age_name,year,population,gbd_release
China,Female,70-74 years,1996,11983296.662406622,GBD 2023
China,Female,70-74 years,1997,12271650.94340312,GBD 2023
China,Female,70-74 years,1998,12592358.347166054,GBD 2023
China,Female,70-74 years,1999,12916757.86796081,GBD 2023
China,Female,70-74 years,2000,13255465.385579286,GBD 2023
China,Female,70-74 years,2001,13587255.564718831,GBD 2023
China,Female,70-74 years,2002,13936247.6499889,GBD 2023
China,Female,70-74 years,2003,14314650.797058225,GBD 2023
China,Female,70-74 years,2004,14815593.332394404,GBD 2023
China,Female,70-74 years,2005,15283829.390120069,GBD 2023
China,Female,70-74 years,2006,15767603.729945632,GBD 2023
China,Female,70-74 years,2007,16185391.040200854,GBD 2023
China,Female,70-74 years,2008,16448736.936142884,GBD 2023
China,Female,70-74 years,2009,16505915.605365206,GBD 2023
China,Female,70-74 years,2010,16679573.751675552,GBD 2023
China,Female,70-74 years,2011,16871459.716985572,GBD 2023
China,Female,70-74 years,2012,17164239.9739533,GBD 2023
China,Female,70-74 years,2013,17600848.994750302,GBD 2023
China,Female,70-74 years,2014,18188522.16901813,GBD 2023
China,Female,70-74 years,2015,18812450.30850337,GBD 2023
China,Female,70-74 years,2016,19808716.458461136,GBD 2023
China,Female,70-74 years,2017,21020272.217352845,GBD 2023
China,Female,70-74 years,2018,21980547.745075326,GBD 2023
China,Female,70-74 years,2019,24224133.824577603,GBD 2023
China,Female,70-74 years,2020,25636209.12598038,GBD 2023
China,Female,70-74 years,2021,27511170.442805428,GBD 2023
China,Female,70-74 years,2022,29300095.494045965,GBD 2023
China,Female,70-74 years,2023,31726780.7924872,GBD 2023
China,Female,75-79 years,1990,6513421.936608911,GBD 2023
China,Female,75-79 years,1991,6736260.524596151,GBD 2023
China,Female,75-79 years,1992,6955967.15718335,GBD 2023
China,Female,75-79 years,1993,7174683.506220678,GBD 2023
China,Female,75-79 years,1994,7328060.311648042,GBD 2023
China,Female,75-79 years,1995,7519966.408225613,GBD 2023
China,Female,75-79 years,1996,7734825.918421058,GBD 2023
China,Female,75-79 years,1997,7971399.276620213,GBD 2023
China,Female,75-79 years,1998,8238277.770783466,GBD 2023
China,Female,75-79 years,1999,8551868.736532306,GBD 2023
China,Female,75-79 years,2000,8852147.864946885,GBD 2023
China,Female,75-79 years,2001,9113029.124826036,GBD 2023
China,Female,75-79 years,2002,9388328.761237808,GBD 2023
China,Female,75-79 years,2003,9711432.414799346,GBD 2023
China,Female,75-79 years,2004,10059654.366303593,GBD 2023
China,Female,75-79 years,2005,10441967.976801671,GBD 2023
China,Female,75-79 years,2006,10832636.148129286,GBD 2023
China,Female,75-79 years,2007,11241918.227459049,GBD 2023
China,Female,75-79 years,2008,11670612.669727089,GBD 2023
China,Female,75-79 years,2009,12194746.248216102,GBD 2023
China,Female,75-79 years,2010,12684758.870003393,GBD 2023
China,Female,75-79 years,2011,13182124.705066351,GBD 2023
China,Female,75-79 years,2012,13630090.401018392,GBD 2023
China,Female,75-79 years,2013,13959670.015918808,GBD 2023
China,Female,75-79 years,2014,14121225.38488108,GBD 2023
China,Female,75-79 years,2015,14379819.3289383,GBD 2023
China,Female,75-79 years,2016,14636738.53428695,GBD 2023
China,Female,75-79 years,2017,14954107.596776703,GBD 2023
China,Female,75-79 years,2018,15383715.0862182,GBD 2023
China,Female,75-79 years,2019,15955120.363838209,GBD 2023
China,Female,75-79 years,2020,16580437.265226256,GBD 2023
China,Female,75-79 years,2021,17538366.110376086,GBD 2023
China,Female,75-79 years,2022,18674983.92616719,GBD 2023
China,Female,75-79 years,2023,19557285.48817922,GBD 2023
China,Female,80-84 years,1990,3497089.854284448,GBD 2023
China,Female,80-84 years,1991,3588188.196452807,GBD 2023
China,Female,80-84 years,1992,3695114.7738820543,GBD 2023
China,Female,80-84 years,1993,3799829.455705475,GBD 2023
China,Female,80-84 years,1994,3938653.020792753,GBD 2023
China,Female,80-84 years,1995,4091992.89992897,GBD 2023
China,Female,80-84 years,1996,4258121.907793557,GBD 2023
China,Female,80-84 years,1997,4426491.938583814,GBD 2023
China,Female,80-84 years,1998,4588757.338582045,GBD 2023
China,Female,80-84 years,1999,4703926.365803196,GBD 2023
China,Female,80-84 years,2000,4844185.513290263,GBD 2023
China,Female,80-84 years,2001,5005024.686128595,GBD 2023
China,Female,80-84 years,2002,5191185.36500442,GBD 2023
China,Female,80-84 years,2003,5411981.372280177,GBD 2023
China,Female,80-84 years,2004,5678738.226645422,GBD 2023
China,Female,80-84 years,2005,5960002.92684262,GBD 2023
China,Female,80-84 years,2006,6234467.666747534,GBD 2023
China,Female,80-84 years,2007,6528302.3855519015,GBD 2023
China,Female,80-84 years,2008,6855579.372177283,GBD 2023
China,Female,80-84 years,2009,7197910.799817657,GBD 2023
China,Female,80-84 years,2010,7566355.576499723,GBD 2023
China,Female,80-84 years,2011,7942368.261959707,GBD 2023
China,Female,80-84 years,2012,8343582.747542003,GBD 2023
China,Female,80-84 years,2013,8778479.478449058,GBD 2023
China,Female,80-84 years,2014,9297594.458083715,GBD 2023
China,Female,80-84 years,2015,9780262.160782134,GBD 2023
China,Female,80-84 years,2016,10231719.922483608,GBD 2023
China,Female,80-84 years,2017,10599652.368728474,GBD 2023
China,Female,80-84 years,2018,10865542.810148155,GBD 2023
China,Female,80-84 years,2019,11039790.609193966,GBD 2023
China,Female,80-84 years,2020,11338501.656901076,GBD 2023
China,Female,80-84 years,2021,11653320.159124576,GBD 2023
China,Female,80-84 years,2022,12014213.38922431,GBD 2023
China,Female,80-84 years,2023,12402090.248088244,GBD 2023
China,Female,85-89 years,1990,1361515.4358736435,GBD 2023
China,Female,85-89 years,1991,1444795.9816726244,GBD 2023
China,Female,85-89 years,1992,1512033.5813940524,GBD 2023
China,Female,85-89 years,1993,1569597.3379657157,GBD 2023
China,Female,85-89 years,1994,1607912.2649295535,GBD 2023
China,Female,85-89 years,1995,1642192.3118537671,GBD 2023
China,Female,85-89 years,1996,1699563.8292099948,GBD 2023
China,Female,85-89 years,1997,1767687.6724364625,GBD 2023
China,Female,85-89 years,1998,1833595.1671435344,GBD 2023
China,Female,85-89 years,1999,1915775.410130093,GBD 2023
China,Female,85-89 years,2000,2004255.0271503455,GBD 2023
China,Female,85-89 years,2001,2102613.053963246,GBD 2023
China,Female,85-89 years,2002,2206975.5959026506,GBD 2023
China,Female,85-89 years,2003,2315090.248030531,GBD 2023
China,Female,85-89 years,2004,2409504.7911451524,GBD 2023
China,Female,85-89 years,2005,2532179.79708992,GBD 2023
China,Female,85-89 years,2006,2681504.0029772134,GBD 2023
China,Female,85-89 years,2007,2852723.7547370307,GBD 2023
China,Female,85-89 years,2008,3043835.492354215,GBD 2023
China,Female,85-89 years,2009,3259206.841180064,GBD 2023
China,Female,85-89 years,2010,3485769.6304116216,GBD 2023
China,Female,85-89 years,2011,3710504.500139454,GBD 2023
China,Female,85-89 years,2012,3953543.025545728,GBD 2023
China,Female,85-89 years,2013,4228482.429534772,GBD 2023
China,Female,85-89 years,2014,4518556.88971776,GBD 2023
China,Female,85-89 years,2015,4819350.816579952,GBD 2023
China,Female,85-89 years,2016,5096863.85035876,GBD 2023
China,Female,85-89 years,2017,5362050.157046395,GBD 2023
China,Female,85-89 years,2018,5653998.340610641,GBD 2023
China,Female,85-89 years,2019,6045589.568901221,GBD 2023
China,Female,85-89 years,2020,6458897.374915201,GBD 2023
China,Female,85-89 years,2021,6850610.546031993,GBD 2023
China,Female,85-89 years,2022,7147149.533156418,GBD 2023
China,Female,85-89 years,2023,7366027.24407102,GBD 2023
China,Female,90-94 years,1990,275944.1769123385,GBD 2023
China,Female,90-94 years,1991,310869.209702083,GBD 2023
China,Female,90-94 years,1992,350842.1840366079,GBD 2023
China,Female,90-94 years,1993,384123.18621492136,GBD 2023
China,Female,90-94 years,1994,422134.7009452976,GBD 2023
China,Female,90-94 years,1995,459177.3277543463,GBD 2023
China,Female,90-94 years,1996,491314.4929290451,GBD 2023
China,Female,90-94 years,1997,518449.0506101782,GBD 2023
China,Female,90-94 years,1998,540235.596417052,GBD 2023
China,Female,90-94 years,1999,555078.6730884165,GBD 2023
China,Female,90-94 years,2000,569339.0245459378,GBD 2023
China,Female,90-94 years,2001,593218.8800719768,GBD 2023
China,Female,90-94 years,2002,623071.6881961952,GBD 2023
China,Female,90-94 years,2003,654998.9478631483,GBD 2023
China,Female,90-94 years,2004,695610.3845261382,GBD 2023
China,Female,90-94 years,2005,743635.5301883229,GBD 2023
China,Female,90-94 years,2006,800445.0305317213,GBD 2023
China,Female,90-94 years,2007,865966.5964195596,GBD 2023
China,Female,90-94 years,2008,935326.733908487,GBD 2023
China,Female,90-94 years,2009,996051.7641402372,GBD 2023
China,Female,90-94 years,2010,1072827.7490437578,GBD 2023
China,Female,90-94 years,2011,1159567.86062892,GBD 2023
China,Female,90-94 years,2012,1257665.4506468235,GBD 2023
China,Female,90-94 years,2013,1363507.150053884,GBD 2023
China,Female,90-94 years,2014,1481802.818743219,GBD 2023
China,Female,90-94 years,2015,1601728.8170869276,GBD 2023
China,Female,90-94 years,2016,1712218.4318757087,GBD 2023
China,Female,90-94 years,2017,1822925.8889758345,GBD 2023
China,Female,90-94 years,2018,1956488.8400712968,GBD 2023
China,Female,90-94 years,2019,2119683.2335565384,GBD 2023
China,Female,90-94 years,2020,2314641.931015689,GBD 2023
China,Female,90-94 years,2021,2488119.485346372,GBD 2023
China,Female,90-94 years,2022,2651399.3228240083,GBD 2023
China,Female,90-94 years,2023,2826046.0136049944,GBD 2023
China,Female,95+ years,1990,49491.12965818086,GBD 2023
China,Female,95+ years,1991,55071.14897218899,GBD 2023
China,Female,95+ years,1992,60737.21068499105,GBD 2023
China,Female,95+ years,1993,65675.69663295911,GBD 2023
China,Female,95+ years,1994,70197.95512970249,GBD 2023
China,Female,95+ years,1995,76391.58778882124,GBD 2023
China,Female,95+ years,1996,87048.51638239526,GBD 2023
China,Female,95+ years,1997,99292.6447337544,GBD 2023
China,Female,95+ years,1998,109574.28771072756,GBD 2023
China,Female,95+ years,1999,121073.35205148396,GBD 2023
China,Female,95+ years,2000,132728.74653312992,GBD 2023
China,Female,95+ years,2001,143738.17119519235,GBD 2023
China,Female,95+ years,2002,153813.842105822,GBD 2023
China,Female,95+ years,2003,162886.11131621528,GBD 2023
China,Female,95+ years,2004,170755.60421884677,GBD 2023
China,Female,95+ years,2005,179576.29153564738,GBD 2023
China,Female,95+ years,2006,191918.5797733979,GBD 2023
China,Female,95+ years,2007,207299.97869725607,GBD 2023
China,Female,95+ years,2008,223712.7489817499,GBD 2023
China,Female,95+ years,2009,242446.212974652,GBD 2023
China,Female,95+ years,2010,264791.5341721057,GBD 2023
China,Female,95+ years,2011,290683.0285579477,GBD 2023
China,Female,95+ years,2012,319292.73837337905,GBD 2023
China,Female,95+ years,2013,347618.6553701523,GBD 2023
China,Female,95+ years,2014,375423.61786509736,GBD 2023
China,Female,95+ years,2015,406998.42305259866,GBD 2023
China,Female,95+ years,2016,441948.4010988618,GBD 2023
China,Female,95+ years,2017,478860.31906713534,GBD 2023
China,Female,95+ years,2018,520733.7224462656,GBD 2023
China,Female,95+ years,2019,570190.0018680498,GBD 2023
China,Female,95+ years,2020,629042.7915714495,GBD 2023
China,Female,95+ years,2021,687934.0338941858,GBD 2023
China,Female,95+ years,2022,749076.793625368,GBD 2023
China,Female,95+ years,2023,817888.0316857118,GBD 2023
China,Male,0-4 years,1990,58382714.24007236,GBD 2023
China,Male,0-4 years,1991,58409752.471515656,GBD 2023
China,Male,0-4 years,1992,57602814.0835942,GBD 2023
China,Male,0-4 years,1993,56022221.4862126,GBD 2023
China,Male,0-4 years,1994,53800677.60805015,GBD 2023
China,Male,0-4 years,1995,51256159.69092035,GBD 2023
China,Male,0-4 years,1996,48844006.4307394,GBD 2023
China,Male,0-4 years,1997,46639116.39730868,GBD 2023
China,Male,0-4 years,1998,44601334.7490204,GBD 2023
China,Male,0-4 years,1999,42736518.51996394,GBD 2023
China,Male,0-4 years,2000,41112676.03268424,GBD 2023
China,Male,0-4 years,2001,39817692.34345641,GBD 2023
China,Male,0-4 years,2002,38889210.73203819,GBD 2023
China,Male,0-4 years,2003,38294704.23640124,GBD 2023
China,Male,0-4 years,2004,38023233.41487426,GBD 2023
China,Male,0-4 years,2005,38062150.53982901,GBD 2023
China,Male,0-4 years,2006,38370664.47023438,GBD 2023
China,Male,0-4 years,2007,38930967.85328312,GBD 2023
China,Male,0-4 years,2008,39665388.86514803,GBD 2023
China,Male,0-4 years,2009,40339309.84854568,GBD 2023
China,Male,0-4 years,2010,40511561.84091172,GBD 2023
China,Male,0-4 years,2011,40137339.89143678,GBD 2023
China,Male,0-4 years,2012,39887213.0814118,GBD 2023
China,Male,0-4 years,2013,40013697.65506523,GBD 2023
China,Male,0-4 years,2014,40440918.84408595,GBD 2023
China,Male,0-4 years,2015,41799574.01636314,GBD 2023
China,Male,0-4 years,2016,44241445.39605936,GBD 2023
China,Male,0-4 years,2017,46378425.013710864,GBD 2023
China,Male,0-4 years,2018,47281795.81469405,GBD 2023
China,Male,0-4 years,2019,46990448.67485229,GBD 2023
China,Male,0-4 years,2020,45115918.090208754,GBD 2023
China,Male,0-4 years,2021,41558929.958508044,GBD 2023
China,Male,0-4 years,2022,37262478.09908184,GBD 2023
China,Male,0-4 years,2023,33198825.288135,GBD 2023
China,Male,10-14 years,1990,52939930.76247201,GBD 2023
China,Male,10-14 years,1991,52232065.88682595,GBD 2023
China,Male,10-14 years,1992,51937978.6491527,GBD 2023
China,Male,10-14 years,1993,52273777.88981119,GBD 2023
China,Male,10-14 years,1994,53410370.66290055,GBD 2023
China,Male,10-14 years,1995,55341891.07638076,GBD 2023
China,Male,10-14 years,1996,57951058.69606762,GBD 2023
China,Male,10-14 years,1997,60825948.84016048,GBD 2023
China,Male,10-14 years,1998,63366418.73105659,GBD 2023
China,Male,10-14 years,1999,65035781.08336239,GBD 2023
China,Male,10-14 years,2000,65413781.56451757,GBD 2023
China,Male,10-14 years,2001,64139684.92613306,GBD 2023
China,Male,10-14 years,2002,61661443.59856119,GBD 2023
China,Male,10-14 years,2003,58390757.11074113,GBD 2023
China,Male,10-14 years,2004,54722922.38380704,GBD 2023
China,Male,10-14 years,2005,51164074.80789448,GBD 2023
China,Male,10-14 years,2006,48248388.34611892,GBD 2023
China,Male,10-14 years,2007,45851737.81205484,GBD 2023
China,Male,10-14 years,2008,43791349.3682753,GBD 2023
China,Male,10-14 years,2009,41998600.63462629,GBD 2023
China,Male,10-14 years,2010,40518302.25460393,GBD 2023
China,Male,10-14 years,2011,39454666.41873664,GBD 2023
China,Male,10-14 years,2012,38829848.23176552,GBD 2023
China,Male,10-14 years,2013,38605927.05083066,GBD 2023
China,Male,10-14 years,2014,38777979.91524663,GBD 2023
China,Male,10-14 years,2015,39352260.44821308,GBD 2023
China,Male,10-14 years,2016,40317681.3106524,GBD 2023
China,Male,10-14 years,2017,41646214.21253925,GBD 2023
China,Male,10-14 years,2018,43235880.87273994,GBD 2023
China,Male,10-14 years,2019,44791350.907874525,GBD 2023
China,Male,10-14 years,2020,45753784.9053508,GBD 2023
China,Male,10-14 years,2021,46036499.78133913,GBD 2023
China,Male,10-14 years,2022,46423259.21735058,GBD 2023
China,Male,10-14 years,2023,47171270.18552175,GBD 2023
China,Male,15-19 years,1990,65205213.72819397,GBD 2023
China,Male,15-19 years,1991,62118545.03305101,GBD 2023
China,Male,15-19 years,1992,58766833.23881751,GBD 2023
China,Male,15-19 years,1993,55621943.1298213,GBD 2023
China,Male,15-19 years,1994,53160226.54413485,GBD 2023
China,Male,15-19 years,1995,51498659.2802912,GBD 2023
China,Male,15-19 years,1996,50430443.82387326,GBD 2023
China,Male,15-19 years,1997,49864405.38145459,GBD 2023
China,Male,15-19 years,1998,50039925.87379284,GBD 2023
China,Male,15-19 years,1999,51164037.2549182,GBD 2023
China,Male,15-19 years,2000,53280309.98540681,GBD 2023
China,Male,15-19 years,2001,56325469.72512192,GBD 2023
China,Male,15-19 years,2002,59750187.19246057,GBD 2023
China,Male,15-19 years,2003,62864212.34558252,GBD 2023
China,Male,15-19 years,2004,65057619.25168632,GBD 2023
China,Male,15-19 years,2005,65849493.90950658,GBD 2023
China,Male,15-19 years,2006,64865544.00205135,GBD 2023
China,Male,15-19 years,2007,62558214.46999851,GBD 2023
China,Male,15-19 years,2008,59358980.78935212,GBD 2023
China,Male,15-19 years,2009,55682273.480205126,GBD 2023
China,Male,15-19 years,2010,52050711.09239889,GBD 2023
China,Male,15-19 years,2011,49010340.2998508,GBD 2023
China,Male,15-19 years,2012,46488432.93320766,GBD 2023
China,Male,15-19 years,2013,44326903.72686586,GBD 2023
China,Male,15-19 years,2014,42456998.308649816,GBD 2023
China,Male,15-19 years,2015,40904271.50050877,GBD 2023
China,Male,15-19 years,2016,39740219.51442549,GBD 2023
China,Male,15-19 years,2017,39000499.76218243,GBD 2023
China,Male,15-19 years,2018,38661639.08817282,GBD 2023
China,Male,15-19 years,2019,38732910.15875944,GBD 2023
China,Male,15-19 years,2020,39235262.88197871,GBD 2023
China,Male,15-19 years,2021,40172887.60089935,GBD 2023
China,Male,15-19 years,2022,41497456.02754232,GBD 2023
China,Male,15-19 years,2023,43091173.37301931,GBD 2023
China,Male,20-24 years,1990,67707110.41351098,GBD 2023
China,Male,20-24 years,1991,67778008.86958688,GBD 2023
China,Male,20-24 years,1992,67098076.42308301,GBD 2023
China,Male,20-24 years,1993,65859614.36492348,GBD 2023
China,Male,20-24 years,1994,63944468.0649641,GBD 2023
China,Male,20-24 years,1995,61368700.34301637,GBD 2023
China,Male,20-24 years,1996,58305019.72748424,GBD 2023
China,Male,20-24 years,1997,55063953.30501914,GBD 2023
China,Male,20-24 years,1998,52072581.25378887,GBD 2023
China,Male,20-24 years,1999,49768823.79478455,GBD 2023
China,Male,20-24 years,2000,48264375.13394125,GBD 2023
China,Male,20-24 years,2001,47374586.29050184,GBD 2023
China,Male,20-24 years,2002,47009864.08463402,GBD 2023
China,Male,20-24 years,2003,47389301.68948067,GBD 2023
China,Male,20-24 years,2004,48707874.01107007,GBD 2023
China,Male,20-24 years,2005,51009849.16522046,GBD 2023
China,Male,20-24 years,2006,54224238.41170581,GBD 2023
China,Male,20-24 years,2007,57810517.63249793,GBD 2023
China,Male,20-24 years,2008,61071259.93317326,GBD 2023
China,Male,20-24 years,2009,63377974.05743532,GBD 2023
China,Male,20-24 years,2010,64225784.03419074,GBD 2023
China,Male,20-24 years,2011,63221714.30957765,GBD 2023
China,Male,20-24 years,2012,60842258.421028905,GBD 2023
China,Male,20-24 years,2013,57561125.5134673,GBD 2023
China,Male,20-24 years,2014,53836572.40307479,GBD 2023
China,Male,20-24 years,2015,50227383.01721816,GBD 2023
China,Male,20-24 years,2016,47304485.899898246,GBD 2023
China,Male,20-24 years,2017,44947246.3141554,GBD 2023
China,Male,20-24 years,2018,42967520.15877505,GBD 2023
China,Male,20-24 years,2019,41271448.029008925,GBD 2023
China,Male,20-24 years,2020,39860940.32584561,GBD 2023
China,Male,20-24 years,2021,38786900.94026139,GBD 2023
China,Male,20-24 years,2022,38105523.38092611,GBD 2023
China,Male,20-24 years,2023,37809781.14926104,GBD 2023
China,Male,25-29 years,1990,56578756.17042778,GBD 2023
China,Male,25-29 years,1991,61306319.60945392,GBD 2023
China,Male,25-29 years,1992,65003222.19991686,GBD 2023
China,Male,25-29 years,1993,67099333.99387164,GBD 2023
China,Male,25-29 years,1994,67940231.28420015,GBD 2023
China,Male,25-29 years,1995,67864021.03218742,GBD 2023
China,Male,25-29 years,1996,67211767.80542432,GBD 2023
China,Male,25-29 years,1997,66134480.80279506,GBD 2023
China,Male,25-29 years,1998,64769326.62756689,GBD 2023
China,Male,25-29 years,1999,62933948.192865215,GBD 2023
China,Male,25-29 years,2000,60568637.90839069,GBD 2023
China,Male,25-29 years,2001,57768323.969023,GBD 2023
China,Male,25-29 years,2002,54799422.580518566,GBD 2023
China,Male,25-29 years,2003,52054969.06979422,GBD 2023
China,Male,25-29 years,2004,49951132.16305118,GBD 2023
China,Male,25-29 years,2005,48585070.716089845,GBD 2023
China,Male,25-29 years,2006,47751739.69239024,GBD 2023
China,Male,25-29 years,2007,47379586.38511964,GBD 2023
China,Male,25-29 years,2008,47695936.294425726,GBD 2023
China,Male,25-29 years,2009,48909182.87642833,GBD 2023
China,Male,25-29 years,2010,51083055.93156855,GBD 2023
China,Male,25-29 years,2011,54162222.66009306,GBD 2023
China,Male,25-29 years,2012,57592649.57677828,GBD 2023
China,Male,25-29 years,2013,60659159.62974082,GBD 2023
China,Male,25-29 years,2014,62726563.22256144,GBD 2023
China,Male,25-29 years,2015,63300964.162493296,GBD 2023
China,Male,25-29 years,2016,62017458.08236649,GBD 2023
China,Male,25-29 years,2017,59394074.10198269,GBD 2023
China,Male,25-29 years,2018,55930143.42659249,GBD 2023
China,Male,25-29 years,2019,52102071.91539423,GBD 2023
China,Male,25-29 years,2020,48481224.65408513,GBD 2023
China,Male,25-29 years,2021,45643401.39954061,GBD 2023
China,Male,25-29 years,2022,43411376.01037632,GBD 2023
China,Male,25-29 years,2023,41562547.03585324,GBD 2023
China,Male,30-34 years,1990,46161516.857446335,GBD 2023
China,Male,30-34 years,1991,45050141.85099285,GBD 2023
China,Male,30-34 years,1992,45767545.97253076,GBD 2023
China,Male,30-34 years,1993,48773688.62760311,GBD 2023
China,Male,30-34 years,1994,53099271.6504411,GBD 2023
China,Male,30-34 years,1995,57705282.62304925,GBD 2023
China,Male,30-34 years,1996,61667380.4706653,GBD 2023
China,Male,30-34 years,1997,64541167.66744957,GBD 2023
China,Male,30-34 years,1998,65889046.36130644,GBD 2023
China,Male,30-34 years,1999,66182344.92747709,GBD 2023
China,Male,30-34 years,2000,65863155.848605104,GBD 2023
China,Male,30-34 years,2001,65350463.10146773,GBD 2023
China,Male,30-34 years,2002,64661701.08899279,GBD 2023
China,Male,30-34 years,2003,63810578.46196383,GBD 2023
China,Male,30-34 years,2004,62516361.9889072,GBD 2023
China,Male,30-34 years,2005,60642444.4916021,GBD 2023
China,Male,30-34 years,2006,58234916.87969371,GBD 2023
China,Male,30-34 years,2007,55558700.87778638,GBD 2023
China,Male,30-34 years,2008,53013375.49887148,GBD 2023
China,Male,30-34 years,2009,51027230.86693123,GBD 2023
China,Male,30-34 years,2010,49703834.54907832,GBD 2023
China,Male,30-34 years,2011,48834990.65631909,GBD 2023
China,Male,30-34 years,2012,48387629.40828967,GBD 2023
China,Male,30-34 years,2013,48621986.51597048,GBD 2023
China,Male,30-34 years,2014,49769703.631367214,GBD 2023
China,Male,30-34 years,2015,51909323.96926642,GBD 2023
China,Male,30-34 years,2016,54992999.96968884,GBD 2023
China,Male,30-34 years,2017,58446240.44334499,GBD 2023
China,Male,30-34 years,2018,61530956.636488855,GBD 2023
China,Male,30-34 years,2019,63591556.98295951,GBD 2023
China,Male,30-34 years,2020,64117703.69830079,GBD 2023
China,Male,30-34 years,2021,62734338.39546941,GBD 2023
China,Male,30-34 years,2022,59997047.84313331,GBD 2023
China,Male,30-34 years,2023,56426224.68887825,GBD 2023
China,Male,35-39 years,1990,47340672.996194296,GBD 2023
China,Male,35-39 years,1991,49330684.56039584,GBD 2023
China,Male,35-39 years,1992,50103624.48518901,GBD 2023
China,Male,35-39 years,1993,49122594.46026366,GBD 2023
China,Male,35-39 years,1994,47027302.51004421,GBD 2023
China,Male,35-39 years,1995,44854794.98267743,GBD 2023
China,Male,35-39 years,1996,43759392.52256759,GBD 2023
China,Male,35-39 years,1997,44540650.67932487,GBD 2023
China,Male,35-39 years,1998,47587788.29867246,GBD 2023
China,Male,35-39 years,1999,51918503.19563775,GBD 2023
China,Male,35-39 years,2000,56501170.19880946,GBD 2023
China,Male,35-39 years,2001,60418929.65200911,GBD 2023
China,Male,35-39 years,2002,63303568.75174474,GBD 2023
China,Male,35-39 years,2003,64760238.70864987,GBD 2023
China,Male,35-39 years,2004,65245690.95758511,GBD 2023
China,Male,35-39 years,2005,65163576.31261872,GBD 2023
China,Male,35-39 years,2006,64870224.380736165,GBD 2023
China,Male,35-39 years,2007,64373178.66132106,GBD 2023
China,Male,35-39 years,2008,63670728.43340621,GBD 2023
China,Male,35-39 years,2009,62469578.00334341,GBD 2023
China,Male,35-39 years,2010,60624676.002251714,GBD 2023
China,Male,35-39 years,2011,58181043.6958833,GBD 2023
China,Male,35-39 years,2012,55423066.06514603,GBD 2023
China,Male,35-39 years,2013,52771632.649582975,GBD 2023
China,Male,35-39 years,2014,50669366.18122334,GBD 2023
China,Male,35-39 years,2015,49233145.29013449,GBD 2023
China,Male,35-39 years,2016,48277060.71698429,GBD 2023
China,Male,35-39 years,2017,47765659.37940603,GBD 2023
China,Male,35-39 years,2018,47960293.02882768,GBD 2023
China,Male,35-39 years,2019,49088885.1174783,GBD 2023
China,Male,35-39 years,2020,51221336.878505975,GBD 2023
China,Male,35-39 years,2021,54301514.401388064,GBD 2023
China,Male,35-39 years,2022,57741229.57738858,GBD 2023
China,Male,35-39 years,2023,60809652.51521962,GBD 2023
China,Male,40-44 years,1990,35283594.32994521,GBD 2023
China,Male,40-44 years,1991,37269040.36682386,GBD 2023
China,Male,40-44 years,1992,39155248.77843801,GBD 2023
China,Male,40-44 years,1993,41884295.41568928,GBD 2023
China,Male,40-44 years,1994,43386783.93954855,GBD 2023
China,Male,40-44 years,1995,46069144.19926336,GBD 2023
China,Male,40-44 years,1996,47580726.49798563,GBD 2023
China,Male,40-44 years,1997,47999852.81463902,GBD 2023
China,Male,40-44 years,1998,46842706.66921788,GBD 2023
China,Male,40-44 years,1999,44737985.21458654,GBD 2023
China,Male,40-44 years,2000,42677995.99237372,GBD 2023
China,Male,40-44 years,2001,41763568.92938162,GBD 2023
China,Male,40-44 years,2002,42709041.08920493,GBD 2023
China,Male,40-44 years,2003,45862075.83531525,GBD 2023
China,Male,40-44 years,2004,50262293.07508313,GBD 2023
China,Male,40-44 years,2005,54899864.820560776,GBD 2023
China,Male,40-44 years,2006,58872395.28443166,GBD 2023
China,Male,40-44 years,2007,61817767.47816309,GBD 2023
China,Male,40-44 years,2008,63342424.87066109,GBD 2023
China,Male,40-44 years,2009,63889048.44903378,GBD 2023
China,Male,40-44 years,2010,63855492.25522139,GBD 2023
China,Male,40-44 years,2011,63595369.31239073,GBD 2023
China,Male,40-44 years,2012,63113784.70078723,GBD 2023
China,Male,40-44 years,2013,62408556.44320168,GBD 2023
China,Male,40-44 years,2014,61193437.570047714,GBD 2023
China,Male,40-44 years,2015,59330757.72396071,GBD 2023
China,Male,40-44 years,2016,56871606.781493865,GBD 2023
China,Male,40-44 years,2017,54103708.23081007,GBD 2023
China,Male,40-44 years,2018,51447559.02461677,GBD 2023
China,Male,40-44 years,2019,49343244.90823092,GBD 2023
China,Male,40-44 years,2020,47912094.21853122,GBD 2023
China,Male,40-44 years,2021,46978231.53754471,GBD 2023
China,Male,40-44 years,2022,46496122.99411569,GBD 2023
China,Male,40-44 years,2023,46716567.11843333,GBD 2023
China,Male,45-49 years,1990,27312208.791170254,GBD 2023
China,Male,45-49 years,1991,28248737.507113744,GBD 2023
China,Male,45-49 years,1992,29487554.291225053,GBD 2023
China,Male,45-49 years,1993,30381518.809570204,GBD 2023
China,Male,45-49 years,1994,33079896.44374556,GBD 2023
China,Male,45-49 years,1995,34537228.672067724,GBD 2023
China,Male,45-49 years,1996,36283684.171230815,GBD 2023
China,Male,45-49 years,1997,37936867.62014285,GBD 2023
China,Male,45-49 years,1998,40420117.79648425,GBD 2023
China,Male,45-49 years,1999,41748582.47326908,GBD 2023
China,Male,45-49 years,2000,44271248.60459757,GBD 2023
China,Male,45-49 years,2001,45745447.94295166,GBD 2023
