location_name,sex_name,age_name,measure_name,year,rate,population,population_source,reported_count,reconstructed_count,absolute_error,relative_error_pct
United States of America,Male,15-19 years,DALYs,1993,90.58052326887376,9126583.446443485,derived_proxy_NOT_OFFICIAL,8266.907042358647,8266.907042358922,2.7466739993542433e-10,3.322492904880402e-12
United States of America,Male,15-19 years,DALYs,1994,90.30812508592228,9323745.80870649,derived_proxy_NOT_OFFICIAL,8420.100027619914,8420.100027620094,1.800799509510398e-10,2.1386913499879465e-12
United States of America,Male,15-19 years,DALYs,1995,90.83862947628688,9573096.622225782,derived_proxy_NOT_OFFICIAL,8696.069770070471,8696.069770070613,1.418811734765768e-10,1.631555141897476e-12
United States of America,Male,15-19 years,DALYs,1996,91.10930120508355,9837843.103981748,derived_proxy_NOT_OFFICIAL,8963.190105690079,8963.190105690272,1.9281287677586079e-10,2.151163531089873e-12
United States of America,Male,15-19 years,DALYs,1997,90.70437944317192,10054746.056428991,derived_proxy_NOT_OFFICIAL,9120.095015070432,9120.095015070718,2.8558133635669947e-10,3.1313416788398887e-12
United States of America,Male,15-19 years,DALYs,1998,90.91562260890902,10233457.1277521,derived_proxy_NOT_OFFICIAL,9303.811262111356,9303.8112621116,2.4374458007514477e-10,2.619835820055433e-12
United States of America,Male,15-19 years,DALYs,1999,90.52379760338133,10353259.96752865,derived_proxy_NOT_OFFICIAL,9372.164098357363,9372.16409835754,1.7644197214394808e-10,1.8826171873673513e-12
United States of America,Male,15-19 years,DALYs,2000,90.37637168492677,10412244.67962611,derived_proxy_NOT_OFFICIAL,9410.20895240283,9410.208952402903,7.275957614183426e-11,7.731983052645777e-13
United States of America,Male,15-19 years,DALYs,2001,89.92841761536796,10530041.868870746,derived_proxy_NOT_OFFICIAL,9469.500026910771,9469.500026911182,4.1109160520136356e-10,4.341217635916452e-12
United States of America,Male,15-19 years,DALYs,2002,89.54596018310887,10630269.43266184,derived_proxy_NOT_OFFICIAL,9518.976833527964,9518.976833528564,6.002665031701326e-10,6.305998151564566e-12
United States of America,Male,15-19 years,DALYs,2003,89.3090182532557,10728897.085619073,derived_proxy_NOT_OFFICIAL,9581.87265656811,9581.872656568557,4.474713932722807e-10,4.6699785032683705e-12
United States of America,Male,15-19 years,DALYs,2004,89.2514684039059,10899967.559531353,derived_proxy_NOT_OFFICIAL,9728.381102430782,9728.38110243112,3.383320290595293e-10,3.477783461577096e-12
United States of America,Male,15-19 years,DALYs,2005,89.26594728772262,11085511.386752512,derived_proxy_NOT_OFFICIAL,9895.586751072751,9895.586751072988,2.3646862246096134e-10,2.3896372030221095e-12
United States of America,Male,15-19 years,DALYs,2006,89.16326742794222,11258658.63975205,derived_proxy_NOT_OFFICIAL,10038.58791176108,10038.587911761242,1.6189005691558123e-10,1.6126775831281303e-12
United States of America,Male,15-19 years,DALYs,2007,89.74048883480077,11399456.492435165,derived_proxy_NOT_OFFICIAL,10229.92798082157,10229.92798082175,1.800799509510398e-10,1.760324718694427e-12
United States of America,Male,15-19 years,DALYs,2008,90.3720440590978,11470051.17818845,derived_proxy_NOT_OFFICIAL,10365.71970435305,10365.719704353533,4.82032191939652e-10,4.650253004016924e-12
United States of America,Male,15-19 years,DALYs,2009,91.10842816213489,11449001.529238382,derived_proxy_NOT_OFFICIAL,10431.005333547224,10431.005333547875,6.511982064694166e-10,6.242909342353549e-12
United States of America,Male,15-19 years,DALYs,2010,91.2010231412295,11337177.006374067,derived_proxy_NOT_OFFICIAL,10339.621425144664,10339.621425145362,6.984919309616089e-10,6.755488448184032e-12
United States of America,Male,15-19 years,DALYs,2011,90.99553953734758,11194798.836883891,derived_proxy_NOT_OFFICIAL,10186.76760174276,10186.767601743208,4.474713932722807e-10,4.392673031980497e-12
United States of America,Male,15-19 years,DALYs,2012,90.18996657879626,11060862.344165567,derived_proxy_NOT_OFFICIAL,9975.78805152908,9975.788051529586,5.056790541857481e-10,5.069063732847031e-12
United States of America,Male,15-19 years,DALYs,2013,89.63640153969325,10963283.32984955,derived_proxy_NOT_OFFICIAL,9827.092667477678,9827.092667478197,5.184119800105691e-10,5.275334196513993e-12
United States of America,Male,15-19 years,DALYs,2014,89.24539556429725,10921166.212654714,derived_proxy_NOT_OFFICIAL,9746.637986717777,9746.63798671808,3.0377123039215803e-10,3.1166770614248937e-12
United States of America,Male,15-19 years,DALYs,2015,88.80769653509488,10939040.331866086,derived_proxy_NOT_OFFICIAL,9714.709741774835,9714.709741775268,4.3291947804391384e-10,4.4563295204002804e-12
United States of America,Male,15-19 years,DALYs,2016,88.14700483921916,10976509.908103682,derived_proxy_NOT_OFFICIAL,9675.464719873007,9675.464719873524,5.165929906070232e-10,5.339205976804013e-12
United States of America,Male,15-19 years,DALYs,2017,87.60474118544126,10998716.08843048,derived_proxy_NOT_OFFICIAL,9635.396762990807,9635.39676299101,2.0190782379359007e-10,2.0954801214736724e-12
United States of America,Male,15-19 years,DALYs,2018,86.97041898375241,11008823.186296424,derived_proxy_NOT_OFFICIAL,9574.419650302068,9574.419650302481,4.129105946049094e-10,4.312643582442955e-12
United States of America,Male,15-19 years,DALYs,2019,86.43543811971468,11016053.396964267,derived_proxy_NOT_OFFICIAL,9521.774017167185,9521.774017167776,5.911715561524034e-10,6.208628298535091e-12
United States of America,Male,15-19 years,DALYs,2020,85.59925900308365,11011460.975554224,derived_proxy_NOT_OFFICIAL,9425.729000487603,9425.729000488142,5.384208634495735e-10,5.7122463782029e-12
United States of America,Male,15-19 years,DALYs,2021,85.75556926450558,11044510.697008558,derived_proxy_NOT_OFFICIAL,9471.283020698504,9471.283020698902,3.9835867937654257e-10,4.2059632101160015e-12
United States of America,Male,15-19 years,DALYs,2022,86.04850395805953,11177787.606143154,derived_proxy_NOT_OFFICIAL,9618.319010695044,9618.319010695579,5.347828846424818e-10,5.560045201742971e-12
United States of America,Male,15-19 years,DALYs,2023,85.41321409955394,11304046.503213428,derived_proxy_NOT_OFFICIAL,9655.149441702417,9655.149441702826,4.092726157978177e-10,4.238905034758881e-12
United States of America,Male,20-24 years,DALYs,1990,332.71188560164336,9990986.732238935,derived_proxy_NOT_OFFICIAL,33241.20034704187,33241.20034704218,3.055902197957039e-10,9.193116271533749e-13
United States of America,Male,20-24 years,DALYs,1991,333.2257964880177,10084249.246967653,derived_proxy_NOT_OFFICIAL,33603.31987304447,33603.319873044886,4.147295840084553e-10,1.234192292830978e-12
United States of America,Male,20-24 years,DALYs,1992,333.5605262754032,10089205.933470018,derived_proxy_NOT_OFFICIAL,33653.6084086916,33653.608408691805,2.0372681319713593e-10,6.053639500497668e-13
United States of America,Male,20-24 years,DALYs,1993,333.6033779434758,10015839.127871163,derived_proxy_NOT_OFFICIAL,33413.177659961926,33413.17765996257,6.402842700481415e-10,1.916262728927384e-12
United States of America,Male,20-24 years,DALYs,1994,333.53362620192075,9841332.729135009,derived_proxy_NOT_OFFICIAL,32824.15391808035,32824.15391808045,9.458744898438454e-11,2.881641647807514e-13
United States of America,Male,20-24 years,DALYs,1995,334.26328369388006,9599928.037778944,derived_proxy_NOT_OFFICIAL,32089.03469132922,32089.034691329365,1.4551915228366852e-10,4.5348560242913527e-13
United States of America,Male,20-24 years,DALYs,1996,333.51509597204364,9365580.361302739,derived_proxy_NOT_OFFICIAL,31235.624330337498,31235.6243303377,2.0372681319713593e-10,6.522258400939562e-13
United States of America,Male,20-24 years,DALYs,1997,333.3906736517808,9304651.062535413,derived_proxy_NOT_OFFICIAL,31020.83885833405,31020.838858334388,3.383320290595293e-10,1.0906604769929784e-12
United States of America,Male,20-24 years,DALYs,1998,333.00875996494347,9381593.005800582,derived_proxy_NOT_OFFICIAL,31241.526533574142,31241.526533574386,2.4374458007514477e-10,7.801942066217579e-13
United States of America,Male,20-24 years,DALYs,1999,332.7712846736352,9543608.313864525,derived_proxy_NOT_OFFICIAL,31758.38799026654,31758.387990266834,2.9467628337442875e-10,9.27869145829261e-13
United States of America,Male,20-24 years,DALYs,2000,332.94173491179,9745877.62419597,derived_proxy_NOT_OFFICIAL,32448.094044377707,32448.094044378005,2.9831426218152046e-10,9.193583505198496e-13
United States of America,Male,20-24 years,DALYs,2001,333.2291402708574,10079755.403079662,derived_proxy_NOT_OFFICIAL,33588.68227108727,33588.68227108766,3.8562575355172157e-10,1.1480824119249938e-12
United States of America,Male,20-24 years,DALYs,2002,334.0943173059853,10340967.884184014,derived_proxy_NOT_OFFICIAL,34548.58605549538,34548.586055495776,3.92901711165905e-10,1.137243968638216e-12
United States of America,Male,20-24 years,DALYs,2003,335.1071685153892,10518414.557537932,derived_proxy_NOT_OFFICIAL,35247.961196475044,35247.961196475866,8.221832104027271e-10,2.332569551526144e-12
United States of America,Male,20-24 years,DALYs,2004,336.2337232690204,10649475.929958872,derived_proxy_NOT_OFFICIAL,35807.12942793877,35807.12942793885,8.003553375601768e-11,2.2351843064406435e-13
United States of America,Male,20-24 years,DALYs,2005,337.91245538092767,10704019.328940384,derived_proxy_NOT_OFFICIAL,36170.214538870816,36170.21453887155,7.34871719032526e-10,2.0317040647983608e-12
United States of America,Male,20-24 years,DALYs,2006,337.46536060830783,10768197.633000694,derived_proxy_NOT_OFFICIAL,36338.9369732206,36338.93697322106,4.5838532969355583e-10,1.2614164526368935e-12
United States of America,Male,20-24 years,DALYs,2007,336.9784018572478,10812296.18010185,derived_proxy_NOT_OFFICIAL,36435.10287177876,36435.10287177946,6.984919309616089e-10,1.9170851072377074e-12
United States of America,Male,20-24 years,DALYs,2008,336.76812244859127,10879380.863079716,derived_proxy_NOT_OFFICIAL,36638.28666662449,36638.2866666249,4.147295840084553e-10,1.1319568182380418e-12
United States of America,Male,20-24 years,DALYs,2009,335.11645260733565,11006093.755488858,derived_proxy_NOT_OFFICIAL,36883.23096403108,36883.23096403175,6.693881005048752e-10,1.814884658986816e-12
United States of America,Male,20-24 years,DALYs,2010,334.4812935282068,11159827.5140943,derived_proxy_NOT_OFFICIAL,37327.53542465869,37327.53542465934,6.548361852765083e-10,1.7542979407205156e-12
United States of America,Male,20-24 years,DALYs,2011,331.1081478924985,11313955.260756476,derived_proxy_NOT_OFFICIAL,37461.427717275954,37461.42771727667,7.130438461899757e-10,1.9034080910406517e-12
United States of America,Male,20-24 years,DALYs,2012,326.288641599696,11459404.47017825,derived_proxy_NOT_OFFICIAL,37390.735181159,37390.735181159456,4.5838532969355583e-10,1.225932914858903e-12
United States of America,Male,20-24 years,DALYs,2013,322.3103807248202,11534476.581311354,derived_proxy_NOT_OFFICIAL,37176.8153838397,37176.81538383986,1.6007106751203537e-10,4.3056691612594736e-13
United States of America,Male,20-24 years,DALYs,2014,317.82999145775267,11537026.579862595,derived_proxy_NOT_OFFICIAL,36668.13059325573,36668.13059325594,2.1100277081131935e-10,5.754391276497977e-13
United States of America,Male,20-24 years,DALYs,2015,313.8546544987341,11457805.673775258,derived_proxy_NOT_OFFICIAL,35960.85641056309,35960.85641056368,5.966285243630409e-10,1.659105438289251e-12
United States of America,Male,20-24 years,DALYs,2016,311.1530239451285,11338618.207948163,derived_proxy_NOT_OFFICIAL,35280.45342762342,35280.45342762365,2.3283064365386963e-10,6.599423222593024e-13
United States of America,Male,20-24 years,DALYs,2017,308.82037908971495,11206884.609080728,derived_proxy_NOT_OFFICIAL,34609.143533909606,34609.14353391002,4.147295840084553e-10,1.1983237424009306e-12
United States of America,Male,20-24 years,DALYs,2018,307.2986474546468,11084692.710126985,derived_proxy_NOT_OFFICIAL,34063.11077272362,34063.11077272406,4.3655745685100555e-10,1.281613590032368e-12
United States of America,Male,20-24 years,DALYs,2019,304.4388181517604,10994463.69355492,derived_proxy_NOT_OFFICIAL,33471.41533078289,33471.415330782984,9.458744898438454e-11,2.825917220697705e-13
United States of America,Male,20-24 years,DALYs,2020,303.5629031567648,10954342.61419098,derived_proxy_NOT_OFFICIAL,33253.3204613764,33253.32046137678,3.7834979593753815e-10,1.137780500377368e-12
United States of America,Male,20-24 years,DALYs,2021,304.6870092698216,10928986.712554153,derived_proxy_NOT_OFFICIAL,33299.20275797733,33299.202757977444,1.1641532182693481e-10,3.4960393098013666e-13
United States of America,Male,20-24 years,DALYs,2022,307.10051258802594,10986271.340191033,derived_proxy_NOT_OFFICIAL,33738.895600037446,33738.89560003805,6.039044819772243e-10,1.7899355365282142e-12
United States of America,Male,20-24 years,DALYs,2023,307.3478133968624,11070684.901490917,derived_proxy_NOT_OFFICIAL,34025.50797278866,34025.507972788924,2.6193447411060333e-10,7.698179680964091e-13
United States of America,Male,25-29 years,DALYs,1990,512.2026094731389,10923338.006422458,derived_proxy_NOT_OFFICIAL,55949.62231046618,55949.62231046698,8.003553375601768e-10,1.430492833569064e-12
United States of America,Male,25-29 years,DALYs,1991,512.1249284757657,10713439.708403394,derived_proxy_NOT_OFFICIAL,54866.195443954566,54866.19544395516,5.966285243630409e-10,1.0874246328460897e-12
United States of America,Male,25-29 years,DALYs,1992,511.1156553889077,10506438.021638311,derived_proxy_NOT_OFFICIAL,53700.04955232543,53700.04955232605,6.184563972055912e-10,1.1516868277802353e-12
United States of America,Male,25-29 years,DALYs,1993,511.9117492026435,10299048.784302197,derived_proxy_NOT_OFFICIAL,52722.040782954566,52722.040782954966,4.001776687800884e-10,7.59032963893668e-13
United States of America,Male,25-29 years,DALYs,1994,512.4026184736911,10162856.474974468,derived_proxy_NOT_OFFICIAL,52074.74268949204,52074.74268949223,1.8917489796876907e-10,3.6327572292919256e-13
United States of America,Male,25-29 years,DALYs,1995,512.0379798747183,10140933.08538062,derived_proxy_NOT_OFFICIAL,51925.42891082935,51925.42891082987,5.165929906070232e-10,9.948747683801698e-13
United States of America,Male,25-29 years,DALYs,1996,512.9034454643066,10232862.066912899,derived_proxy_NOT_OFFICIAL,52484.70211080567,52484.70211080632,6.475602276623249e-10,1.2338075698613971e-12
United States of America,Male,25-29 years,DALYs,1997,512.6360761774805,10238930.353109712,derived_proxy_NOT_OFFICIAL,52488.4508047264,52488.45080472668,2.764863893389702e-10,5.267566199802444e-13
United States of America,Male,25-29 years,DALYs,1998,511.6467835878888,10159433.234086126,derived_proxy_NOT_OFFICIAL,51980.41337295994,51980.41337296069,7.494236342608929e-10,1.441742351842744e-12
United States of America,Male,25-29 years,DALYs,1999,512.4803184279441,9972436.981752358,derived_proxy_NOT_OFFICIAL,51106.77679911031,51106.77679911054,2.3283064365386963e-10,4.555768495616082e-13
United States of America,Male,25-29 years,DALYs,2000,511.5023688018216,9711374.430193247,derived_proxy_NOT_OFFICIAL,49673.91025365271,49673.910253652866,1.5279510989785194e-10,3.075962997831771e-13
United States of America,Male,25-29 years,DALYs,2001,512.7737870470613,9532835.21788331,derived_proxy_NOT_OFFICIAL,48881.880159695946,48881.88015969623,2.837623469531536e-10,5.805062039882851e-13
United States of America,Male,25-29 years,DALYs,2002,515.0484477675745,9509634.207351021,derived_proxy_NOT_OFFICIAL,48979.22337333544,48979.22337333572,2.837623469531536e-10,5.793524833789737e-13
United States of America,Male,25-29 years,DALYs,2003,517.9373626434483,9600480.536126204,derived_proxy_NOT_OFFICIAL,49724.47568990917,49724.47568990965,4.729372449219227e-10,9.511155992297333e-13
United States of America,Male,25-29 years,DALYs,2004,519.1933511081613,9792161.873291066,derived_proxy_NOT_OFFICIAL,50840.25337587544,50840.25337587559,1.4551915228366852e-10,2.8622822000474097e-13
United States of America,Male,25-29 years,DALYs,2005,519.7424024538241,10029398.514912736,derived_proxy_NOT_OFFICIAL,52127.03679307527,52127.03679307561,3.41970007866621e-10,6.560319344913338e-13
United States of America,Male,25-29 years,DALYs,2006,519.8165554996996,10285388.636720559,derived_proxy_NOT_OFFICIAL,53465.15293115778,53465.152931158314,5.311449058353901e-10,9.934412916003385e-13
United States of America,Male,25-29 years,DALYs,2007,517.5620707847881,10481909.24955501,derived_proxy_NOT_OFFICIAL,54250.38656977876,54250.386569779155,3.92901711165905e-10,7.242376248518357e-13
United States of America,Male,25-29 years,DALYs,2008,516.6171439917146,10638125.351841662,derived_proxy_NOT_OFFICIAL,54958.37936694256,54958.37936694293,3.710738383233547e-10,6.751906489923818e-13
United States of America,Male,25-29 years,DALYs,2009,512.6183912208645,10726507.76725822,derived_proxy_NOT_OFFICIAL,54986.05155069971,54986.05155070016,4.511093720793724e-10,8.204069202230832e-13
United States of America,Male,25-29 years,DALYs,2010,510.45772963392176,10754626.653171958,derived_proxy_NOT_OFFICIAL,54897.82304438596,54897.823044386205,2.473825588822365e-10,4.5062362251090153e-13
United States of America,Male,25-29 years,DALYs,2011,506.2739004802255,10806234.385354495,derived_proxy_NOT_OFFICIAL,54709.14431776918,54709.144317769526,3.41970007866621e-10,6.250691947955606e-13
United States of America,Male,25-29 years,DALYs,2012,500.5980100749209,10865289.515247269,derived_proxy_NOT_OFFICIAL,54391.42310220648,54391.42310220685,3.710738383233547e-10,6.822285889193833e-13
United States of America,Male,25-29 years,DALYs,2013,492.53567233440094,10950894.015615704,derived_proxy_NOT_OFFICIAL,53937.05946644024,53937.059466440485,2.473825588822365e-10,4.586504368784852e-13
United States of America,Male,25-29 years,DALYs,2014,486.9752961675466,11122251.289453948,derived_proxy_NOT_OFFICIAL,54162.61615731673,54162.616157317134,4.0745362639427185e-10,7.522783338434247e-13
United States of America,Male,25-29 years,DALYs,2015,484.7792663663912,11330053.409369374,derived_proxy_NOT_OFFICIAL,54925.74979686081,54925.74979686114,3.346940502524376e-10,6.093572713896142e-13
United States of America,Male,25-29 years,DALYs,2016,482.1781144973584,11529531.863043368,derived_proxy_NOT_OFFICIAL,55592.87934759412,55592.87934759467,5.529727786779404e-10,9.94682745645322e-13
United States of America,Male,25-29 years,DALYs,2017,479.8478474457981,11696675.43045013,derived_proxy_NOT_OFFICIAL,56126.24527573607,56126.24527573649,4.147295840084553e-10,7.389227303037621e-13
United States of America,Male,25-29 years,DALYs,2018,478.4513192935849,11766814.454029925,derived_proxy_NOT_OFFICIAL,56298.47899413397,56298.47899413441,4.43833414465189e-10,7.883577361147435e-13
United States of America,Male,25-29 years,DALYs,2019,478.1640621773284,11730345.48879876,derived_proxy_NOT_OFFICIAL,56090.2964966746,56090.29649667514,5.384208634495735e-10,9.599180198334209e-13
United States of America,Male,25-29 years,DALYs,2020,476.0288064444124,11579709.090034332,derived_proxy_NOT_OFFICIAL,55122.75097102533,55122.75097102556,2.3283064365386963e-10,4.2238574735911583e-13
United States of America,Male,25-29 years,DALYs,2021,477.5222831850926,11373821.57352305,derived_proxy_NOT_OFFICIAL,54312.53246328566,54312.5324632859,2.4010660126805305e-10,4.4208323636972925e-13
United States of America,Male,25-29 years,DALYs,2022,480.69053408469176,11240233.35142159,derived_proxy_NOT_OFFICIAL,54030.737729313805,54030.737729314096,2.9103830456733704e-10,5.386532125942773e-13
United States of America,Male,25-29 years,DALYs,2023,472.7018404795451,11169651.166496312,derived_proxy_NOT_OFFICIAL,52799.14663917256,52799.14663917305,4.874891601502895e-10,9.232898468639514e-13
United States of America,Male,30-34 years,DALYs,1990,565.9208150720439,11134309.472872403,derived_proxy_NOT_OFFICIAL,63011.3749215229,63011.3749215233,3.92901711165905e-10,6.235409267854286e-13
United States of America,Male,30-34 years,DALYs,1991,565.6495529219369,11248892.413917243,derived_proxy_NOT_OFFICIAL,63629.30964799189,63629.309647992566,6.766640581190586e-10,1.0634471155863214e-12
United States of America,Male,30-34 years,DALYs,1992,564.5862815491876,11285387.627054833,derived_proxy_NOT_OFFICIAL,63715.75036200038,63715.75036200098,6.039044819772243e-10,9.478103585787616e-13
United States of America,Male,30-34 years,DALYs,1993,564.5103645991343,11266151.44024086,derived_proxy_NOT_OFFICIAL,63598.59257159395,63598.592571594294,3.41970007866621e-10,5.377005905935102e-13
United States of America,Male,30-34 years,DALYs,1994,566.0356456213775,11275331.40232702,derived_proxy_NOT_OFFICIAL,63822.39489911115,63822.39489911166,5.165929906070232e-10,8.094227604959678e-13
United States of America,Male,30-34 years,DALYs,1995,566.7708819830258,11145440.726630349,derived_proxy_NOT_OFFICIAL,63169.1127072177,63169.11270721819,4.94765117764473e-10,7.832389858911872e-13
United States of America,Male,30-34 years,DALYs,1996,566.4734757384582,10945221.885846939,derived_proxy_NOT_OFFICIAL,62001.77884404292,62001.778844043576,6.548361852765083e-10,1.0561570933693048e-12
United States of America,Male,30-34 years,DALYs,1997,565.6442201707841,10734460.638021486,derived_proxy_NOT_OFFICIAL,60718.8561654759,60718.85616547642,5.165929906070232e-10,8.507949971902674e-13
United States of America,Male,30-34 years,DALYs,1998,565.6208544709432,10515984.623298673,derived_proxy_NOT_OFFICIAL,59480.6020823347,59480.602082334946,2.473825588822365e-10,4.1590459783813667e-13
United States of America,Male,30-34 years,DALYs,1999,567.1170867110616,10354426.212635651,derived_proxy_NOT_OFFICIAL,58721.72028274561,58721.72028274582,2.0372681319713593e-10,3.469360437946802e-13
United States of America,Male,30-34 years,DALYs,2000,567.0484996407938,10301551.786756111,derived_proxy_NOT_OFFICIAL,58414.79484651959,58414.794846519915,3.2741809263825417e-10,5.605054224679214e-13
United States of America,Male,30-34 years,DALYs,2001,568.8980440565998,10408277.234079508,derived_proxy_NOT_OFFICIAL,59212.48560466604,59212.48560466669,6.475602276623249e-10,1.0936210852315514e-12
United States of America,Male,30-34 years,DALYs,2002,569.423911493986,10428943.396229912,derived_proxy_NOT_OFFICIAL,59384.89741430559,59384.897414306106,5.165929906070232e-10,8.699063450475508e-13
United States of America,Male,30-34 years,DALYs,2003,570.7867836889284,10352242.119216923,derived_proxy_NOT_OFFICIAL,59089.22983196819,59089.229831968834,6.475602276623249e-10,1.095902298107099e-12
United States of America,Male,30-34 years,DALYs,2004,572.8663669905264,10186028.340412777,derived_proxy_NOT_OFFICIAL,58352.33049434761,58352.33049434809,4.802132025361061e-10,8.229546248930413e-13
United States of America,Male,30-34 years,DALYs,2005,573.5894739923934,9954724.054189749,derived_proxy_NOT_OFFICIAL,57099.249339821086,57099.24933982125,1.6007106751203537e-10,2.8033830455350944e-13
United States of America,Male,30-34 years,DALYs,2006,572.8214385459547,9722481.005422542,derived_proxy_NOT_OFFICIAL,55692.45555761824,55692.45555761861,3.710738383233547e-10,6.662910345898639e-13
United States of America,Male,30-34 years,DALYs,2007,569.9694400398126,9655373.41318465,derived_proxy_NOT_OFFICIAL,55032.67777688137,55032.67777688149,1.2369127944111824e-10,2.2475969630734488e-13
United States of America,Male,30-34 years,DALYs,2008,568.1664611161019,9731970.49035619,derived_proxy_NOT_OFFICIAL,55293.79233191989,55293.79233192012,2.3283064365386963e-10,4.210791733296644e-13
United States of America,Male,30-34 years,DALYs,2009,565.0252129728123,9893516.524094567,derived_proxy_NOT_OFFICIAL,55900.86281076547,55900.8628107657,2.255546860396862e-10,4.0349052715559974e-13
United States of America,Male,30-34 years,DALYs,2010,563.2168443032878,10113615.075042779,derived_proxy_NOT_OFFICIAL,56961.58367063705,56961.58367063752,4.729372449219227e-10,8.302740451468797e-13
United States of America,Male,30-34 years,DALYs,2011,559.4066023484677,10359162.479162175,derived_proxy_NOT_OFFICIAL,57949.838856437775,57949.838856438415,6.402842700481415e-10,1.1048939611969446e-12
United States of America,Male,30-34 years,DALYs,2012,555.5550618537726,10574852.570801128,derived_proxy_NOT_OFFICIAL,58749.12874065933,58749.128740659464,1.3096723705530167e-10,2.2292626267436257e-13
United States of America,Male,30-34 years,DALYs,2013,550.9913868408026,10760354.635306759,derived_proxy_NOT_OFFICIAL,59288.6272340649,59288.6272340653,4.001776687800884e-10,6.749653136683896e-13
United States of America,Male,30-34 years,DALYs,2014,547.5004535730272,10895685.331454208,derived_proxy_NOT_OFFICIAL,59653.92660960099,59653.926609601585,5.966285243630409e-10,1.0001496268093384e-12
United States of America,Male,30-34 years,DALYs,2015,544.7194167057842,10977462.22606663,derived_proxy_NOT_OFFICIAL,59796.36820692763,59796.36820692794,3.055902197957039e-10,5.110514717853719e-13
United States of America,Male,30-34 years,DALYs,2016,542.7465832002297,11071989.683387179,derived_proxy_NOT_OFFICIAL,60092.845698865,60092.84569886584,8.440110832452774e-10,1.4045117574806723e-12
United States of America,Male,30-34 years,DALYs,2017,542.2216153816782,11153324.583020583,derived_proxy_NOT_OFFICIAL,60475.736722815534,60475.73672281604,5.020410753786564e-10,8.301528887191755e-13
United States of America,Male,30-34 years,DALYs,2018,541.4251778665214,11244620.099751743,derived_proxy_NOT_OFFICIAL,60881.20437549512,60881.20437549548,3.5652192309498787e-10,5.856026120903893e-13
United States of America,Male,30-34 years,DALYs,2019,540.9781324622364,11401691.032486796,derived_proxy_NOT_OFFICIAL,61680.65521666076,61680.655216661355,5.966285243630409e-10,9.672862946531795e-13
United States of America,Male,30-34 years,DALYs,2020,539.9221154377634,11567467.412742972,derived_proxy_NOT_OFFICIAL,62455.31475745543,62455.31475745578,3.4924596548080444e-10,5.591933478153101e-13
United States of America,Male,30-34 years,DALYs,2021,541.2853863524676,11706103.035111902,derived_proxy_NOT_OFFICIAL,63363.42504042262,63363.425040423404,7.8580342233181e-10,1.2401530091381702e-12
United States of America,Male,30-34 years,DALYs,2022,543.2645061501978,11858406.319730546,derived_proxy_NOT_OFFICIAL,64422.5125301674,64422.512530168,6.039044819772243e-10,9.3741218443542e-13
United States of America,Male,30-34 years,DALYs,2023,533.4664387220535,11948148.121294558,derived_proxy_NOT_OFFICIAL,63739.36027590547,63739.360275906016,5.456968210637569e-10,8.561379008223892e-13
United States of America,Male,35-39 years,DALYs,1990,566.7629805013448,10114807.254022676,derived_proxy_NOT_OFFICIAL,57326.98306486476,57326.98306486515,3.8562575355172157e-10,6.726775646215166e-13
United States of America,Male,35-39 years,DALYs,1991,566.1462738742551,10356835.808295032,derived_proxy_NOT_OFFICIAL,58634.84001993632,58634.84001993691,5.966285243630409e-10,1.0175324502636699e-12
United States of America,Male,35-39 years,DALYs,1992,567.8298932999805,10610624.956899246,derived_proxy_NOT_OFFICIAL,60250.300371221965,60250.300371222096,1.3096723705530167e-10,2.1737192387153148e-13
United States of America,Male,35-39 years,DALYs,1993,567.1378149824807,10847660.041541506,derived_proxy_NOT_OFFICIAL,61521.18213632578,61521.18213632615,3.710738383233547e-10,6.031643499650027e-13
United States of America,Male,35-39 years,DALYs,1994,566.5879102331257,11007562.292682998,derived_proxy_NOT_OFFICIAL,62367.51716172171,62367.51716172214,4.2928149923682213e-10,6.883094257603302e-13
United States of America,Male,35-39 years,DALYs,1995,565.8730359722069,11182250.917044943,derived_proxy_NOT_OFFICIAL,63277.342754311736,63277.34275431217,4.3655745685100555e-10,6.899111717539031e-13
United States of America,Male,35-39 years,DALYs,1996,567.4416258212681,11314163.753831249,derived_proxy_NOT_OFFICIAL,64201.27475281992,64201.27475282065,7.34871719032526e-10,1.1446372706178208e-12
United States of America,Male,35-39 years,DALYs,1997,567.191417540391,11371166.74587192,derived_proxy_NOT_OFFICIAL,64496.28185679235,64496.28185679249,1.382431946694851e-10,2.1434289030248365e-13
United States of America,Male,35-39 years,DALYs,1998,567.2020330788392,11369304.299400453,derived_proxy_NOT_OFFICIAL,64486.92513311844,64486.92513311925,8.076312951743603e-10,1.2523954173767644e-12
United States of America,Male,35-39 years,DALYs,1999,567.1377112217599,11391159.210789459,derived_proxy_NOT_OFFICIAL,64603.55962969795,64603.55962969803,8.003553375601768e-11,1.2388718859266344e-13
United States of America,Male,35-39 years,DALYs,2000,567.5452262259752,11276067.618916648,derived_proxy_NOT_OFFICIAL,63996.78347717387,63996.78347717442,5.456968210637569e-10,8.52694137758336e-13
United States of America,Male,35-39 years,DALYs,2001,566.8177894765925,11103049.705809873,derived_proxy_NOT_OFFICIAL,62934.06090695845,62934.06090695882,3.637978807091713e-10,5.780619833940306e-13
