location_name,sex_name,measure_name,start_year,end_year,adult_count_start_reconstructed,adult_count_end_reconstructed,population_source,population_growth,population_aging,rate_change,total_change,component_sum,closure_error,population_growth_pct_of_total,population_aging_pct_of_total,rate_change_pct_of_total,cumulative_population_growth,cumulative_population_aging,cumulative_rate_change,cumulative_total_change,chain_step_years
China,Male,DALYs,1991,1992,1280536.8183233554,1314731.7658241622,derived_proxy_NOT_OFFICIAL,17867.757349271018,13284.882887998285,3042.3072635379312,34194.94750080723,34194.94750080723,0.0,52.25262401367692,38.850426331798495,8.896949654524581,39235.11237372404,25377.953464707512,5472.486541754023,70085.55238018557,1
China,Male,DALYs,1992,1993,1314731.7658241622,1346751.1923288074,derived_proxy_NOT_OFFICIAL,15488.167340415375,13438.724371200624,3092.5347930288017,32019.426504644798,32019.4265046448,3.637978807091713e-12,48.371157859959276,41.970534260665715,9.65830787937502,54723.27971413941,38816.677835908136,8565.021334782825,102104.97888483037,1
China,Male,DALYs,1993,1994,1346751.1923288074,1374087.4445607427,derived_proxy_NOT_OFFICIAL,13854.859447943512,12291.088466578629,1190.304317412898,27336.25223193504,27336.25223193504,0.0,50.68309777943095,44.96259531955813,4.354306901010916,68578.13916208292,51107.766302486765,9755.325652195723,129441.23111676541,1
China,Male,DALYs,1994,1995,1374087.4445607427,1399694.3501809218,derived_proxy_NOT_OFFICIAL,12470.92261209044,10978.174594711125,2157.8084133782736,25606.905620179838,25606.905620179838,0.0,48.70140421130219,42.871929773739005,8.426666014958817,81049.06177417337,62085.94089719789,11913.134065573997,155048.13673694525,1
China,Male,DALYs,1995,1996,1399694.3501809218,1421425.970190837,derived_proxy_NOT_OFFICIAL,11218.389249630814,9884.282433153672,628.9483271304828,21731.620009914972,21731.62000991497,-3.637978807091713e-12,51.622425040160216,45.48341278121008,2.894162178629699,92267.45102380418,71970.22333035157,12542.082392704478,176779.75674686022,1
China,Male,DALYs,1996,1997,1421425.970190837,1439119.1584824093,derived_proxy_NOT_OFFICIAL,10863.496177768722,8851.632645529851,-2021.9405317267713,17693.1882915718,17693.188291571805,3.637978807091713e-12,61.39931367227679,50.0284770594249,-11.427790731701691,103130.9472015729,80821.85597588142,10520.141860977708,194472.94503843202,1
China,Male,DALYs,1997,1998,1439119.1584824093,1454987.5587234045,derived_proxy_NOT_OFFICIAL,12393.384036430856,6839.465549228946,-3364.4493446643464,15868.400240995456,15868.400240995456,0.0,78.10103002325958,43.1011661248588,-21.202196148118382,115524.33123800375,87661.32152511037,7155.692516313362,210341.34527942748,1
China,Male,DALYs,1998,1999,1454987.5587234045,1473665.4843925785,derived_proxy_NOT_OFFICIAL,15388.325107161616,3628.541936322426,-338.94137431009824,18677.925669173943,18677.925669173943,0.0,82.38776285826276,19.42689997054102,-1.8146628288037747,130912.65634516538,91289.86346143279,6816.751142003263,229019.27094860142,1
China,Male,DALYs,1999,2000,1473665.4843925785,1492610.5119141508,derived_proxy_NOT_OFFICIAL,18870.519322748063,377.40205744910054,-302.8938586250879,18945.027521572076,18945.027521572076,0.0,99.60671369445532,1.9920903098154137,-1.598804004270739,149783.17566791343,91667.26551888189,6513.857283378175,247964.2984701735,1
China,Male,DALYs,2000,2001,1492610.5119141508,1512780.5937725785,derived_proxy_NOT_OFFICIAL,22386.474948847008,-2557.582779390233,341.18968897142133,20170.081858428195,20170.0818584282,3.637978807091713e-12,110.98851807332989,-12.680081307263169,1.6915632339332975,172169.65061676045,89109.68273949166,6855.046972349597,268134.3803286017,1
China,Male,DALYs,2001,2002,1512780.5937725785,1534568.2844618026,derived_proxy_NOT_OFFICIAL,24663.948080763028,-4021.3863856463768,1145.1289941067032,21787.690689223353,21787.690689223356,3.637978807091713e-12,113.2012953211344,-18.457148318318282,5.2558529971839,196833.59869752347,85088.29635384528,8000.1759664563,289922.07101782504,1
China,Male,DALYs,2002,2003,1534568.2844618026,1556875.743187371,derived_proxy_NOT_OFFICIAL,26151.177641984385,-4195.926348811404,352.2074323958562,22307.45872556884,22307.458725568835,-3.637978807091713e-12,117.23064452881793,-18.809521964965143,1.5788774361472002,222984.77633950787,80892.37000503388,8352.383398852156,312229.5297433939,1
China,Male,DALYs,2003,2004,1556875.743187371,1581930.90333734,derived_proxy_NOT_OFFICIAL,26687.788856718027,-3535.842038855383,1903.2133321067474,25055.160149969393,25055.160149969393,0.0,106.51613758194489,-14.112230844629835,7.596093262684942,249672.56519622589,77356.52796617849,10255.596730958903,337284.6898933633,1
China,Male,DALYs,2004,2005,1581930.90333734,1606185.6418367603,derived_proxy_NOT_OFFICIAL,25749.748411305558,-1587.4459149694694,92.4360030834408,24254.73849941953,24254.738499419527,-3.637978807091713e-12,106.1637849112321,-6.544889836711537,0.38110492547941915,275422.3136075314,75769.08205120903,10348.032734042345,361539.4283927828,1
China,Male,DALYs,2005,2006,1606185.6418367603,1630363.9571437668,derived_proxy_NOT_OFFICIAL,23063.375165960868,1126.323395853513,-11.383254807209596,24178.31530700717,24178.31530700717,0.0,95.38867730489403,4.658403125080806,-0.04708042997483199,298485.6887734923,76895.40544706254,10336.649479235135,385717.74369979,1
China,Male,DALYs,2006,2007,1630363.9571437668,1654124.769068231,derived_proxy_NOT_OFFICIAL,20450.162016155507,3567.686626725442,-257.03671841711423,23760.811924463836,23760.811924463833,-3.637978807091713e-12,86.0667643898998,15.015003014489569,-1.081767404389378,318935.85078964784,80463.09207378798,10079.612760818021,409478.5556242538,1
China,Male,DALYs,2007,2008,1654124.769068231,1679429.5976471647,derived_proxy_NOT_OFFICIAL,18260.731031842606,5980.026232106689,1064.0713149850103,25304.828578934306,25304.828578934303,-3.637978807091713e-12,72.16302997224905,23.631957092508916,4.205012935242033,337196.5818214904,86443.11830589466,11143.68407580303,434783.3842031881,1
China,Male,DALYs,2008,2009,1679429.5976471647,1702818.4851294272,derived_proxy_NOT_OFFICIAL,16388.126255601295,7728.751005221043,-727.9897785605864,23388.88748226175,23388.88748226175,0.0,70.06800245642351,33.0445431022855,-3.112545558709013,353584.7080770917,94171.8693111157,10415.694297242444,458172.2716854499,1
China,Male,DALYs,2009,2010,1702818.4851294272,1725593.5600454325,derived_proxy_NOT_OFFICIAL,14595.210515031476,8955.790050199023,-775.9256492248968,22775.0749160056,22775.0749160056,0.0,64.08413833481806,39.32276878661408,-3.406907121432127,368179.9185921232,103127.65936131473,9639.768648017547,480947.3466014555,1
China,Male,DALYs,2010,2011,1725593.5600454325,1745188.5268977266,derived_proxy_NOT_OFFICIAL,12637.713102373993,8831.15045411745,-1873.8967041976284,19594.966852293815,19594.966852293815,0.0,64.49468987437763,45.068463349217986,-9.563153223595616,380817.6316944972,111958.80981543218,7765.871943819919,500542.3134537493,1
China,Male,DALYs,2011,2012,1745188.5268977266,1764832.1885143523,derived_proxy_NOT_OFFICIAL,10845.008889841303,8586.965256954581,211.68746983030968,19643.661616626196,19643.661616626196,0.0,55.20869327469069,43.71366919539411,1.0776375299151943,391662.6405843385,120545.77507238676,7977.559413650229,520185.9750703755,1
China,Male,DALYs,2012,2013,1764832.1885143523,1782032.8835870242,derived_proxy_NOT_OFFICIAL,9320.274169625132,8612.456783809466,-732.0358807629674,17200.69507267163,17200.69507267163,0.0,54.18545082188645,50.070399756652215,-4.2558505785386656,400982.91475396365,129158.23185619623,7245.523532887261,537386.6701430471,1
China,Male,DALYs,2013,2014,1782032.8835870242,1797115.1588638918,derived_proxy_NOT_OFFICIAL,8045.236270632595,8117.049477399211,-1080.0104711641325,15082.275276867673,15082.275276867673,0.0,53.34232483458193,53.818467892895946,-7.160792727477866,409028.15102459624,137275.28133359543,6165.513061723129,552468.9454199148,1
China,Male,DALYs,2014,2015,1797115.1588638918,1810970.6759900828,derived_proxy_NOT_OFFICIAL,6962.122017140113,7701.009205946195,-807.6140968955976,13855.517126190709,13855.51712619071,1.8189894035458565e-12,50.24801278603887,55.58081402381717,-5.828826809856029,415990.27304173633,144976.29053954163,5357.898964827531,566324.4625461055,1
China,Male,DALYs,2015,2016,1810970.6759900828,1824132.7201350988,derived_proxy_NOT_OFFICIAL,6010.870588852868,5685.430398438553,1465.743157724811,13162.044145016233,13162.044145016234,1.8189894035458565e-12,45.6682147744419,43.195649063305446,11.136136162252654,422001.1436305892,150661.7209379802,6823.642122552343,579486.5066911217,1
China,Male,DALYs,2016,2017,1824132.7201350988,1835739.3577329258,derived_proxy_NOT_OFFICIAL,5241.458433867277,3946.661842847786,2418.5173211121773,11606.63759782724,11606.63759782724,0.0,45.15914613245507,34.003489896045345,20.837363971499578,427242.6020644565,154608.382780828,9242.15944366452,591093.144288949,1
China,Male,DALYs,2017,2018,1835739.3577329258,1845836.0006065778,derived_proxy_NOT_OFFICIAL,5258.649718233268,2764.326769578038,2073.6663858402753,10096.64287365158,10096.64287365158,0.0,52.08315064759153,27.378672338623417,20.53817701378505,432501.25178268977,157372.70955040603,11315.825829504794,601189.7871626006,1
China,Male,DALYs,2018,2019,1845836.0006065778,1855295.4064736713,derived_proxy_NOT_OFFICIAL,6220.343126550084,-140.5425608124351,3379.60530135606,9459.405867093708,9459.405867093708,0.0,65.75828560426503,-1.4857440603255896,35.72745845606056,438721.59490923985,157232.1669895936,14695.431130860856,610649.1930296943,1
China,Male,DALYs,2019,2020,1855295.4064736713,1862247.6772749664,derived_proxy_NOT_OFFICIAL,7547.594045077063,-945.6664068801715,350.34316309816984,6952.270801295061,6952.270801295062,9.094947017729282e-13,108.56300424418315,-13.602266567407213,5.039262323224065,446269.1889543169,156286.5005827134,15045.774293959024,617601.4638309893,1
China,Male,DALYs,2020,2021,1862247.6772749664,1864216.9029178445,derived_proxy_NOT_OFFICIAL,8196.100374537753,-3391.8686210102164,-2835.0061106494395,1969.2256428780966,1969.2256428780966,0.0,416.2093056313672,-172.2437768001474,-143.96552883121979,454465.28932885465,152894.63196170318,12210.768183309585,619570.6894738674,1
China,Male,DALYs,2021,2022,1864216.9029178445,1865225.257832798,derived_proxy_NOT_OFFICIAL,8022.03206889118,-5094.956222662158,-1918.7209312755538,1008.3549149534665,1008.3549149534676,1.1368683772161603e-12,795.5564008195844,-505.27410013142844,-190.2823006881559,462487.3213977458,147799.67573904103,10292.047252034032,620579.0443888209,1
China,Male,DALYs,2022,2023,1865225.257832798,1863678.773864748,derived_proxy_NOT_OFFICIAL,8533.486819656138,-6867.261076418645,-3212.7097112872484,-1546.4839680497535,-1546.4839680497548,-1.3642420526593924e-12,-551.7992424077687,444.05640267185174,207.74283973591696,471020.80821740197,140932.41466262238,7079.337540746783,619032.5604207711,1
China,Male,Incidence,1990,1991,149191.68386570012,151863.544758199,derived_proxy_NOT_OFFICIAL,2547.5844624863917,-131.2686880698214,255.54511808223714,2671.8608924988075,2671.860892498807,-4.547473508864641e-13,95.3486938499935,-4.913006078960003,9.564312228966507,2547.5844624863917,-131.2686880698214,255.54511808223714,2671.8608924988075,1
China,Male,Incidence,1991,1992,151863.544758199,153859.12265144163,derived_proxy_NOT_OFFICIAL,2104.9430326088427,-319.3580323517138,209.99289298554746,1995.5778932426765,1995.5778932426765,0.0,105.48037436857227,-16.00328573658325,10.522911368010972,4652.527495095234,-450.6267204215352,465.5380110677846,4667.438785741484,1
China,Male,Incidence,1992,1993,153859.12265144163,155287.0134114659,derived_proxy_NOT_OFFICIAL,1799.130993519415,-545.9579290214024,174.71769552618207,1427.8907600241946,1427.8907600241946,0.0,125.99920413301994,-38.2352729148658,12.23606878184586,6451.658488614649,-996.5846494429376,640.2557065939667,6095.329545765679,1
China,Male,Incidence,1993,1994,155287.0134114659,156245.8820549641,derived_proxy_NOT_OFFICIAL,1586.443553777824,-766.7811953708976,139.20628509135472,958.868643498281,958.8686434982811,1.1368683772161603e-13,165.44951850651148,-79.96728233529646,14.517763828784988,8038.102042392473,-1763.3658448138353,779.4619916853214,7054.19818926396,1
China,Male,Incidence,1994,1995,156245.8820549641,156716.18896295302,derived_proxy_NOT_OFFICIAL,1407.1241252760906,-1030.0059343900696,93.1887171028308,470.3069079888519,470.3069079888518,-1.1368683772161603e-13,299.1927401817889,-219.0071880497415,19.814447867952588,9445.226167668563,-2793.3717792039047,872.6507087881522,7524.5050972528115,1
China,Male,Incidence,1995,1996,156716.18896295302,156777.6105360997,derived_proxy_NOT_OFFICIAL,1246.658053547401,-1190.728722656369,5.492242255708939,61.42157314674114,61.42157314674106,-7.815970093361102e-14,2029.6745747117768,-1938.6164529059213,8.941878194144467,10691.884221215965,-3984.1005018602737,878.1429510438611,7585.926670399553,1
China,Male,Incidence,1996,1997,156777.6105360997,156621.1394883971,derived_proxy_NOT_OFFICIAL,1190.2199059311922,-1293.1174484665873,-53.57350516714118,-156.47104770253645,-156.4710477025363,1.4210854715202004e-13,-760.6646235244057,826.4260177543539,34.23860577005181,11882.104127147157,-5277.217950326861,824.5694458767199,7429.455622697016,1
China,Male,Incidence,1997,1998,156621.1394883971,156616.8208140126,derived_proxy_NOT_OFFICIAL,1341.3939982894808,-1302.879395578624,-42.83327709538571,-4.318674384529004,-4.318674384529004,0.0,-31060.318024781434,30168.50263696638,991.8153878150534,13223.498125436638,-6580.097345905485,781.7361687813342,7425.136948312487,1
China,Male,Incidence,1998,1999,156616.8208140126,157047.77614073304,derived_proxy_NOT_OFFICIAL,1648.1667042039965,-1211.9153484323567,-5.29602905123708,430.9553267204028,430.95532672040264,-1.7053025658242404e-13,382.4449083264961,-281.2160039081333,-1.2289044183628488,14871.664829640635,-7792.012694337842,776.4401397300971,7856.09227503289,1
China,Male,Incidence,1999,2000,157047.77614073304,157949.68899675497,derived_proxy_NOT_OFFICIAL,2003.9544440020495,-1143.8439966278431,41.80240864771864,901.9128560219251,901.912856021925,-1.1368683772161603e-13,222.1893645957004,-126.82422575424923,4.63486115854883,16875.619273642686,-8935.856690965686,818.2425483778158,8758.005131054815,1
China,Male,Incidence,2000,2001,157949.68899675497,159337.452220073,derived_proxy_NOT_OFFICIAL,2363.451147802043,-1067.6798028368066,91.99187835285557,1387.763223318092,1387.763223318092,0.0,170.30651252964583,-76.93530026570545,6.628787736059635,19239.070421444725,-10003.536493802492,910.2344267306713,10145.768354372907,1
China,Male,Incidence,2001,2002,159337.452220073,161043.61088892276,derived_proxy_NOT_OFFICIAL,2593.0792654698694,-1008.4646323313402,121.54403571117533,1706.1586688497046,1706.1586688497046,0.0,151.98347684850017,-59.107318137723325,7.12384128922315,21832.149686914596,-11012.001126133831,1031.7784624418466,11851.927023222612,1
China,Male,Incidence,2002,2003,161043.61088892276,163056.59290194008,derived_proxy_NOT_OFFICIAL,2741.64090035068,-857.3460664782955,128.6871791449327,2012.9820130173175,2012.9820130173173,-2.2737367544323206e-13,136.1979830232638,-42.59084586618807,6.392862842924251,24573.790587265277,-11869.347192612127,1160.4656415867794,13864.90903623993,1
China,Male,Incidence,2003,2004,163056.59290194008,165370.2264538251,derived_proxy_NOT_OFFICIAL,2792.4852051434723,-585.7493628394441,106.89770958096778,2313.6335518849955,2313.633551884996,4.547473508864641e-13,120.69695319158646,-25.317292030201337,4.620338838614897,27366.27579240875,-12455.096555451571,1267.3633511677472,16178.542588124925,1
China,Male,Incidence,2004,2005,165370.2264538251,167779.91635294887,derived_proxy_NOT_OFFICIAL,2690.7716513824903,-321.7348536098968,40.65310135117519,2409.6898991237686,2409.689899123769,4.547473508864641e-13,111.66464416690842,-13.351711924712333,1.6870677578039317,30057.047443791238,-12776.831409061468,1308.0164525189223,18588.232487248693,1
China,Male,Incidence,2005,2006,167779.91635294887,170120.31506707924,derived_proxy_NOT_OFFICIAL,2407.851430397427,-70.99309745322778,3.540381186195494,2340.398714130395,2340.398714130395,0.0,102.88210362874409,-3.0333761946030706,0.1512725658589745,32464.898874188664,-12847.824506514697,1311.556833705118,20928.63120137909,1
China,Male,Incidence,2006,2007,170120.31506707924,172326.4129381209,derived_proxy_NOT_OFFICIAL,2132.1853853066423,60.47991623361304,13.432569501339456,2206.0978710415948,2206.0978710415948,0.0,96.64962798318393,2.741488354959422,0.6088836618566408,34597.08425949531,-12787.344590281084,1324.9894032064574,23134.729072420683,1
China,Male,Incidence,2007,2008,172326.4129381209,174349.86772257433,derived_proxy_NOT_OFFICIAL,1899.071523701549,121.8729681861975,2.5102925657217083,2023.4547844534682,2023.4547844534684,2.2737367544323206e-13,93.85292610897086,6.023014159869907,0.12405973115923785,36496.15578319686,-12665.471622094885,1327.499695772179,25158.18385687415,1
China,Male,Incidence,2008,2009,174349.86772257433,176057.8950242797,derived_proxy_NOT_OFFICIAL,1697.8639845093323,33.34128263086799,-23.177965434787136,1708.0273017054133,1708.027301705413,-2.2737367544323206e-13,99.40496752095629,1.9520345253016582,-1.3570020462579635,38194.01976770619,-12632.130339464018,1304.321730337392,26866.211158579565,1
China,Male,Incidence,2009,2010,176057.8950242797,177408.65160755467,derived_proxy_NOT_OFFICIAL,1504.7813372661817,-90.32647683492783,-63.69827715627132,1350.7565832749824,1350.7565832749824,0.0,111.40285051343284,-6.687102469338066,-4.715748044094769,39698.80110497237,-12722.456816298945,1240.6234531811206,28216.967741854547,1
China,Male,Incidence,2010,2011,177408.65160755467,178147.03941387,derived_proxy_NOT_OFFICIAL,1294.661068016377,-391.65446573755855,-164.61879596352327,738.3878063152952,738.3878063152952,0.0,175.3361928438388,-53.041838230237545,-22.294354613601275,40993.46217298875,-13114.111282036503,1076.0046572175972,28955.355548169842,1
China,Male,Incidence,2011,2012,178147.03941387,178320.40412670333,derived_proxy_NOT_OFFICIAL,1101.408673392468,-656.0285498684049,-272.0154106907818,173.36471283328137,173.36471283328137,0.0,635.3130665360103,-378.40950395671575,-156.90356257929446,42094.870846381215,-13770.13983190491,803.9892465268156,29128.720261003124,1
China,Male,Incidence,2012,2013,178320.40412670333,178063.91514316018,derived_proxy_NOT_OFFICIAL,936.5102047643061,-888.3384655335492,-304.66072277391015,-256.48898354315315,-256.48898354315327,-1.1368683772161603e-13,-365.1268728298977,346.3456610346347,118.78121179526306,43031.38105114552,-14658.478297438458,499.32852375290537,28872.23127745997,1
China,Male,Incidence,2013,2014,178063.91514316018,177407.7334707745,derived_proxy_NOT_OFFICIAL,799.0506102609554,-1194.706834419262,-260.5254482274128,-656.1816723857191,-656.1816723857194,-2.2737367544323206e-13,-121.77277176239915,182.06952200837833,39.70324975402083,43830.43166140648,-15853.18513185772,238.80307552549255,28216.04960507425,1
China,Male,Incidence,2014,2015,177407.7334707745,176736.98057902182,derived_proxy_NOT_OFFICIAL,683.3614702610503,-1245.0597680519422,-109.05459396168591,-670.7528917525779,-670.7528917525779,0.0,-101.8797650615457,185.62123001792594,16.25853504361978,44513.79313166753,-17098.244899909663,129.74848156380665,27545.296713321673,1
China,Male,Incidence,2015,2016,176736.98057902182,176045.75517335773,derived_proxy_NOT_OFFICIAL,583.3539950691484,-1320.6322562364946,46.05285550330883,-691.2254056640377,-691.2254056640375,2.2737367544323206e-13,-84.39417739698662,191.0566720226098,-6.662494625623222,45097.14712673668,-18418.877156146158,175.80133706711547,26854.071307657636,1
China,Male,Incidence,2016,2017,176045.75517335773,175338.74999950238,derived_proxy_NOT_OFFICIAL,503.23269890930777,-1310.6096294451902,100.37175668050867,-707.0051738553739,-707.0051738553736,2.2737367544323206e-13,-71.17807867870708,185.37482863078603,-14.196749952078974,45600.379825645985,-19729.486785591347,276.17309374762414,26147.066133802262,1
China,Male,Incidence,2017,2018,175338.74999950238,174639.15079919648,derived_proxy_NOT_OFFICIAL,499.89553737598663,-1309.9786675349849,110.48392985311996,-699.5992003058782,-699.5992003058783,-1.1368683772161603e-13,-71.45456100541891,187.24702186083647,-15.79246085541754,46100.275363021974,-21039.465453126333,386.6570236007441,25447.466933496384,1
China,Male,Incidence,2018,2019,174639.15079919648,173871.19932767673,derived_proxy_NOT_OFFICIAL,585.7266306418945,-1543.2629989169168,189.58489675522046,-767.951471519802,-767.9514715198018,2.2737367544323206e-13,-76.27130780578122,200.9584011685982,-24.68709336281699,46686.001993663864,-22582.728452043248,576.2419203559646,24679.51546197658,1
China,Male,Incidence,2019,2020,173871.19932767673,173245.96260665575,derived_proxy_NOT_OFFICIAL,704.7406234167913,-1442.295379505124,112.31803506726767,-625.236721021065,-625.2367210210649,1.1368683772161603e-13,-112.7158082247456,230.6798898743075,-17.964081649561898,47390.74261708066,-24025.023831548373,688.5599554232323,24054.278740955517,1
China,Male,Incidence,2020,2021,173245.96260665575,172545.62412085585,derived_proxy_NOT_OFFICIAL,760.5543193671183,-1388.207292813953,-72.68551235298219,-700.3384857998171,-700.3384857998169,2.2737367544323206e-13,-108.5981043150202,198.21947828963872,10.378626025381449,48151.296936447776,-25413.231124362326,615.8744430702501,23353.9402551557,1
China,Male,Incidence,2021,2022,172545.62412085585,171931.90809884417,derived_proxy_NOT_OFFICIAL,740.9790817404622,-1213.32182968566,-141.3732740665388,-613.7160220117366,-613.7160220117366,0.0,-120.73647341184973,197.70085612372307,23.03561728812666,48892.27601818824,-26626.552954047984,474.50116900371125,22740.224233143963,1
China,Male,Incidence,2022,2023,171931.90809884417,171280.30877956116,derived_proxy_NOT_OFFICIAL,785.431072330534,-1133.9264468473461,-303.1039447661072,-651.5993192829192,-651.5993192829194,-2.2737367544323206e-13,-120.53896452729505,174.02204288599086,46.516921641304215,49677.70709051877,-27760.479400895332,171.39722423760406,22088.624913861044,1
China,Male,Prevalence,1990,1991,1920293.5095298905,1975320.832919032,derived_proxy_NOT_OFFICIAL,32963.68274996484,18862.062684951197,3201.5779542257856,55027.32338914182,55027.32338914183,7.275957614183426e-12,59.90420889064967,34.27763068096662,5.818160428383715,32963.68274996484,18862.062684951197,3201.5779542257856,55027.32338914182,1
China,Male,Prevalence,1991,1992,1975320.832919032,2026383.1313688557,derived_proxy_NOT_OFFICIAL,27550.821900174724,20770.553318371763,2740.923231277382,51062.298449823866,51062.298449823866,0.0,53.95531093698693,40.67688676173058,5.367802301282497,60514.50465013957,39632.61600332296,5942.501185503168,106089.62183896569,1
China,Male,Prevalence,1992,1993,2026383.1313688557,2073524.1956833096,derived_proxy_NOT_OFFICIAL,23858.963863656547,21036.579270493046,2245.5211803040393,47141.06431445363,47141.06431445363,0.0,50.611848100216314,44.624744002742325,4.763407897041378,84373.4685137961,60669.195273816,8188.022365807206,153230.68615341932,1
China,Male,Prevalence,1993,1994,2073524.1956833096,2116083.027454895,derived_proxy_NOT_OFFICIAL,21334.170674655743,19490.510964962923,1734.1501319667245,42558.83177158539,42558.831771585385,-7.275957614183426e-12,50.12865670081575,45.796630578510985,4.074712720673264,105707.63918845185,80159.70623877893,9922.172497773932,195789.5179250047,1
China,Male,Prevalence,1994,1995,2116083.027454895,2153848.095032992,derived_proxy_NOT_OFFICIAL,19197.562877563138,17503.693125269456,1063.8115752642818,37765.067578096874,37765.06757809688,7.275957614183426e-12,50.83418118572999,46.34889925477404,2.81691955949597,124905.20206601499,97663.39936404838,10985.984073038213,233554.58550310158,1
China,Male,Prevalence,1995,1996,2153848.095032992,2186806.5382690975,derived_proxy_NOT_OFFICIAL,17260.872100352623,16071.181382859668,-373.6102471066794,32958.44323610561,32958.44323610562,7.275957614183426e-12,52.37162440197881,48.761955374317765,-1.1335797762965745,142166.07416636762,113734.58074690806,10612.373825931534,266513.0287392072,1
China,Male,Prevalence,1996,1997,2186806.5382690975,2216327.4363996424,derived_proxy_NOT_OFFICIAL,16721.85831763743,14587.516411618872,-1788.476598711374,29520.898130544927,29520.898130544927,0.0,56.64413814136474,49.414202600175436,-6.058340741540171,158887.93248400505,128322.09715852693,8823.897227220159,296033.9268697521,1
China,Male,Prevalence,1997,1998,2216327.4363996424,2244760.2974069105,derived_proxy_NOT_OFFICIAL,19103.57334010008,11504.725188224189,-2175.4375210561943,28432.861007268075,28432.86100726807,-3.637978807091713e-12,67.18836115442896,40.462777155219534,-7.651138309648487,177991.50582410512,139826.8223467511,6648.459706163965,324466.7878770202,1
China,Male,Prevalence,1998,1999,2244760.2974069105,2273456.249403406,derived_proxy_NOT_OFFICIAL,23740.632286983466,6687.261372733317,-1731.9416632203695,28695.951996496413,28695.951996496417,3.637978807091713e-12,82.73164204443206,23.303849175485755,-6.035491219917806,201732.1381110886,146514.08371948442,4916.518042943596,353162.7398735166,1
China,Male,Prevalence,1999,2000,2273456.249403406,2303583.0455549266,derived_proxy_NOT_OFFICIAL,29117.502420465775,1615.454073006132,-606.1603419521514,30126.796151519753,30126.796151519753,0.0,96.64984711292287,5.362183435906576,-2.012030548829446,230849.64053155435,148129.53779249056,4310.357700991444,383289.53602503636,1
China,Male,Prevalence,2000,2001,2303583.0455549266,2335810.889459635,derived_proxy_NOT_OFFICIAL,34557.7750599687,-2809.676934959832,479.7457796991803,32227.843904708046,32227.843904708046,0.0,107.22955951428163,-8.71816601590706,1.4886065016254344,265407.41559152305,145319.86085753073,4790.103480690625,415517.3799297444,1
China,Male,Prevalence,2001,2002,2335810.889459635,2369765.6930468925,derived_proxy_NOT_OFFICIAL,38084.99222618218,-5066.49396019134,936.3053212665642,33954.8035872574,33954.8035872574,0.0,112.16378303679767,-14.921287785309708,2.7575047485120545,303492.40781770524,140253.36689733938,5726.408801957189,449472.1835170018,1
China,Male,Prevalence,2002,2003,2369765.6930468925,2405951.3554947632,derived_proxy_NOT_OFFICIAL,40398.450067696474,-5325.947670672477,1113.1600508476454,36185.66244787164,36185.66244787165,7.275957614183426e-12,111.64214590763315,-14.718392065766198,3.0762461581330505,343890.8578854017,134927.4192266669,6839.568852804834,485657.84596487344,1
China,Male,Prevalence,2003,2004,2405951.3554947632,2443943.0507961973,derived_proxy_NOT_OFFICIAL,41236.65525625701,-4240.729908943098,995.769954119188,37991.695301433094,37991.6953014331,7.275957614183426e-12,108.54123494378918,-11.162255001511166,2.621020057722,385127.51314165874,130686.68931772382,7835.338806924022,523649.54126630654,1
China,Male,Prevalence,2004,2005,2443943.0507961973,2482828.421432954,derived_proxy_NOT_OFFICIAL,39792.24378750295,-1340.928259439456,434.05510869350593,38885.370636757,38885.370636757005,7.275957614183426e-12,102.33217052041859,-3.448413214227983,1.1162426938094003,424919.75692916167,129345.76105828436,8269.393915617527,562534.9119030635,1
China,Male,Prevalence,2005,2006,2482828.421432954,2521998.0750223906,derived_proxy_NOT_OFFICIAL,35663.767031463096,3019.0912783062086,486.7952796670143,39169.65358943632,39169.65358943632,0.0,91.04948286058183,7.707730351540379,1.2427867878777932,460583.52396062476,132364.85233659056,8756.189195284542,601704.5654924999,1
China,Male,Prevalence,2006,2007,2521998.0750223906,2561668.1754023945,derived_proxy_NOT_OFFICIAL,31652.156553979807,6900.12261003124,1117.8212159933366,39670.10038000438,39670.10038000438,0.0,79.78844583396616,17.39376140704002,2.817792758993803,492235.68051460455,139264.9749466218,9874.010411277879,641374.6658725042,1
China,Male,Prevalence,2007,2008,2561668.1754023945,2602013.6862660507,derived_proxy_NOT_OFFICIAL,28285.84878864807,10651.038956827639,1408.6231181814026,40345.51086365711,40345.51086365711,0.0,70.10903613102522,26.39956398822552,3.4913998807492566,520521.52930325264,149916.01390344944,11282.63352945928,681720.1767361613,1
China,Male,Prevalence,2008,2009,2602013.6862660507,2642182.7203447563,derived_proxy_NOT_OFFICIAL,25409.74306402852,13545.69326846868,1213.5977462079222,40169.034078705125,40169.034078705125,0.0,63.25704276145148,33.721730131543495,3.021227107005017,545931.2723672811,163461.70717191813,12496.231275667204,721889.2108148665,1
China,Male,Prevalence,2009,2010,2642182.7203447563,2680727.0954207284,derived_proxy_NOT_OFFICIAL,22660.360866046198,15433.255603710346,450.75860621516284,38544.37507597171,38544.3750759717,-7.275957614183426e-12,58.79031848715199,40.0402278498253,1.1694536630227081,568591.6332333274,178894.96277562846,12946.989881882366,760433.5858908382,1
