location_name,sex_name,measure_name,start_year,end_year,interval_label,count_start,count_end,population_growth,population_aging,rate_change,total_change,population_growth_pct_of_total,population_aging_pct_of_total,rate_change_pct_of_total
China,Male,Incidence,2001,2002,2001-2002,159337.45222009253,161043.61088893216,2593.0792654698694,-1008.4646323313402,121.54403571117533,1706.1586688497046,151.98347684850017,-59.107318137723325,7.12384128922315
China,Male,Incidence,2002,2003,2002-2003,161043.61088893216,163056.59290195684,2741.64090035068,-857.3460664782955,128.6871791449327,2012.9820130173175,136.1979830232638,-42.59084586618807,6.392862842924251
China,Male,Incidence,2003,2004,2003-2004,163056.59290195684,165370.22645385482,2792.4852051434723,-585.7493628394441,106.89770958096778,2313.6335518849955,120.69695319158646,-25.317292030201337,4.620338838614897
China,Male,Incidence,2004,2005,2004-2005,165370.22645385482,167779.91635297224,2690.7716513824903,-321.7348536098968,40.65310135117519,2409.6898991237686,111.66464416690842,-13.351711924712333,1.6870677578039317
China,Male,Incidence,2005,2006,2005-2006,167779.91635297224,170120.3150671133,2407.851430397427,-70.99309745322778,3.540381186195494,2340.398714130395,102.88210362874409,-3.0333761946030706,0.1512725658589745
China,Male,Incidence,2006,2007,2006-2007,170120.3150671133,172326.412938146,2132.1853853066423,60.47991623361304,13.432569501339456,2206.0978710415948,96.64962798318393,2.741488354959422,0.6088836618566408
China,Male,Incidence,2007,2008,2007-2008,172326.412938146,174349.86772258964,1899.071523701549,121.8729681861975,2.5102925657217083,2023.4547844534682,93.85292610897086,6.023014159869907,0.12405973115923785
China,Male,Incidence,2008,2009,2008-2009,174349.86772258964,176057.89502430864,1697.8639845093323,33.34128263086799,-23.177965434787136,1708.0273017054133,99.40496752095629,1.9520345253016582,-1.3570020462579635
China,Male,Incidence,2009,2010,2009-2010,176057.89502430864,177408.65160757772,1504.7813372661817,-90.32647683492783,-63.69827715627132,1350.7565832749824,111.40285051343284,-6.687102469338066,-4.715748044094769
China,Male,Incidence,2010,2011,2010-2011,177408.65160757772,178147.03941388434,1294.661068016377,-391.65446573755855,-164.61879596352327,738.3878063152952,175.3361928438388,-53.041838230237545,-22.294354613601275
China,Male,Incidence,2011,2012,2011-2012,178147.03941388434,178320.4041267227,1101.408673392468,-656.0285498684049,-272.0154106907818,173.36471283328137,635.3130665360103,-378.40950395671575,-156.90356257929446
China,Male,Incidence,2012,2013,2012-2013,178320.4041267227,178063.91514317787,936.5102047643061,-888.3384655335492,-304.66072277391015,-256.48898354315315,-365.1268728298977,346.3456610346347,118.78121179526306
China,Male,Incidence,2013,2014,2013-2014,178063.91514317787,177407.7334707947,799.0506102609554,-1194.706834419262,-260.5254482274128,-656.1816723857191,-121.77277176239915,182.06952200837833,39.70324975402083
China,Male,Incidence,2014,2015,2014-2015,177407.7334707947,176736.98057904438,683.3614702610503,-1245.0597680519422,-109.05459396168591,-670.7528917525779,-101.8797650615457,185.62123001792594,16.25853504361978
China,Male,Incidence,2015,2016,2015-2016,176736.98057904438,176045.7551733887,583.3539950691484,-1320.6322562364946,46.05285550330883,-691.2254056640377,-84.39417739698662,191.0566720226098,-6.662494625623222
China,Male,Incidence,2016,2017,2016-2017,176045.7551733887,175338.74999952895,503.23269890930777,-1310.6096294451902,100.37175668050867,-707.0051738553739,-71.17807867870708,185.37482863078603,-14.196749952078974
China,Male,Incidence,2017,2018,2017-2018,175338.74999952895,174639.15079921912,499.89553737598663,-1309.9786675349849,110.48392985311996,-699.5992003058782,-71.45456100541891,187.24702186083647,-15.79246085541754
China,Male,Incidence,2018,2019,2018-2019,174639.15079921912,173871.19932769486,585.7266306418945,-1543.2629989169168,189.58489675522046,-767.951471519802,-76.27130780578122,200.9584011685982,-24.68709336281699
China,Male,Incidence,2019,2020,2019-2020,173871.19932769486,173245.96260668137,704.7406234167913,-1442.295379505124,112.31803506726767,-625.236721021065,-112.7158082247456,230.6798898743075,-17.964081649561898
China,Male,Incidence,2020,2021,2020-2021,173245.96260668137,172545.62412088586,760.5543193671183,-1388.207292813953,-72.68551235298219,-700.3384857998171,-108.5981043150202,198.21947828963872,10.378626025381449
China,Male,Incidence,2021,2022,2021-2022,172545.62412088586,171931.90809886943,740.9790817404622,-1213.32182968566,-141.3732740665388,-613.7160220117366,-120.73647341184973,197.70085612372307,23.03561728812666
China,Male,Incidence,2022,2023,2022-2023,171931.90809886943,171280.30877958256,785.431072330534,-1133.9264468473461,-303.1039447661072,-651.5993192829192,-120.53896452729505,174.02204288599086,46.516921641304215
United States of America,Male,Incidence,1990,1991,1990-1991,35054.94300939488,35116.572019532396,346.77422255313047,-241.68762683794438,-43.45758557723699,61.62901013794908,562.6801757434013,-392.165355726071,-70.51482001733022
United States of America,Male,Incidence,1991,1992,1991-1992,35116.572019532396,35184.79412216535,372.2604840118559,-267.2157354073958,-36.822645971546685,68.22210263291345,545.6596464270517,-391.684989313828,-53.97465711322384
United States of America,Male,Incidence,1992,1993,1992-1993,35184.79412216535,35254.26261370041,388.9214742543857,-289.0599054120673,-30.393077309318564,69.4684915329999,559.8530580869669,-416.102176732532,-43.75088135443507
United States of America,Male,Incidence,1993,1994,1993-1994,35254.26261370041,35337.20846054966,396.8538425809566,-292.82493926084135,-21.083056469364237,82.94584685075097,478.4493228395601,-353.0314661657954,-25.417856673764682
United States of America,Male,Incidence,1994,1995,1994-1995,35337.20846054966,35436.32464020406,425.5065047405611,-314.45197290605694,-11.938352177932149,99.11617965657206,429.30075212230724,-317.25594549305924,-12.044806629248
United States of America,Male,Incidence,1995,1996,1995-1996,35436.32464020406,35594.2478872503,426.0113519860376,-267.6989315459153,-0.38917339484517777,157.9232470452771,269.7584807535643,-169.51204876706035,-0.24643198650392523
United States of America,Male,Incidence,1996,1997,1996-1997,35594.2478872503,35825.7848854282,428.4198952183663,-205.66399024892115,8.781093207421993,231.5369981768672,185.03301787263544,-88.82554056946782,3.79252269683235
United States of America,Male,Incidence,1997,1998,1997-1998,35825.7848854282,36104.92272396134,426.38238632076656,-161.31261989579676,14.068072108782266,279.1378385337521,152.7497628270165,-57.789592676913834,5.039829849897337
United States of America,Male,Incidence,1998,1999,1998-1999,36104.92272396134,36388.74798055134,416.06392434374476,-143.88774296965008,11.649075215872774,283.82525658996747,146.5915786856199,-50.69589109101722,4.104312405397308
United States of America,Male,Incidence,1999,2000,1999-2000,36388.74798055134,36645.240826598085,412.8613686057518,-160.9482195211664,4.579696962883948,256.49284604746936,160.964087290506,-62.749593995061986,1.7855067045559545
United States of America,Male,Incidence,2000,2001,2000-2001,36645.240826598085,37129.70391565229,511.852525837038,-27.327889519275534,-0.06154726519647133,484.4630890525659,105.65356523611239,-5.640861014348682,-0.012704221763692142
United States of America,Male,Incidence,2001,2002,2001-2002,37129.70391565229,37578.765896056415,487.9185228510966,-37.774527231829175,-1.0820152159770562,449.06198040329036,108.65282391818391,-8.411873834855692,-0.24095008332821402
United States of America,Male,Incidence,2002,2003,2002-2003,37578.765896056415,37965.46641405117,448.34782837385984,-60.68687717464368,-0.960433202565279,386.7005179966509,115.94187426915803,-15.69350811554105,-0.2483661536169954
United States of America,Male,Incidence,2003,2004,2003-2004,37965.46641405117,38397.76156435592,484.73396810501436,-50.003215815810115,-2.4356019850201847,432.29515030418406,112.13032756993266,-11.566915747406698,-0.56341182252597
United States of America,Male,Incidence,2004,2005,2004-2005,38397.76156435592,38784.96925546288,500.84840627165977,-107.0061295555606,-6.634585609415807,387.20769110668334,129.34877528909058,-27.6353316355171,-1.7134436535734638
United States of America,Male,Incidence,2005,2006,2005-2006,38784.96925546288,39210.17448721051,495.4862281394987,-83.33615403483903,13.055157643097726,425.20523174775735,116.52872334210456,-19.599042488798954,3.070319146694408
United States of America,Male,Incidence,2006,2007,2006-2007,39210.17448721051,39596.95116511744,469.6364646774212,-120.50394959432982,37.64416282246142,386.7766779055528,121.42316005726228,-31.15595031398345,9.732790256721158
United States of America,Male,Incidence,2007,2008,2007-2008,39596.95116511744,39959.51591560241,456.35785471663377,-135.00214367981852,41.209039448510644,362.56475048532593,125.86933895414742,-37.235319621972586,11.365980667825154
United States of America,Male,Incidence,2008,2009,2008-2009,39959.51591560241,40283.86629965536,422.95425514061327,-123.50996372456818,24.906092637372545,324.35038405341766,130.4004175530609,-38.07917912137486,7.678761568313953
United States of America,Male,Incidence,2009,2010,2009-2010,40283.86629965536,40528.04504036571,423.2193833230886,-165.46645093405823,-13.574191677016644,244.17874071201368,173.32359978964627,-67.76447877958822,-5.559121010058019
United States of America,Male,Incidence,2010,2011,2010-2011,40528.04504036571,40716.521472643886,420.7918712045927,-154.7186161656476,-77.59682276105862,188.4764322778865,223.25967555677428,-82.08910487945414,-41.17057067732011
United States of America,Male,Incidence,2011,2012,2011-2012,40716.521472643886,40839.97634337483,421.94410837434646,-166.40823158022005,-132.08100606623097,123.45487072789547,341.7800414730865,-134.79276321709273,-106.9872782559938
United States of America,Male,Incidence,2012,2013,2012-2013,40839.97634337483,40912.72303952598,416.82313940381454,-193.70510231139025,-150.37134093914696,72.7466961532773,572.9787900272037,-266.2734014796405,-206.70538854756308
United States of America,Male,Incidence,2013,2014,2013-2014,40912.72303952598,41017.20310268926,428.22949848629776,-185.78904295851194,-137.960392364838,104.48006316294777,409.867189511963,-177.82248338494412,-132.04470612701877
United States of America,Male,Incidence,2014,2015,2014-2015,41017.20310268926,41147.55823511842,446.86797255299217,-221.67850691998925,-94.8343332026913,130.35513243031164,342.8081152016699,-170.05736773617213,-72.75074746549784
United States of America,Male,Incidence,2015,2016,2015-2016,41147.55823511842,41280.42838174529,427.0030222403536,-218.7636175251731,-75.36925808989811,132.87014662528236,321.3686694006432,-164.6446723221626,-56.72399707848064
United States of America,Male,Incidence,2016,2017,2016-2017,41280.42838174529,41335.4100196764,399.20449020548887,-263.95470339117554,-80.26814888128379,54.98163793302956,726.0687480641087,-480.07791930950805,-145.99082875460076
United States of America,Male,Incidence,2017,2018,2017-2018,41335.4100196764,41328.98932020993,351.61889512483083,-273.81553977515307,-84.22405481793128,-6.420699468253588,-5476.333176211877,4264.574928775324,1311.758247436552
United States of America,Male,Incidence,2018,2019,2018-2019,41328.98932020993,41318.19287106968,328.07644673588095,-271.57017087687325,-67.3027249987002,-10.796449139692413,-3038.7439656407973,2515.3656295981973,623.3783360426003
United States of America,Male,Incidence,2019,2020,2019-2020,41318.19287106968,41291.99534666697,274.6708464441981,-268.83216504066513,-32.03620580633287,-26.1975244027999,-1048.4610767834317,1026.1739273804562,122.28714940297547
United States of America,Male,Incidence,2020,2021,2020-2021,41291.99534666697,41355.09363821028,200.79965549415408,-221.96003134676963,84.2586673943127,63.09829154169711,318.233109943175,-351.768686478765,133.53557653559005
United States of America,Male,Incidence,2021,2022,2021-2022,41355.09363821028,41589.64470863681,318.85786314185435,-155.7117634764751,71.40497076287768,234.55107042825693,135.9438959539452,-66.38714681291692,30.443250858971716
United States of America,Male,Incidence,2022,2023,2022-2023,41589.64470863681,41469.60122492642,358.8180698635115,-141.78628008979288,-337.0752734842463,-120.04348371052765,-298.90674509977055,118.11243368419375,280.79431141557683
China,Male,Prevalence,1990,1991,1990-1991,1920293.509529894,1975320.8329190249,32963.68274996484,18862.062684951197,3201.5779542257856,55027.32338914182,59.90420889064967,34.27763068096662,5.818160428383715
China,Male,Prevalence,1991,1992,1991-1992,1975320.8329190249,2026383.1313688473,27550.821900174724,20770.553318371763,2740.923231277382,51062.298449823866,53.95531093698693,40.67688676173058,5.367802301282497
China,Male,Prevalence,1992,1993,1992-1993,2026383.1313688473,2073524.1956833047,23858.963863656547,21036.579270493046,2245.5211803040393,47141.06431445363,50.611848100216314,44.624744002742325,4.763407897041378
China,Male,Prevalence,1993,1994,1993-1994,2073524.1956833047,2116083.0274548903,21334.170674655743,19490.510964962923,1734.1501319667245,42558.83177158539,50.12865670081575,45.796630578510985,4.074712720673264
China,Male,Prevalence,1994,1995,1994-1995,2116083.0274548903,2153848.0950329867,19197.562877563138,17503.693125269456,1063.8115752642818,37765.067578096874,50.83418118572999,46.34889925477404,2.81691955949597
China,Male,Prevalence,1995,1996,1995-1996,2153848.0950329867,2186806.538269093,17260.872100352623,16071.181382859668,-373.6102471066794,32958.44323610561,52.37162440197881,48.761955374317765,-1.1335797762965745
China,Male,Prevalence,1996,1997,1996-1997,2186806.538269093,2216327.4363996424,16721.85831763743,14587.516411618872,-1788.476598711374,29520.898130544927,56.64413814136474,49.414202600175436,-6.058340741540171
China,Male,Prevalence,1997,1998,1997-1998,2216327.4363996424,2244760.297406909,19103.57334010008,11504.725188224189,-2175.4375210561943,28432.861007268075,67.18836115442896,40.462777155219534,-7.651138309648487
China,Male,Prevalence,1998,1999,1998-1999,2244760.297406909,2273456.2494033957,23740.632286983466,6687.261372733317,-1731.9416632203695,28695.951996496413,82.73164204443206,23.303849175485755,-6.035491219917806
China,Male,Prevalence,1999,2000,1999-2000,2273456.2494033957,2303583.0455549234,29117.502420465775,1615.454073006132,-606.1603419521514,30126.796151519753,96.64984711292287,5.362183435906576,-2.012030548829446
China,Male,Prevalence,2000,2001,2000-2001,2303583.0455549234,2335810.8894596323,34557.7750599687,-2809.676934959832,479.7457796991803,32227.843904708046,107.22955951428163,-8.71816601590706,1.4886065016254344
China,Male,Prevalence,2001,2002,2001-2002,2335810.8894596323,2369765.693046896,38084.99222618218,-5066.49396019134,936.3053212665642,33954.8035872574,112.16378303679767,-14.921287785309708,2.7575047485120545
China,Male,Prevalence,2002,2003,2002-2003,2369765.693046896,2405951.355494758,40398.450067696474,-5325.947670672477,1113.1600508476454,36185.66244787164,111.64214590763315,-14.718392065766198,3.0762461581330505
China,Male,Prevalence,2003,2004,2003-2004,2405951.355494758,2443943.050796195,41236.65525625701,-4240.729908943098,995.769954119188,37991.695301433094,108.54123494378918,-11.162255001511166,2.621020057722
China,Male,Prevalence,2004,2005,2004-2005,2443943.050796195,2482828.4214329543,39792.24378750295,-1340.928259439456,434.05510869350593,38885.370636757,102.33217052041859,-3.448413214227983,1.1162426938094003
China,Male,Prevalence,2005,2006,2005-2006,2482828.4214329543,2521998.0750223794,35663.767031463096,3019.0912783062086,486.7952796670143,39169.65358943632,91.04948286058183,7.707730351540379,1.2427867878777932
China,Male,Prevalence,2006,2007,2006-2007,2521998.0750223794,2561668.175402388,31652.156553979807,6900.12261003124,1117.8212159933366,39670.10038000438,79.78844583396616,17.39376140704002,2.817792758993803
China,Male,Prevalence,2007,2008,2007-2008,2561668.175402388,2602013.6862660437,28285.84878864807,10651.038956827639,1408.6231181814026,40345.51086365711,70.10903613102522,26.39956398822552,3.4913998807492566
China,Male,Prevalence,2008,2009,2008-2009,2602013.6862660437,2642182.7203447535,25409.74306402852,13545.69326846868,1213.5977462079222,40169.034078705125,63.25704276145148,33.721730131543495,3.021227107005017
China,Male,Prevalence,2009,2010,2009-2010,2642182.7203447535,2680727.095420721,22660.360866046198,15433.255603710346,450.75860621516284,38544.37507597171,58.79031848715199,40.0402278498253,1.1694536630227081
China,Male,Prevalence,2010,2011,2010-2011,2680727.095420721,2715860.2784774406,19649.846947143862,15464.435900593953,18.900208974800385,35133.183056712616,55.929594865983894,44.0166092426951,0.053795891321009336
China,Male,Prevalence,2011,2012,2011-2012,2715860.2784774406,2748275.8821061254,16882.606627810048,15259.346552569186,273.65044830320403,32415.60362868244,52.08172835896765,47.07407805007584,0.844193590956513
China,Male,Prevalence,2012,2013,2012-2013,2748275.8821061254,2778705.648557664,14523.480413955558,15450.961315462057,455.3247221344306,30429.766451552045,47.72787341985926,50.7758130186832,1.4963135614575418
China,Male,Prevalence,2013,2014,2013-2014,2778705.648557664,2806340.187190272,12554.126850654759,14889.835227771116,190.57655417981246,27634.53863260569,45.42911686552378,53.8812513779505,0.6896317565257024
China,Male,Prevalence,2014,2015,2014-2015,2806340.187190272,2831414.5859148293,10878.509797153916,14212.689479784729,-16.8005523859368,25074.39872455271,43.3849278567216,56.6820749558702,-0.06700281259181619
China,Male,Prevalence,2015,2016,2015-2016,2831414.5859148293,2851934.4779216526,9397.808908279287,11123.173815760761,-1.0907172181177884,20519.89200682193,45.79853005637136,54.20678535765594,-0.005315414027301775
China,Male,Prevalence,2016,2017,2016-2017,2851934.4779216526,2868575.2372137303,8192.592239505844,8388.331515614875,59.835536964936175,16640.759292085655,49.232081876229294,50.40834596774899,0.35957215602171444
China,Male,Prevalence,2017,2018,2017-2018,2868575.2372137303,2883119.933483826,8215.541585009003,6603.523594482957,-274.3689093995684,14544.69627009239,56.484793030035654,45.401591562014865,-1.8863845920505122
China,Male,Prevalence,2018,2019,2018-2019,2883119.933483826,2895823.5866787317,9712.444718290973,2240.698854576486,750.5096220438522,12703.653194911312,76.45395044459713,17.638224376859093,5.907825178543783
China,Male,Prevalence,2019,2020,2019-2020,2895823.5866787317,2908420.901734107,11784.128346626725,1054.671278193205,-241.48456945518654,12597.315055364743,93.5447616800557,8.37219100703573,-1.9169526870914209
China,Male,Prevalence,2020,2021,2020-2021,2908420.901734107,2916230.648750341,12810.924205962492,-2780.503739058118,-2220.673450665859,7809.747016238514,164.0376337328881,-35.60299371127798,-28.43464002161012
China,Male,Prevalence,2021,2022,2021-2022,2916230.648750341,2920503.625551649,12554.828244709643,-5573.953279669165,-2707.8981637344696,4272.976801306009,293.8192465934366,-130.44660757262994,-63.37263902080669
China,Male,Prevalence,2022,2023,2022-2023,2920503.625551649,2920251.9442918487,13366.38480377407,-8359.261135854293,-5258.804927725577,-251.68125980580226,-5310.83832546277,3321.368123436888,2089.47020202588
United States of America,Male,Prevalence,1990,1991,1990-1991,606725.1570790269,614754.3897121283,6036.141639067617,2173.0877106522094,-179.99671661888718,8029.232633100939,75.17706753424109,27.064699828144718,-2.2417673623858043
United States of America,Male,Prevalence,1991,1992,1991-1992,614754.3897121283,622111.8098614202,6549.297959070944,975.9381017838606,-167.81591156270588,7357.420149292098,89.01622887067407,13.264678134193023,-2.280907004867086
United States of America,Male,Prevalence,1992,1993,1992-1993,622111.8098614202,628971.4309855105,6907.556623446735,159.52292913400257,-207.4584284905771,6859.621124090161,100.69880680710237,2.325535568921982,-3.0243423760243573
United States of America,Male,Prevalence,1993,1994,1993-1994,628971.4309855105,635997.5891347947,7111.28265844109,78.73537071297565,-163.85987987010353,7026.158149283961,101.2115370498144,1.1206034512758527,-2.3321405010902376
United States of America,Male,Prevalence,1994,1995,1994-1995,635997.5891347947,643308.0133793529,7691.277104516223,-223.025955602061,-157.82690435549011,7310.4242445586715,105.2097230915296,-3.050793608429288,-2.158929483100308
United States of America,Male,Prevalence,1995,1996,1995-1996,643308.0133793529,650570.0485993306,7759.975057765996,-313.35872244732064,-184.58111533978564,7262.03521997889,106.85675327513151,-4.315026200716106,-2.5417270744154035
United States of America,Male,Prevalence,1996,1997,1996-1997,650570.0485993306,657360.5080075574,7845.650537428757,-811.2401628715841,-243.95096633272863,6790.459408224444,115.53931870833792,-11.946764042047421,-3.592554666290487
United States of America,Male,Prevalence,1997,1998,1997-1998,657360.5080075574,663829.8408414157,7831.541054641886,-1152.2221475464758,-209.9860732348752,6469.332833860535,121.0563941563115,-17.810525090249442,-3.2458690660620606
United States of America,Male,Prevalence,1998,1999,1998-1999,663829.8408414157,670439.5824952545,7657.737398223796,-843.8720041093571,-204.12374027752475,6609.741653836914,115.85532081694186,-12.76709511966318,-3.088225697278685
United States of America,Male,Prevalence,1999,2000,1999-2000,670439.5824952545,677162.8714192557,7617.9371145954165,-782.2677377359552,-112.3804528580707,6723.28892400139,113.30670451183843,-11.63519442014974,-1.671510091688683
United States of America,Male,Prevalence,2000,2001,2000-2001,677162.8714192557,685812.1627435278,9456.405731163319,-938.9961060976688,131.88169920803438,8649.291324273683,109.33156690681143,-10.856335749293544,1.5247688424821213
United States of America,Male,Prevalence,2001,2002,2001-2002,685812.1627435278,693886.7358934253,9010.841376215918,-1249.0767333543042,312.80850703694165,8074.573149898555,111.59526589128895,-15.469260234146208,3.8739943428572645
United States of America,Male,Prevalence,2002,2003,2002-2003,693886.7358934253,701064.0999007165,8278.961315998225,-1505.7104053877413,404.11309667845495,7177.364007288939,115.34821569019718,-20.978598881965915,5.63038319176873
United States of America,Male,Prevalence,2003,2004,2003-2004,701064.0999007165,708719.6914606068,8949.005038872128,-1613.1268042040758,319.7133252234198,7655.591559891473,116.89501678429396,-21.07122345261251,4.17620666831855
United States of America,Male,Prevalence,2004,2005,2004-2005,708719.6914606068,716109.855084406,9245.901825311088,-1894.9822124696027,39.24401095656989,7390.1636237980565,125.1109217059433,-25.641952045111918,0.5310303391686076
United States of America,Male,Prevalence,2005,2006,2005-2006,716109.855084406,723613.678996288,9146.22550895096,-1645.0919593095118,2.6903622418370405,7503.823911883286,121.88752849686034,-21.92338171347936,0.035853216619016075
United States of America,Male,Prevalence,2006,2007,2006-2007,723613.678996288,730353.1362966762,8664.566364435808,-1946.7566664669039,21.647602419116687,6739.457300388021,128.56474903308535,-28.885955941212362,0.32120690812701397
United States of America,Male,Prevalence,2007,2008,2007-2008,730353.1362966762,736819.9334121667,8416.000021576396,-1888.913817819984,-60.28908826680466,6466.797115489608,130.14170494722893,-29.209418265118593,-0.9322866821103312
United States of America,Male,Prevalence,2008,2009,2008-2009,736819.9334121667,743030.9897429126,7800.0307632681215,-1347.6805094315205,-241.29392309137623,6211.056330745225,125.58299825196153,-21.698088661028468,-3.8849095909330598
United States of America,Male,Prevalence,2009,2010,2009-2010,743030.9897429126,748952.3087437882,7813.56031361003,-1165.7442391198515,-726.4970736142519,5921.319000875927,131.9564156643847,-19.687239261174845,-12.269176403209874
United States of America,Male,Prevalence,2010,2011,2010-2011,748952.3087437882,754140.3986197333,7784.952748016396,-748.0170114904175,-1848.8458605799242,5188.089875946054,150.0543154448881,-14.417965559126243,-35.63634988576186
United States of America,Male,Prevalence,2011,2012,2011-2012,754140.3986197333,757789.3007530497,7822.169617763779,-1146.9347926034825,-3026.332691843447,3648.9021333168494,214.3704964389777,-31.432325414573935,-82.93817102440379
United States of America,Male,Prevalence,2012,2013,2012-2013,757789.3007530497,760735.0038281549,7742.336673664278,-1414.010373948957,-3382.6232246122086,2945.7030751031125,262.8349319760704,-48.002474719875174,-114.83245725619517
United States of America,Male,Prevalence,2013,2014,2013-2014,760735.0038281549,764439.7184268452,7971.766016890179,-1206.783115983766,-3060.268302215438,3704.7145986909745,215.17895115879983,-32.574253261241,-82.60469789755881
United States of America,Male,Prevalence,2014,2015,2014-2015,764439.7184268452,769349.6637356485,8341.763409494597,-1418.2544517813947,-2013.56364891032,4909.945308802882,169.89524088056376,-28.88534113075867,-41.009899749805086
United States of America,Male,Prevalence,2015,2016,2015-2016,769349.6637356485,774758.3253059692,7998.9164034942705,-1078.014870251975,-1512.2399629192464,5408.661570323049,147.89086541083972,-19.931268692553587,-27.959596718286132
United States of America,Male,Prevalence,2016,2017,2016-2017,774758.3253059692,778795.4984558334,7506.804953308989,-1840.6927626359588,-1628.9390408100055,4037.173149863025,185.94211034925968,-45.593604591827095,-40.34850575743259
United States of America,Male,Prevalence,2017,2018,2017-2018,778795.4984558334,781926.4287891585,6638.585877833578,-1747.1929740281387,-1760.4625704811963,3130.9303333242424,212.0323728437965,-55.804275024320624,-56.22809781947585
United States of America,Male,Prevalence,2018,2019,2018-2019,781926.4287891585,785150.392275938,6220.612580000074,-1650.955072649056,-1345.694020569208,3223.9634867818095,192.94922555743793,-51.20886385400893,-41.74036170342898
United States of America,Male,Prevalence,2019,2020,2019-2020,785150.392275938,788085.4281700422,5230.80963719968,-1859.4645218062797,-436.309221292031,2935.035894101369,178.2196138627196,-63.354064103382925,-14.865549759336671
United States of America,Male,Prevalence,2020,2021,2020-2021,788085.4281700422,794434.224874849,3844.8537281079916,-1655.4879128071482,4159.430889506009,6348.796704806853,60.5603535107203,-26.07561699926116,65.51526348854085
United States of America,Male,Prevalence,2021,2022,2021-2022,794434.224874849,802189.8569913491,6137.7507741448935,-2200.4620460908627,3818.3433884490514,7755.632116503082,79.13927171821977,-28.372439706217314,49.23316798799754
United States of America,Male,Prevalence,2022,2023,2022-2023,802189.8569913491,798906.0584382518,6916.920193419754,-2250.2158119064793,-7950.502934614992,-3283.7985531017184,-210.63777456404452,68.5247823676953,242.11299219634924
