sex_name,measure_name,metric_name,age_name,year,China,United States of America,china_us_pct_difference,china_us_absolute_difference
Female,Prevalence,Percent,35-39 years,1990,0.0049021010657986,0.0083935854195635,-41.59705512291637,-0.0034914843537649006
Female,Prevalence,Percent,40-44 years,1990,0.005032665234205,0.0079834169811216,-36.96101248242761,-0.0029507517469166003
Female,Prevalence,Percent,45-49 years,1990,0.0050433026704273,0.0074775922984008,-32.55445778307692,-0.0024342896279734997
Female,Prevalence,Percent,50-54 years,1990,0.005063173102447,0.0069430260283295,-27.075412337677708,-0.0018798529258824996
Female,Prevalence,Percent,55-59 years,1990,0.0050604645820882,0.0063954943663423,-20.874536162208013,-0.0013350297842540998
Female,Prevalence,Percent,60-64 years,1990,0.0049551373558282,0.0057908269361462,-14.431264990871096,-0.000835689580318
Female,Prevalence,Percent,65-69 years,1990,0.0045572874082268,0.0049381278150316,-7.71224279868834,-0.00038084040680480026
Female,Prevalence,Percent,70+ years,1990,0.0032277298477744,0.0027383721969076,17.87038487388326,0.0004893576508668003
Female,Prevalence,Percent,15-19 years,1991,0.0008055192790998,0.0012686195724694,-36.504268373233714,-0.0004631002933695999
Female,Prevalence,Percent,20-24 years,1991,0.0024283605667742,0.0052560978598885,-53.799175138917334,-0.0028277372931143
Female,Prevalence,Percent,25-29 years,1991,0.0038103455147601,0.0078510267406542,-51.466914575269975,-0.004040681225894099
Female,Prevalence,Percent,30-34 years,1991,0.004546263352734,0.0084615113169156,-46.271260742209705,-0.003915247964181599
Female,Prevalence,Percent,35-39 years,1991,0.0048906923653615,0.0083775655371946,-41.62155648143996,-0.0034868731718330995
Female,Prevalence,Percent,40-44 years,1991,0.0050295810910467,0.007979649139272,-36.96989675531576,-0.0029500680482253006
Female,Prevalence,Percent,45-49 years,1991,0.0050521011848725,0.0074838574681158,-32.49335377649222,-0.0024317562832432997
Female,Prevalence,Percent,50-54 years,1991,0.0050666616031473,0.0069552382276757,-27.153298890806276,-0.0018885766245283998
Female,Prevalence,Percent,55-59 years,1991,0.0050715683111706,0.0064099637640278,-20.879922291732246,-0.0013383954528571997
Female,Prevalence,Percent,60-64 years,1991,0.0049755670660552,0.0058049222605468,-14.287102518638694,-0.0008293551944916003
Female,Prevalence,Percent,65-69 years,1991,0.0045768709039217,0.0049495623048349,-7.529785018548862,-0.00037269140091319986
Female,Prevalence,Percent,70+ years,1991,0.0032333303945243,0.002736147926958,18.170891371325038,0.0004971824675663
Female,Prevalence,Percent,15-19 years,1992,0.0008045088302332,0.0012724682619732,-36.77572523611248,-0.00046795943174
Female,Prevalence,Percent,20-24 years,1992,0.0024317452716164,0.0052426452287216,-53.61606277887751,-0.0028108999571051997
Female,Prevalence,Percent,25-29 years,1992,0.0038066311057182,0.007824162525922,-51.34775008690625,-0.0040175314202038
Female,Prevalence,Percent,30-34 years,1992,0.004533154080364,0.0084367954696317,-46.26924290530548,-0.0039036413892677
Female,Prevalence,Percent,35-39 years,1992,0.0048833974752692,0.0083611099413258,-41.593909067833025,-0.0034777124660566004
Female,Prevalence,Percent,40-44 years,1992,0.0050267578911167,0.0079741181594955,-36.96158257786929,-0.0029473602683788005
Female,Prevalence,Percent,45-49 years,1992,0.0050621794501703,0.0074872111959928,-32.38898546257638,-0.0024250317458224995
Female,Prevalence,Percent,50-54 years,1992,0.0050699813813632,0.0069641535162755,-27.198885413504236,-0.0018941721349122996
Female,Prevalence,Percent,55-59 years,1992,0.0050800759174351,0.0064212191764995,-20.886115583357455,-0.0013411432590643996
Female,Prevalence,Percent,60-64 years,1992,0.0049918606880471,0.0058159567349592,-14.169569762418133,-0.0008240960469120999
Female,Prevalence,Percent,65-69 years,1992,0.0045935626094426,0.0049585931414097,-7.361574574826346,-0.0003650305319670994
Female,Prevalence,Percent,70+ years,1992,0.0032381940748038,0.0027369990560788,18.311844778019193,0.0005011950187250001
Female,Prevalence,Percent,15-19 years,1993,0.0008041003733147,0.0012760128931746,-36.98336610736167,-0.00047191251985990003
Female,Prevalence,Percent,20-24 years,1993,0.0024354601097304,0.0052326390967946,-53.45637135145993,-0.0027971789870642
Female,Prevalence,Percent,25-29 years,1993,0.0038035780342833,0.0078016238348739,-51.246328779901006,-0.0039980458005905994
Female,Prevalence,Percent,30-34 years,1993,0.004523970744265,0.008414519127262,-46.23613452124798,-0.003890548382997
Female,Prevalence,Percent,35-39 years,1993,0.0048790001145979,0.0083452770639701,-41.5357923146435,-0.0034662769493721997
Female,Prevalence,Percent,40-44 years,1993,0.0050229819306397,0.007967574717844,-36.95720330817427,-0.0029445927872042994
Female,Prevalence,Percent,45-49 years,1993,0.0050737763989128,0.0074881074754997,-32.24220651862086,-0.0024143310765869005
Female,Prevalence,Percent,50-54 years,1993,0.0050743535332784,0.0069700902308511,-27.198165802528163,-0.0018957366975727004
Female,Prevalence,Percent,55-59 years,1993,0.0050852668942435,0.0064291327849161,-20.902755249130177,-0.0013438658906725996
Female,Prevalence,Percent,60-64 years,1993,0.0050032694181562,0.0058238856972702,-14.090528588132202,-0.0008206162791139998
Female,Prevalence,Percent,65-69 years,1993,0.0046074665303736,0.0049650907222136,-7.2027725543866605,-0.0003576241918399996
Female,Prevalence,Percent,70+ years,1993,0.0032434796019724,0.0027254751086879,19.006025468120225,0.0005180044932844999
Female,Prevalence,Percent,15-19 years,1994,0.0008043591587852,0.0012791500480328,-37.11768529249395,-0.0004747908892475999
Female,Prevalence,Percent,20-24 years,1994,0.0024391920114009,0.0052264921252978,-53.33022698734254,-0.0027873001138969
Female,Prevalence,Percent,25-29 years,1994,0.0038017449568611,0.0077847816607493,-51.16439840529612,-0.0039830367038882
Female,Prevalence,Percent,30-34 years,1994,0.0045182228653881,0.0083961802351183,-46.18716203244486,-0.003877957369730199
Female,Prevalence,Percent,35-39 years,1994,0.0048774061507346,0.0083312935277707,-41.456796180848244,-0.0034538873770361004
Female,Prevalence,Percent,40-44 years,1994,0.0050192541916069,0.0079607791096565,-36.950214012112234,-0.0029415249180496
Female,Prevalence,Percent,45-49 years,1994,0.005086143419867,0.0074871416302077,-32.0682889268931,-0.0024009982103407003
Female,Prevalence,Percent,50-54 years,1994,0.0050795329132607,0.0069731215915329,-27.15553792395483,-0.0018935886782721996
Female,Prevalence,Percent,55-59 years,1994,0.005087328047094,0.0064337172558206,-20.92708080244774,-0.0013463892087266002
Female,Prevalence,Percent,60-64 years,1994,0.0050090560435373,0.0058286524542848,-14.061507649937033,-0.0008195964107474999
Female,Prevalence,Percent,65-69 years,1994,0.0046176839319106,0.0049690589342693,-7.071258501995803,-0.00035137500235870017
Female,Prevalence,Percent,70+ years,1994,0.0032479947386729,0.0027217377419657,19.335330829013863,0.0005262569967072
Female,Prevalence,Percent,15-19 years,1995,0.000805496793054,0.0012816252225193,-37.150363546167654,-0.00047612842946530005
Female,Prevalence,Percent,20-24 years,1995,0.0024425792621297,0.0052242490266042,-53.24535163444545,-0.0027816697644745
Female,Prevalence,Percent,25-29 years,1995,0.0038012002908571,0.0077748225220845,-51.10884807904317,-0.0039736222312274
Female,Prevalence,Percent,30-34 years,1995,0.0045158664276385,0.0083830661122692,-46.13108894573532,-0.003867199684630701
Female,Prevalence,Percent,35-39 years,1995,0.0048771967654076,0.0083203629344959,-41.38240358257773,-0.0034431661690883008
Female,Prevalence,Percent,40-44 years,1995,0.0050196042531853,0.0079544978279271,-36.89602584889532,-0.0029348935747417993
Female,Prevalence,Percent,45-49 years,1995,0.0050925415402208,0.0074848901751665,-31.962374583438457,-0.0023923486349457
Female,Prevalence,Percent,50-54 years,1995,0.0050868708144368,0.0069734995821369,-27.054260855379255,-0.0018866287677000992
Female,Prevalence,Percent,55-59 years,1995,0.0050854844096725,0.0064351084927721,-20.972825627034798,-0.0013496240830996
Female,Prevalence,Percent,60-64 years,1995,0.005008624753764,0.0058301039474948,-14.090300981405157,-0.0008214791937308005
Female,Prevalence,Percent,65-69 years,1995,0.0046236842084064,0.0049704267564717,-6.9761122143853544,-0.0003467425480653003
Female,Prevalence,Percent,70+ years,1995,0.0032483561929369,0.0027126148477397,19.749996784232348,0.0005357413451972
Female,Prevalence,Percent,15-19 years,1996,0.0008080453882623,0.0012846385338745,-37.099396682021045,-0.0004765931456122
Female,Prevalence,Percent,20-24 years,1996,0.0024461512411391,0.0052284163364506,-53.2142988674136,-0.0027822650953114995
Female,Prevalence,Percent,25-29 years,1996,0.0038023928438267,0.0077686413050393,-51.05459636345684,-0.0039662484612126
Female,Prevalence,Percent,30-34 years,1996,0.0045196893817033,0.008369356286801,-45.99716839834941,-0.003849666905097699
Female,Prevalence,Percent,35-39 years,1996,0.0048800501780101,0.0083053842572313,-41.24233115690996,-0.0034253340792211994
Female,Prevalence,Percent,40-44 years,1996,0.0050253274920326,0.0079423744706392,-36.72764346972218,-0.0029170469786066
Female,Prevalence,Percent,45-49 years,1996,0.0050971331388198,0.0074759518452615,-31.81960980593358,-0.0023788187064417007
Female,Prevalence,Percent,50-54 years,1996,0.0050922745597512,0.0069671630433491,-26.91035751470867,-0.0018748884835978995
Female,Prevalence,Percent,55-59 years,1996,0.0050797414289268,0.0064302430195801,-21.002341381826795,-0.0013505015906533002
Female,Prevalence,Percent,60-64 years,1996,0.0050020707389426,0.0058262191211208,-14.1455095499336,-0.0008241483821781999
Female,Prevalence,Percent,65-69 years,1996,0.0046220600060046,0.0049677553980008,-6.95878448716133,-0.0003456953919961994
Female,Prevalence,Percent,70+ years,1996,0.0032418962962984,0.0027018298033618,19.988916113983656,0.0005400664929366
Female,Prevalence,Percent,15-19 years,1997,0.0008115640019552,0.0012890687413127,-37.04261255076604,-0.00047750473935750004
Female,Prevalence,Percent,20-24 years,1997,0.0024502750327439,0.0052389512229686,-53.22966509019192,-0.0027886761902246996
Female,Prevalence,Percent,25-29 years,1997,0.0038064247978626,0.0077632779311202,-50.96884548466304,-0.0039568531332576
Female,Prevalence,Percent,30-34 years,1997,0.0045291980878541,0.0083512576293504,-45.76627510644285,-0.003822059541496301
Female,Prevalence,Percent,35-39 years,1997,0.0048874122465856,0.0082828938250475,-40.993904427386866,-0.0033954815784619004
Female,Prevalence,Percent,40-44 years,1997,0.005035189077049,0.0079217773439039,-36.43864427818381,-0.0028865882668549
Female,Prevalence,Percent,45-49 years,1997,0.0051011887907207,0.0074586552614334,-31.607124717273006,-0.0023574664707126996
Female,Prevalence,Percent,50-54 years,1997,0.0050971264196221,0.0069531561211911,-26.693341400927096,-0.0018560297015690003
Female,Prevalence,Percent,55-59 years,1997,0.005070908558533,0.006418844282291,-20.999663872152663,-0.0013479357237580003
Female,Prevalence,Percent,60-64 years,1997,0.004989876933008,0.0058170803436801,-14.220250740920326,-0.0008272034106720999
Female,Prevalence,Percent,65-69 years,1997,0.0046140955633419,0.0049610882216855,-6.994285181764226,-0.0003469926583435992
Female,Prevalence,Percent,70+ years,1997,0.0032327890938153,0.0026870096941704,20.311776352314425,0.0005457793996448998
Female,Prevalence,Percent,15-19 years,1998,0.0008151903246624,0.0012937492884472,-36.99008517787724,-0.00047855896378480004
Female,Prevalence,Percent,20-24 years,1998,0.0024544446706944,0.005251860405546,-53.2652340092191,-0.0027974157348516003
Female,Prevalence,Percent,25-29 years,1998,0.0038116539527429,0.0077594812382128,-50.87746415350804,-0.0039478272854698996
Female,Prevalence,Percent,30-34 years,1998,0.0045401044764863,0.0083332612636618,-45.51827510456228,-0.0037931567871755008
Female,Prevalence,Percent,35-39 years,1998,0.0048982670045377,0.0082591609438448,-40.69292222488813,-0.003360893939307101
Female,Prevalence,Percent,40-44 years,1998,0.0050456148350067,0.0078990741187781,-36.12397150430585,-0.0028534592837713988
Female,Prevalence,Percent,45-49 years,1998,0.0051028602646058,0.0074388287257623,-31.402369207218438,-0.0023359684611565
Female,Prevalence,Percent,50-54 years,1998,0.0051044029926463,0.0069364380511898,-26.411755500782608,-0.0018320350585435
Female,Prevalence,Percent,55-59 years,1998,0.0050626719225552,0.0064050858990344,-20.958563204930257,-0.0013424139764792002
Female,Prevalence,Percent,60-64 years,1998,0.0049751292683659,0.0058056731033389,-14.305728555321974,-0.000830543834973
Female,Prevalence,Percent,65-69 years,1998,0.0046030988733337,0.0049526301265618,-7.057487522710481,-0.0003495312532280992
Female,Prevalence,Percent,70+ years,1998,0.003224995725074,0.0026732977417596,20.637356426720533,0.0005516979833143998
Female,Prevalence,Percent,15-19 years,1999,0.0008182499004016,0.0012977507132527,-36.94860715192926,-0.0004795008128511
Female,Prevalence,Percent,20-24 years,1999,0.0024582672472499,0.0052636511806587,-53.29729948134083,-0.0028053839334088
Female,Prevalence,Percent,25-29 years,1999,0.0038165617452493,0.0077581534289513,-50.805797021145025,-0.003941591683702
Female,Prevalence,Percent,30-34 years,1999,0.0045491394218903,0.0083200321586562,-45.323054825487006,-0.0037708927367659005
Female,Prevalence,Percent,35-39 years,1999,0.0049080890397745,0.0082406322789161,-40.440382804945806,-0.0033325432391416
Female,Prevalence,Percent,40-44 years,1999,0.0050543437861148,0.0078807879545027,-35.86499452472904,-0.002826444168387899
Female,Prevalence,Percent,45-49 years,1999,0.0051026116364971,0.0074223095904773,-31.253047662635012,-0.0023196979539802003
Female,Prevalence,Percent,50-54 years,1999,0.0051130336440851,0.0069220566763997,-26.134184056630826,-0.0018090230323146005
Female,Prevalence,Percent,55-59 years,1999,0.0050574743942069,0.0063928256068805,-20.888278435694886,-0.0013353512126736003
Female,Prevalence,Percent,60-64 years,1999,0.0049619773470069,0.0057950780588612,-14.376005006186476,-0.0008331007118543001
Female,Prevalence,Percent,65-69 years,1999,0.0045921986297514,0.004944592303518,-7.126849943035296,-0.00035239367376660013
Female,Prevalence,Percent,70+ years,1999,0.0032193917006403,0.0026537939776925,21.312796988091478,0.0005655977229477999
Female,Prevalence,Percent,15-19 years,2000,0.0008201021523296,0.0013000420483182,-36.917259453990326,-0.00047993989598860013
Female,Prevalence,Percent,20-24 years,2000,0.002461665975123,0.0052707134349355,-53.29539339387126,-0.0028090474598124996
Female,Prevalence,Percent,25-29 years,2000,0.0038195943654886,0.0077601027852498,-50.779075081984935,-0.0039405084197612
Female,Prevalence,Percent,30-34 years,2000,0.0045526602923885,0.0083161439596362,-45.255152935235365,-0.0037634836672477004
Female,Prevalence,Percent,35-39 years,2000,0.0049127655853434,0.0082337202579491,-40.33358638095025,-0.0033209546726056995
Female,Prevalence,Percent,40-44 years,2000,0.005057846408557,0.0078734600338544,-35.760816885978855,-0.0028156136252974005
Female,Prevalence,Percent,45-49 years,2000,0.0051039052031798,0.0074150460542602,-31.16826023963223,-0.0023111408510804003
Female,Prevalence,Percent,50-54 years,2000,0.0051166987626924,0.0069151157232628,-26.007040699556683,-0.0017984169605703999
Female,Prevalence,Percent,55-59 years,2000,0.005059180831871,0.0063861747723974,-20.779167307822366,-0.0013269939405264
Female,Prevalence,Percent,60-64 years,2000,0.0049534933396177,0.0057885381225817,-14.425831967943715,-0.0008350447829640001
Female,Prevalence,Percent,65-69 years,2000,0.0045846660701961,0.0049391416930219,-7.176866849691887,-0.00035447562282579954
Female,Prevalence,Percent,70+ years,2000,0.0032157414329456,0.0026394199972606,21.835154552255887,0.0005763214356850001
Female,Prevalence,Percent,15-19 years,2001,0.0008201850889058,0.0013014622373136,-36.97972439071481,-0.00048127714840779994
Female,Prevalence,Percent,20-24 years,2001,0.0024628563017737,0.0052757600867719,-53.31750759575087,-0.0028129037849982004
Female,Prevalence,Percent,25-29 years,2001,0.003818615962509,0.0077740078981946,-50.87970050305945,-0.003955391935685599
Female,Prevalence,Percent,30-34 years,2001,0.0045491838149757,0.008332129749039,-45.401908611656125,-0.0037829459340633
Female,Prevalence,Percent,35-39 years,2001,0.004913011474647,0.00824795271523,-40.43356400946586,-0.003334941240583
Female,Prevalence,Percent,40-44 years,2001,0.0050559086703237,0.0078830174880732,-35.86328232845916,-0.002827108817749501
Female,Prevalence,Percent,45-49 years,2001,0.0051062377154846,0.0074199082658702,-31.181929310742696,-0.0023136705503856003
Female,Prevalence,Percent,50-54 years,2001,0.0051196011786727,0.0069160006278435,-25.974541441459355,-0.0017963994491707993
Female,Prevalence,Percent,55-59 years,2001,0.005063695878617,0.0063839627456771,-20.680992663281405,-0.0013202668670600996
Female,Prevalence,Percent,60-64 years,2001,0.0049518161599906,0.0057839382890784,-14.386773985107437,-0.0008321221290877997
Female,Prevalence,Percent,65-69 years,2001,0.0045834537785703,0.0049341634460037,-7.107783746350127,-0.0003507096674334005
Female,Prevalence,Percent,70+ years,2001,0.0032136987524148,0.0026268959429759,22.338258620710192,0.0005868028094389
Female,Prevalence,Percent,15-19 years,2002,0.0008186058722391,0.0013031885808934,-37.18438879521908,-0.00048458270865430007
Female,Prevalence,Percent,20-24 years,2002,0.0024603414227709,0.0052827013091052,-53.42645213481434,-0.0028223598863342998
Female,Prevalence,Percent,25-29 years,2002,0.0038139750693526,0.0078013403983103,-51.11128505328813,-0.0039873653289577
Female,Prevalence,Percent,30-34 years,2002,0.0045431606166252,0.0083671469505579,-45.7023924227568,-0.0038239863339327006
Female,Prevalence,Percent,35-39 years,2002,0.0049115494493249,0.0082802686819643,-40.68369472088496,-0.0033687192326394
Female,Prevalence,Percent,40-44 years,2002,0.0050524215705653,0.0079054473881774,-36.08936569331674,-0.002853025817612099
Female,Prevalence,Percent,45-49 years,2002,0.0051091298819052,0.0074324099832715,-31.258772142487068,-0.0023232801013662995
Female,Prevalence,Percent,50-54 years,2002,0.0051230010165471,0.0069204774573074,-25.973301001975337,-0.0017974764407603
Female,Prevalence,Percent,55-59 years,2002,0.0050703234822168,0.0063821542161135,-20.554669935499568,-0.0013118307338966994
Female,Prevalence,Percent,60-64 years,2002,0.0049543041633245,0.0057779136995289,-14.254445099648205,-0.0008236095362043998
Female,Prevalence,Percent,65-69 years,2002,0.004585996808527,0.0049271015193296,-6.923029888148358,-0.0003411047108026
Female,Prevalence,Percent,70+ years,2002,0.003213721405361,0.0026075428535919,23.24711752806237,0.0006061785517691002
Female,Prevalence,Percent,15-19 years,2003,0.0008158619207003,0.0013047332957707,-37.46906564391965,-0.0004888713750704
Female,Prevalence,Percent,20-24 years,2003,0.0024559266682232,0.005289754344534,-53.57200905253845,-0.0028338276763108
Female,Prevalence,Percent,25-29 years,2003,0.003808338407216,0.0078326954284446,-51.37895451180269,-0.0040243570212286
Female,Prevalence,Percent,30-34 years,2003,0.00453655966796,0.0084085328006561,-46.048142101485034,-0.0038719731326961005
Female,Prevalence,Percent,35-39 years,2003,0.0049084373197317,0.0083186243410405,-40.994602971604444,-0.0034101870213087996
Female,Prevalence,Percent,40-44 years,2003,0.0050503461616951,0.0079322545789109,-36.33151695455905,-0.0028819084172158
Female,Prevalence,Percent,45-49 years,2003,0.0051114883421969,0.0074476136117878,-31.3674338031362,-0.0023361252695908996
Female,Prevalence,Percent,50-54 years,2003,0.005123863202016,0.0069263945071156,-26.024092379488785,-0.0018025313050996005
Female,Prevalence,Percent,55-59 years,2003,0.0050837145268342,0.0063806267208541,-20.325780691434925,-0.0012969121940198999
Female,Prevalence,Percent,60-64 years,2003,0.0049600197042548,0.0057717248142809,-14.063475583896679,-0.0008117051100261004
Female,Prevalence,Percent,65-69 years,2003,0.0045899675159776,0.0049193827384642,-6.696271463306413,-0.0003294152224865999
Female,Prevalence,Percent,70+ years,2003,0.003214864026922,0.0025902308069936,24.114963741528193,0.0006246332199283996
Female,Prevalence,Percent,15-19 years,2004,0.0008124618190062,0.0013056843673797,-37.77502133714895,-0.0004932225483734999
Female,Prevalence,Percent,20-24 years,2004,0.0024516680157814,0.0052951867664138,-53.70006528699255,-0.0028435187506324
Female,Prevalence,Percent,25-29 years,2004,0.003804240841334,0.0078587893659584,-51.59253335109507,-0.004054548524624401
Female,Prevalence,Percent,30-34 years,2004,0.0045311379109942,0.0084434168380571,-46.33525742124971,-0.0039122789270628995
Female,Prevalence,Percent,35-39 years,2004,0.0049047516319591,0.0083509413617989,-41.267080925801714,-0.0034461897298398003
Female,Prevalence,Percent,40-44 years,2004,0.0050488598978788,0.0079549215592535,-36.53161932180521,-0.0029060616613746995
Female,Prevalence,Percent,45-49 years,2004,0.0051134247989939,0.0074605991956555,-31.460936784118097,-0.0023471743966616
Female,Prevalence,Percent,50-54 years,2004,0.0051226205275626,0.006931494412342,-26.09644871903202,-0.0018088738847793998
Female,Prevalence,Percent,55-59 years,2004,0.0051005413969457,0.0063793280926597,-20.04578973113832,-0.001278786695714
Female,Prevalence,Percent,60-64 years,2004,0.0049669775076346,0.0057663336240571,-13.86246735859319,-0.0007993561164224994
Female,Prevalence,Percent,65-69 years,2004,0.0045940402522763,0.0049125393062226,-6.483389426378006,-0.00031849905394629955
Female,Prevalence,Percent,70+ years,2004,0.003217852568724,0.0025790379021305,24.769495092173166,0.0006388146665935002
Female,Prevalence,Percent,15-19 years,2005,0.0008089546669637,0.0013054814074586,-38.03399555582304,-0.0004965267404948999
Female,Prevalence,Percent,20-24 years,2005,0.0024498427956437,0.0052970673217113,-53.750959788590336,-0.0028472245260676
Female,Prevalence,Percent,25-29 years,2005,0.0038047154611657,0.0078701469756716,-51.65636076521908,-0.004065431514505901
Female,Prevalence,Percent,30-34 years,2005,0.0045285907005212,0.0084587368900529,-46.462565754390326,-0.003930146189531701
Female,Prevalence,Percent,35-39 years,2005,0.0049011328086491,0.0083650030378012,-41.40907317665008,-0.003463870229152101
Female,Prevalence,Percent,40-44 years,2005,0.0050477932536831,0.0079648226197809,-36.623908721498225,-0.0029170293660978003
Female,Prevalence,Percent,45-49 years,2005,0.0051137106306785,0.0074663649905459,-31.510036849877952,-0.0023526543598674
Female,Prevalence,Percent,50-54 years,2005,0.0051239207487522,0.006933545991357,-26.099563554645567,-0.0018096252426048004
Female,Prevalence,Percent,55-59 years,2005,0.0051100995742965,0.0063781379651807,-19.881012261049058,-0.0012680383908842
Female,Prevalence,Percent,60-64 years,2005,0.0049746112032714,0.0057628926169851,-13.67857196211466,-0.0007882814137136996
Female,Prevalence,Percent,65-69 years,2005,0.0045956910094918,0.0049081875087827,-6.366841094227116,-0.0003124964992908992
Female,Prevalence,Percent,70+ years,2005,0.0032164224620247,0.0025593652077806,25.6726649345163,0.0006570572542441001
Female,Prevalence,Percent,15-19 years,2006,0.0008041207016607,0.0013024494471485,-38.260889632131935,-0.0004983287454878001
Female,Prevalence,Percent,20-24 years,2006,0.002450278149247,0.0052961439567641,-53.734676223867226,-0.0028458658075171
Female,Prevalence,Percent,25-29 years,2006,0.0038108917114905,0.0078672616043548,-51.56012468962465,-0.004056369892864299
Female,Prevalence,Percent,30-34 years,2006,0.0045291372502709,0.0084540148908285,-46.4261973895454,-0.0039248776405576
Female,Prevalence,Percent,35-39 years,2006,0.0048960205822103,0.008359745297776,-41.43337616383095,-0.0034637247155657
Female,Prevalence,Percent,40-44 years,2006,0.0050473591174624,0.0079616942015843,-36.60445892963304,-0.0029143350841219
Female,Prevalence,Percent,45-49 years,2006,0.0051123034408378,0.0074649946934611,-31.51631513796146,-0.0023526912526233004
Female,Prevalence,Percent,50-54 years,2006,0.0051291936976777,0.006932581171948,-26.013218302694064,-0.0018033874742703002
Female,Prevalence,Percent,55-59 years,2006,0.0051170992869915,0.0063764532982495,-19.75007033461259,-0.0012593540112580005
Female,Prevalence,Percent,60-64 years,2006,0.0049803532227195,0.0057601020196183,-13.53706573673622,-0.0007797487968987998
Female,Prevalence,Percent,65-69 years,2006,0.0045996527515812,0.0049047120263627,-6.219718367598626,-0.0003050592747814995
Female,Prevalence,Percent,70+ years,2006,0.0032160473393714,0.002551724307656,26.03427924099071,0.0006643230317153999
Female,Prevalence,Percent,15-19 years,2007,0.0007975858478371,0.0012961862187491,-38.4667236620661,-0.000498600370912
Female,Prevalence,Percent,20-24 years,2007,0.0024504254655877,0.0052930884151116,-53.70518545294251,-0.0028426629495239
Female,Prevalence,Percent,25-29 years,2007,0.003819337593623,0.0078568934690675,-51.388705871351206,-0.0040375558754445
Female,Prevalence,Percent,30-34 years,2007,0.0045313005011218,0.0084382619215152,-46.30054692224882,-0.0039069614203934
Female,Prevalence,Percent,35-39 years,2007,0.0048907529393514,0.0083437871142881,-41.38449516555428,-0.0034530341749366995
Female,Prevalence,Percent,40-44 years,2007,0.0050467398627668,0.0079516029427276,-36.53179240567511,-0.0029048630799608
Female,Prevalence,Percent,45-49 years,2007,0.0051113672271423,0.0074600558184583,-31.483525706398563,-0.0023486885913160003
Female,Prevalence,Percent,50-54 years,2007,0.0051363788956363,0.0069298251932271,-25.880108770184187,-0.0017934462975907998
Female,Prevalence,Percent,55-59 years,2007,0.0051267957421107,0.0063737417944888,-19.563799296926334,-0.0012469460523780998
Female,Prevalence,Percent,60-64 years,2007,0.0049891648578416,0.0057560770214222,-13.323521570792208,-0.0007669121635806003
Female,Prevalence,Percent,65-69 years,2007,0.0046084413836468,0.004899972616332,-5.949650243217752,-0.00029153123268520036
Female,Prevalence,Percent,70+ years,2007,0.0032171379390095,0.0025429799831599,26.510549053236865,0.0006741579558495999
Female,Prevalence,Percent,15-19 years,2008,0.0007907501878332,0.0012881256164742,-38.61233891166561,-0.0004973754286410001
Female,Prevalence,Percent,20-24 years,2008,0.0024495472359129,0.0052873256422632,-53.67133780577227,-0.0028377784063502998
Female,Prevalence,Percent,25-29 years,2008,0.0038280721637421,0.0078398741321099,-51.17176501516265,-0.0040118019683678
Female,Prevalence,Percent,30-34 years,2008,0.0045349731512468,0.0084136276316978,-46.09966889714039,-0.0038786544804509998
Female,Prevalence,Percent,35-39 years,2008,0.0048867621906375,0.0083197797533923,-41.26332264210508,-0.0034330175627547994
Female,Prevalence,Percent,40-44 years,2008,0.0050456301454066,0.0079360047554833,-36.421029209686715,-0.0028903746100766995
Female,Prevalence,Percent,45-49 years,2008,0.0051132605580495,0.0074518207060546,-31.38239955377644,-0.0023385601480050994
Female,Prevalence,Percent,50-54 years,2008,0.005143303349229,0.0069251019659339,-25.729565073120362,-0.0017817986167049
Female,Prevalence,Percent,55-59 years,2008,0.0051319303133231,0.0063698478591406,-19.43402061072956,-0.0012379175458175004
Female,Prevalence,Percent,60-64 years,2008,0.0050088063825991,0.0057511510336612,-12.907757885633565,-0.0007423446510620999
Female,Prevalence,Percent,65-69 years,2008,0.0046195233757371,0.0048948063934449,-5.623981738612938,-0.00027528301770779993
Female,Prevalence,Percent,70+ years,2008,0.0032150544507562,0.0025327283199195,26.94036014326191,0.0006823261308367
Female,Prevalence,Percent,15-19 years,2009,0.0007849037333596,0.0012796370766405,-38.66200443173701,-0.0004947333432809
Female,Prevalence,Percent,20-24 years,2009,0.0024468930071757,0.0052775414915736,-53.63574097745062,-0.0028306484843978997
Female,Prevalence,Percent,25-29 years,2009,0.0038352165468305,0.0078165249715153,-50.93450656389306,-0.003981308424684801
Female,Prevalence,Percent,30-34 years,2009,0.0045397783138222,0.0083820531428349,-45.839304088606646,-0.0038422748290127
Female,Prevalence,Percent,35-39 years,2009,0.0048848224019229,0.0082900874396342,-41.07634644999061,-0.0034052650377113004
Female,Prevalence,Percent,40-44 years,2009,0.0050447682510648,0.007916261319137,-36.27334864667201,-0.002871493068072201
Female,Prevalence,Percent,45-49 years,2009,0.0051162010937701,0.007440500251724,-31.238479662914454,-0.0023242991579539
Female,Prevalence,Percent,50-54 years,2009,0.0051492930936116,0.0069182122677758,-25.569021384377177,-0.0017689191741641994
Female,Prevalence,Percent,55-59 years,2009,0.0051336872810986,0.0063645335837049,-19.339143810280657,-0.0012308463026063001
Female,Prevalence,Percent,60-64 years,2009,0.0050321491438215,0.0057457078673118,-12.418987180845775,-0.0007135587234902993
Female,Prevalence,Percent,65-69 years,2009,0.0046297122007092,0.0048897844982652,-5.318686286650642,-0.0002600722975559999
