location_name,sex_name,measure_name,year,val,lower,upper,fitted,residual_log,model_knots
United States of America,Male,Prevalence,1992,442.88136017682,370.00986178647,524.4293920604999,442.56254643413286,0.0007201218599712789,"2009,2018"
United States of America,Male,Prevalence,1993,442.7772840295301,369.68303769065,524.8830647336599,442.6275555223724,0.0003382147959811732,"2009,2018"
United States of America,Male,Prevalence,1994,442.69230609633,369.38213799313,525.36377395793,442.69257415995537,-6.055301629004362e-07,"2009,2018"
United States of America,Male,Prevalence,1995,442.6357082213,369.11324148245,525.8658238800799,442.7576023482836,-0.00027534458708622367,"2009,2018"
United States of America,Male,Prevalence,1996,442.57092654151006,369.33860957737,525.28947638934,442.8226400887606,-0.0005685913327564407,"2009,2018"
United States of America,Male,Prevalence,1997,442.47785527013,369.49633545953,524.63087883928,442.8876873827897,-0.0009257919405891712,"2009,2018"
United States of America,Male,Prevalence,1998,442.38851265662,369.48225715769,524.02788381696,442.9527442317735,-0.0012746082872618913,"2009,2018"
United States of America,Male,Prevalence,1999,442.3332905322901,369.36742146335,523.55609195539,443.0178106371165,-0.0015463249332832163,"2009,2018"
United States of America,Male,Prevalence,2000,442.34246343046,369.33576334515,523.22983020022,443.08288660022146,-0.0016724692653662387,"2009,2018"
United States of America,Male,Prevalence,2001,442.53966931547,369.68193916575,523.72299425799,443.1479721224929,-0.001373628521412762,"2009,2018"
United States of America,Male,Prevalence,2002,442.93419481406,370.17813099335,524.48389121834,443.2130672053352,-0.0006294041914571835,"2009,2018"
United States of America,Male,Prevalence,2003,443.3889911345301,370.71082813397,525.36966447698,443.2781718501522,0.0002499681720067315,"2009,2018"
United States of America,Male,Prevalence,2004,443.76362225532,371.30891733822,526.20053827249,443.34328605834907,0.0009476563072361444,"2009,2018"
United States of America,Male,Prevalence,2005,443.92330157674,371.70121996929,526.7788961095599,443.40840983132983,0.0011605396191312067,"2009,2018"
United States of America,Male,Prevalence,2006,443.9190443697,371.48625635649,526.80901660937,443.47354317049997,0.001004067969200939,"2009,2018"
United States of America,Male,Prevalence,2007,443.83201630376993,371.41314921651,526.85094132423,443.53868607726497,0.0006611222038364062,"2009,2018"
United States of America,Male,Prevalence,2008,443.62796105864,371.15476286171,526.95232572052,443.6038385530295,5.4377008639860946e-05,"2009,2018"
United States of America,Male,Prevalence,2009,443.25653979910993,370.73825824237,527.1358144375799,443.66900059920005,-0.0009300912219503132,"2009,2018"
United States of America,Male,Prevalence,2010,442.66637620731,370.14085692584,527.04931041928,442.03258074981636,0.001432793745117955,"2009,2018"
United States of America,Male,Prevalence,2011,441.34763943587,368.40252739773,524.41859070028,440.4021966386061,0.0021444702814905625,"2009,2018"
United States of America,Male,Prevalence,2012,439.18739952071,366.84445716255,520.50272524629,438.77782600347473,0.0009330063083119455,"2009,2018"
United States of America,Male,Prevalence,2013,436.73612200012,364.90805242709,516.26010258311,437.1594466644365,-0.0009688221627559557,"2009,2018"
United States of America,Male,Prevalence,2014,434.54448755159,362.81783335139,512.5339180863999,435.54703652331483,-0.0023044688694486837,"2009,2018"
United States of America,Male,Prevalence,2015,433.1592552023,361.40429626495,510.17860142408,433.9405735634411,-0.0018021421448359831,"2009,2018"
United States of America,Male,Prevalence,2016,432.19358895785,360.64897259305,508.9254879137801,432.34003584934993,-0.00033878819446364616,"2009,2018"
United States of America,Male,Prevalence,2017,431.04738328102,359.71915435215,507.52397590669,430.74540152648393,0.0007008222213498172,"2009,2018"
United States of America,Male,Prevalence,2018,429.94630338685,359.13268747783,506.26289914806006,429.1566488208933,0.0018383240013539748,"2009,2018"
United States of America,Male,Prevalence,2019,429.1179572849901,358.93229642452,505.58508601039,429.52628410937695,-0.000951096706836907,"2009,2018"
United States of America,Male,Prevalence,2020,428.79155584828,358.93931967804,505.62727195262,429.89623776703115,-0.002572955005043731,"2009,2018"
United States of America,Male,Prevalence,2021,431.0964634867401,359.88251747244,507.53608068144,430.26651006807003,0.0019270707030463186,"2009,2018"
United States of America,Male,Prevalence,2022,433.44876797577,362.0971244506,510.05600036844,430.63710128694237,0.006507863887641463,"2009,2018"
United States of America,Male,Prevalence,2023,428.7969712303701,358.33495356076,502.3204850343,431.0080116983352,-0.00514313218857243,"2009,2018"
China,Male,YLDs,1990,207.24981495533,151.97095240629,258.33729196131003,207.31597256060067,-0.0003191657769381351,"1995,2000"
China,Male,YLDs,1991,207.61734537191,152.30498967051,258.47999940971,207.67072260190858,-0.00025706122765800643,"1995,2000"
China,Male,YLDs,1992,208.10454014004,152.87951140075998,259.23450404741,208.02607967599982,0.000377095369740843,"1995,2000"
China,Male,YLDs,1993,208.54291947695003,154.52927206407,261.07995354951004,208.38204482160197,0.0007717199837280475,"1995,2000"
China,Male,YLDs,1994,208.72804625963,154.70499398812,261.37581284159,208.73861907922083,-5.0652281827545664e-05,"1995,2000"
China,Male,YLDs,1995,209.06366348608,155.68684491118998,261.91628939106,209.09580349114194,-0.0001537212841675739,"1995,2000"
China,Male,YLDs,1996,209.15737007418,155.1992190226,262.59386261076,209.00274140700003,0.0007395668308971537,"1995,2000"
China,Male,YLDs,1997,208.88573472186,153.54300579126,260.81132239168,208.90972074191754,-0.00011482183336486429,"1995,2000"
China,Male,YLDs,1998,208.49090064853,152.89149512832,260.2724493285,208.81674147746008,-0.001561633970990961,"1995,2000"
China,Male,YLDs,1999,208.44605032106003,153.98865956858,259.56437522452995,208.72380359520156,-0.0013316077975256135,"1995,2000"
China,Male,YLDs,2000,208.443460944,153.9692160548,260.83329787949,208.63090707672401,-0.0008988619762666517,"1995,2000"
China,Male,YLDs,2001,208.51353401915,152.82495483245,257.96747155261,208.68148923719647,-0.0008051640971604712,"1995,2000"
China,Male,YLDs,2002,208.70874753092,154.64147354314002,261.57347121865,208.73208366121588,-0.0001118056911373344,"1995,2000"
China,Male,YLDs,2003,208.78226538779003,153.90712169308,261.73216881213,208.78269035175586,-2.035438845915394e-06,"1995,2000"
China,Male,YLDs,2004,209.05760975343,154.63324289682,260.40325839517,208.8333093117902,0.001073488094363917,"1995,2000"
China,Male,YLDs,2005,209.11505563666,154.27658980335,261.69138262151,208.88394054429347,0.0011058166073567577,"1995,2000"
China,Male,YLDs,2006,209.14987280173,154.54824374625,262.55626132256003,208.93458405224166,0.0010298817140315109,"1995,2000"
China,Male,YLDs,2007,209.15889974756,154.5900594219,261.82681724913,208.98523983861014,0.0008306222782712425,"1995,2000"
China,Male,YLDs,2008,209.32472668022,155.51759114,260.90834706661,209.03590790637656,0.001380716997965159,"1995,2000"
China,Male,YLDs,2009,209.27668660535,154.20726725859998,262.70421021249,209.0865882585178,0.0009087717366060843,"1995,2000"
China,Male,YLDs,2010,209.22181837573,154.87430993316,263.85610102142,209.1372808980125,0.00040413835393948716,"1995,2000"
China,Male,YLDs,2011,209.06640728393,154.52644519858,262.06558466434,209.18798582784012,-0.0005813617230883139,"1995,2000"
China,Male,YLDs,2012,209.17252190162,154.06327220328,261.26213426346,209.2387030509797,-0.0003163450020684522,"1995,2000"
China,Male,YLDs,2013,209.14809960206,153.03602939291,261.24069155229,209.28943257041223,-0.0006755272309968419,"1995,2000"
China,Male,YLDs,2014,209.09023428095,153.61420307752,261.90791460355,209.34017438911877,-0.0011946557072155528,"1995,2000"
China,Male,YLDs,2015,209.07538064614,154.17786012954,261.97107239036,209.39092851008127,-0.0015081162657262226,"1995,2000"
China,Male,YLDs,2016,209.26341119584,154.46928352601,262.77860571481,209.44169493628237,-0.0008515957823576059,"1995,2000"
China,Male,YLDs,2017,209.5087313736,152.19541766939,262.88587648111,209.49247367070527,7.76021773072344e-05,"1995,2000"
China,Male,YLDs,2018,209.75516205459,153.80303077169,262.24828584998,209.54326471633442,0.0010107233548488637,"1995,2000"
China,Male,YLDs,2019,210.04024787542,156.44757809404,262.17153125155,209.5940680761545,0.0021265180203009493,"1995,2000"
China,Male,YLDs,2020,210.07922157086,154.47854869353998,261.18101492024,209.64488375315105,0.0020696355879312733,"1995,2000"
China,Male,YLDs,2021,209.79878443826,154.60196045409,261.59147005104,209.69571175031015,0.0004914137895042359,"1995,2000"
China,Male,YLDs,2022,209.63513224041,153.8630664861,262.20831649917,209.74655207061937,-0.0005313528797232792,"1995,2000"
China,Male,YLDs,2023,209.14130012577,154.26521171618,260.56663681652003,209.7974047170657,-0.003132224929911054,"1995,2000"
United States of America,Male,YLDs,1990,281.1989670726,202.44222699809,346.56319780182,280.9250439962545,0.0009746002399246834,"2009,2017"
United States of America,Male,YLDs,1991,281.17503922386004,201.64593881697,347.12787421032,280.9990116691615,0.0006262386539246378,"2009,2017"
United States of America,Male,YLDs,1992,281.17806226035,201.84442421283,349.31672936045,281.07299881778545,0.00037372430595628003,"2009,2017"
United States of America,Male,YLDs,1993,281.08162107235,200.73163826515,346.43059981405,281.14700544725406,-0.00023258998960429267,"2009,2017"
United States of America,Male,YLDs,1994,281.20055365106003,200.19885882729,348.8095425037,281.22103156269714,-7.282050399393114e-05,"2009,2017"
United States of America,Male,YLDs,1995,281.27826160464,200.99827579165,347.59157822153,281.295077169245,-5.9780879935189546e-05,"2009,2017"
United States of America,Male,YLDs,1996,281.36559450325,201.71273173807,350.44815064748,281.3691422720299,-1.2609027124632632e-05,"2009,2017"
United States of America,Male,YLDs,1997,281.36918334036,200.17028478036,348.91795052664,281.44322687618467,-0.00026311977102011497,"2009,2017"
United States of America,Male,YLDs,1998,281.22690469692,199.93289501137,347.06643481869,281.5173309868447,-0.0010321787316280862,"2009,2017"
United States of America,Male,YLDs,1999,281.39621214224,201.53124092704,348.86193634941,281.5914546091458,-0.0006935941451775562,"2009,2017"
United States of America,Male,YLDs,2000,281.37633533547,200.4201097482,348.49207109366,281.6655977482253,-0.0010274987392868695,"2009,2017"
United States of America,Male,YLDs,2001,281.46516407979,200.74489827819,349.63741353277,281.73976040922184,-0.0009751205618080405,"2009,2017"
United States of America,Male,YLDs,2002,281.67361328429,204.02070470971,347.28641254257,281.813942597276,-0.0004980742322429066,"2009,2017"
United States of America,Male,YLDs,2003,281.860768154,200.81630169563,347.68989359838,281.88814431752905,-9.712183188259615e-05,"2009,2017"
United States of America,Male,YLDs,2004,282.26021425218,202.63225068043,348.47092636245003,281.9623655751237,0.0010557844204486244,"2009,2017"
United States of America,Male,YLDs,2005,282.39269268176,200.78075257307003,348.82330665856,282.03660637520403,0.0012617571568043218,"2009,2017"
United States of America,Male,YLDs,2006,282.35546286108,200.8033793783,347.56230149816,282.11086672291606,0.0008666456816062151,"2009,2017"
United States of America,Male,YLDs,2007,282.14949775369,200.83050165393,348.61924755363,282.18514662340635,-0.0001263394693875597,"2009,2017"
United States of America,Male,YLDs,2008,282.13624505593,200.80477200343003,349.03329983028,282.2594460818232,-0.00043657678392872157,"2009,2017"
United States of America,Male,YLDs,2009,281.85652758183,200.62254443868,347.75890239225,282.3337651033163,-0.0016917612426059492,"2009,2017"
United States of America,Male,YLDs,2010,281.4192070105,199.49938678094,347.03616454433,281.1116472703543,0.0010934858717570606,"2009,2017"
United States of America,Male,YLDs,2011,280.49841577153,199.37971503225,347.07263933013,279.8948195308292,0.0021541890090528426,"2009,2017"
United States of America,Male,YLDs,2012,278.95439546204,198.84673838487,343.15275436359,278.68325898589376,0.0009724468760321514,"2009,2017"
United States of America,Male,YLDs,2013,277.30695775645,198.11308372484,344.14330340482,277.47694283582274,-0.0006127974676646275,"2009,2017"
United States of America,Male,YLDs,2014,275.81987866707,197.86408547205,343.42555688238,276.275848379581,-0.0016517781024001366,"2009,2017"
United States of America,Male,YLDs,2015,274.78091440983,196.13298210818,339.66509960022,275.0799530143997,-0.0010876883654304947,"2009,2017"
United States of America,Male,YLDs,2016,274.06008893276,195.89053199471,339.8380658519,273.889234235347,0.0006236149794371926,"2009,2017"
United States of America,Male,YLDs,2017,273.25529997997,196.05702414888,335.38497643203,272.70366963490784,0.0020207765179431902,"2009,2017"
United States of America,Male,YLDs,2018,272.4079827882,195.50120530888003,335.23853608612,272.4167315901221,-3.211602444608275e-05,"2009,2017"
United States of America,Male,YLDs,2019,271.81522252686,195.65988784067,334.7678282389,272.1300954607514,-0.0011577375837203974,"2009,2017"
United States of America,Male,YLDs,2020,270.86379934133,195.79324059712,333.59423297008,271.8437609291208,-0.0036113838265485754,"2009,2017"
United States of America,Male,YLDs,2021,271.6963567669,196.02416139039,336.55441777377,271.55772767789034,0.0005103655765807957,"2009,2017"
United States of America,Male,YLDs,2022,272.87561213281003,196.35534825945,339.74489746775004,271.27199539005323,0.005894067576734052,"2009,2017"
United States of America,Male,YLDs,2023,270.15996048224,194.75364353087,334.96558129387,270.98656374893704,-0.003055009586424795,"2009,2017"
